Units,words,mean_cn,sentence,sentence_tra
Unit3,sailor,n.水手，海员,The sailor has been out to sea for several months. ,水手已经出海几个月了。
Unit3,ruin,,The fire will ruin everything in the house. ,这火会毁坏房子里所有的东西。
Unit3,pot,n.锅，壶，罐，盆,I found a pot of gold coins!,我发现一罐金币！
Unit3,lava,n.火山岩；火山喷出的熔岩,The volcano became active and started erupting hot lava.,那座火山开始活跃并喷发岩浆。
Unit3,decorate,v.装饰，布置；把(勋章)授给(某人),We decorate the tree to celebrate Christmas.,我们装饰了这棵树来庆祝圣诞。
Unit3,historical,n. 历史题材的文学作品;  adj. 历史的; 有关历史的;  ,Historical places are the greatest tourist attraction.,历史古迹是最重要的旅游景点。
Unit3,workshop,n.车间，工场，工作室，研讨会,I left my car at the workshop for repairs.,我把我的车留在车间修理。
Unit3,pearl,n. 珍珠;  珠状物;  vi. 采珍珠;  adj. 镶珍珠的;  vt. 用珍珠镶嵌;  ,I like to go deep sea diving for pearls. ,我喜欢深潜到海里去寻找珍珠。
Unit3,commercial,adj. 商业性的，贸易的n. 商业广告,Commercial businesses make a lot of money.,商业公司赚了很多钱。
Unit3,scholar,n.学者；公费生，有奖学金的学生,"She's so young, but she's quite the little scholar.",她很小，但是已经是一个小小的学者啦。
Unit3,republic,n.共和国，共和政体,"The United States is a republic, since its citizens elect people to represent it.",美国是共和制，因为每个公民都能选人去代表他们。
Unit3,document,,This document explains how to manage our project.,这份文件对我们项目的经营做出了说明。
Unit3,mud,n. 泥,Oh no! I think we are stuck in the mud!,哦不!我想我们困在泥里了！
Unit3,complain,"vi. 抱怨, 诉苦;  申诉, 控诉;  vt. 诉说, 申诉, 控告;  ","""This math problem is so difficult; it makes my head hurt!"" she complained.",“这道数学题太难了，我头都疼了！”她抱怨道。
Unit3,bomb,n.炸弹v.投弹于，轰炸,They found a bomb in someone's luggage at the airport.,他们在机场某个人的行李中发现了一个炸弹。
Unit3,carrier,n.运货人；带菌者；运输公司,The carrier came and took all the boxes to the warehouse.,这个搬运工过来把这些盒子搬去了仓库。
Unit3,beneath,prep. 在…下方;  低于;  adv. 在下方;  ,Most of the iceberg is beneath the surface.,大多数冰山是在水面下方。
Unit3,harbor,n. 海港; 港口; 避风港;v. 庇护; 藏匿; 心怀(怨恨等);,'Hong Kong' means 'fragrant harbor.',“香港”的意思是“香味之港”。
Unit3,salary,n. 工资,He said he'd double my salary if I work for him!,他说要是我为他工作就付我双倍的工资。
Unit3,fortunate,"adj. 幸运的, 侥幸的;  顺利的;  ",It's fortunate to find a four-leave clover. ,能找到一片四叶幸运草是件非常幸运的事。
Unit3,aircraft,n.飞机，飞行器，航空器,That aircraft has no pilot flying it!,那架飞机没有飞行员驾驶！
Unit3,erupt,vi. 爆发;  (火山、喷泉、蒸汽等)喷发;  vt. 使迸发; 喷射出;  ,This volcano erupts three times a day.,这座火山一天喷发三次。
Unit3,corrupt,"vi. 变腐败, 堕落;  adj. 腐败的;  堕落的;  vt. 使腐败;  ",The doctor is totally corrupt; he takes money from companies to use their medicine.,这个医生完全是腐败的，哪个公司给他钱，他就用谁的药。
Unit3,bone,n. 骨头,The doctor used an X-ray to look for any damage to my bones.,医生用X光来检查我骨头的损伤。
Unit3,chairman,"n. 主席;  议长, 会长, 董事长;  ",Mr Ma is the chairman of Alibaba Group.,马云先生是阿里巴巴集团的主席。
Unit3,nearby,adj.附近的 adv.在附近 ,My bluetooth phone can exchange information with any similar phone that is nearby.,我的蓝牙手机可以跟附近任何相似的手机交换信息。
Unit3,wealthy,n. 富人;  adj. 富有的;  充分的;  ,Dreams are needless for the bastard in a wealthy family.  ,有钱人家的庶子是不需要有梦想的。
Unit3,found,v.成立，建立，创办,"The businessmen founded their own company, so they cut the ribbon themselves.",商人们成立了自己的公司，所以他们自己来剪彩。
Unit3,ad,n.广告,I saw an ad for a job.,我看到了一个招聘广告。
Unit3,remains,n.遗体；遗骸，残余物,"Ewww, there are animal remains on the side of the road!",呃，路边有些动物的遗骸。
Unit3,come down with, 得(传染性的病)； 感染,She comes down with a cold every winter.,她每到冬天都会被传染上感冒。
Unit3,cultural,adj. 文化的；教养的,"Plays, songs, and national dress are part of our cultural heritage.",戏剧，戏曲还有民族服装是我们的文化遗产的一部分。
Unit3,civilization,n. 文明,The Egyptian civilization lasted for thousands of years.,埃及文化延续了上千年。
Unit3,airfield, n.飞机场,The plane landed on the airfield.,飞机降落在了飞机场。
Unit3,solution,n.溶解状态，解决，解决办法,I think the other plan is the better solution.,我觉得另一个解决方法更好。
Unit3,researcher,n. 研究员,This researcher is seeing something interesting with his microscope.,这个研究员正在用他的显微镜看有趣的东西。
Unit3,cave,n. 洞穴v. 挖洞,I brought a torch so I could explore the cave.,我拿了一个火把，这样我就可以探测这个山洞了。
Unit3,ash,n. 灰,"Ugh, please empty the ashtray--it's full of ash.","啊,请清空这个烟灰缸,这里面都是烟灰！"
Unit3,statue,n.塑像；雕像,The Statue of Liberty guards the entrance to New York harbour.,自由女神像守护着纽约市海港的入口。
Unit3,memorial,n.纪念物；纪念碑；请愿书adj.纪念的；记忆的,This memorial honors France's war dead.,这个纪念碑记载着法国战死英雄的功勋。
Unit3,extreme,n. 极端；末端adj. 极端的；尽头的,The roller coaster has some pretty extreme turns; it might make you sick.,过山车有一些非常极端的转弯，这可能会让你觉得不舒服。
Unit3,ceremony,n.典礼，仪式，礼节,They threw flower petals at the wedding ceremony.,他们在婚礼上撒花瓣。
Unit3,glory,n.光荣，荣誉,Our team felt so much glory after our victory. ,胜利之后我们团队感到非常光荣。
Unit3,trial,"n. 试验;  检验;  磨炼;  苦难;  企图;  审判;  adj. 试验的, 试验性的;  考验的;  审判的;  ","After the trial, the judge found the prisoner guilty.",审判后，法官判定犯罪嫌疑人有罪。
Unit3,judge,v. 判断；审判；裁决 n. 法官；裁判,The judge decides if I will go to jail.,法官决定我是否会入狱。
Unit3,no doubt,无疑地,"2+2=4 is correct, no doubt.",2+2=4是正确的，毫无疑问。
Unit3,declare,vi. 声明;  表态;  vt. 表明;  宣布;  强调;  显示;  ,I now declare this meeting open.,我现在宣布会议开始。
Unit3,audience,"n. (演讲、音乐会等的)听众, 观众;  正式会见;  拥护者;  ",We invite students from drama schools to be our audiences.,我们请了戏剧学校的学生来我们节目当观众。
Unit3,troop,n.部队；群v.群集，集合,There were over 200 troops marching in the parade.,阅兵式里有超过200支行军队伍。
Unit3,vast,adj. 巨大的；辽阔的,The universe is vast.,宇宙是巨大的。
Unit3,leather,,He wore a hat made of leather.,他戴着一个皮帽子。
Unit3,unfortunate,adj.不幸的，令人遗憾的,I'm so unfortunate - why does it only rain on me?,我真不幸，为什么它只在我头上下雨？
Unit3,gradually,adv.逐步地；渐渐地,"Over a month, the moon gradually changes from all light to all dark and back again.",在一个月里，月亮渐渐从满月到完全消失，然后周而复始。
Unit3,powerful,adj.强有力的；有权威的,He was a powerful leader. ,他曾是一个强有力的领导。
Unit3,disaster,n.灾难，天灾,The entire city is destroyed. What a disaster!,整个城市都被毁了。真是场灾难！
Unit3,Roman,adj.罗马的，罗马文字的，罗马人的n.罗马人,These are the ruins of a two-thousand-year-old Roman building.,这些是两千年前的罗马建筑遗迹。
Unit3,in memory of,纪念；追念,The crosses are in memory of soldiers who died in the war.,这些十字墓碑是为了纪念战争中死去的士兵。
Unit3,god,n.神，神像，上帝,The god could shoot lightning from his fingers.,上帝能从他的手指间发射闪电。
Unit2,servant,n.仆人,"Their family is very rich, they have their own servant to serve them food and drinks.",他们家非常有钱，他们有自己的仆人来上菜和上饮料。
Unit2,shortcoming,n.短处，缺点,I always forget what to say! It is one of my shortcomings. ,我总是忘记说什么！这是我的缺点之一。
Unit2,alphabet,n.字母表,The English alphabet has 26 letters.,英语有26个字母。
Unit2,racial,adj.种族的；人种的,Our country works hard at racial equality. ,我们国家在建立种族平等上相当努力。
Unit2,entire,adj.全部的，完整的，整个的,From the airplane I could see the entire city.,在飞机上我可以看到整个城市。
Unit2,replace,v.代替，更换；把...放回原处,Let me replace that old light with a new one.,让我换支新灯管。
Unit2,consist,v.由…组成，存在,A bicycle consists of many parts.,自行车由许多部分组成。
Unit2,lead to,导致，导向,Eating like that will surely lead to obesity.,像这样吃是一定会导致肥胖症的。
Unit2,mixture,n.混合，混合物,This selection contains a mixture of different fruits.,这一份是很多水果的混合物。
Unit2,appearance,n.出现，外貌，露面,I'm more interested in your personality than your appearance.,相对于你的长相，我更在意你的品格。
Unit2,mainland,n.大陆，本土,We just finished our trip around mainland China. ,我们刚刚完成了环游中国大陆的旅行。
Unit2,bark,,It scares me when the dog barks.,这狗叫的时候吓死我了。
Unit2,defeat,,Tipping your king over is the symbol of defeat in Western chess.,推倒你的国王在国际象棋中是胜利的象征。
Unit2,convenient,adj.方便的；便利的,"Instant noodles taste horrible, but at least they're convenient.",方便面太难吃了，但是至少它们很方便。
Unit2,mistaken,adj.错误的；弄错的；被误解的,She thought she had the right answers but found out she was mistaken.,她以为她答对了，但结果显示她错了。
Unit2,occupy,vi. 占有;  vt. 占据;  占领;  ,That's how Chinese college students occupy the seats.,中国大学生就是这样占座的。
Unit2,angle,"n. 【数学】角;  角度;  角落; 角度, 观点;  ",The angle of each corner is 60 degrees.,（这个三角形）每个角都是60度。
Unit2,accent,n.口音，腔调；重音；重音符号v.重读,The foreigner has such a funny accent when he speaks Chinese!,这个老外说中文时口音好奇怪！
Unit2,press,v.挤压n. 报刊；新闻界；出版者,Press the button on the phone to make a call. ,按电话上的按键来打电话。
Unit2,hunt,,I like to spend my time hunting wild animals.,我喜欢花时间狩猎野生动物。
Unit2,contribution,n.贡献，投稿稿件，捐献物,Thanks to all of you for making a contribution to our charity.,感谢各位给我们慈善团体的捐献。
Unit2,Saxon,n. 撒克逊人,"The Saxon people of Britain were conquered first by the Romans, then by the Normans.",英国的萨克逊人首先被罗马人征服，然后被诺曼底人征服。
Unit2,be made up of, 由 ... 构成； 由 ... 组成,China is made up of many provinces.,中国由许多个省份组成。
Unit2,the Renaissance, 文艺复兴,Many important pieces of art were created in Italy during the Renaissance.,许多重要的艺术作品都诞生在意大利的文艺复兴时期。
Unit2,the Norman Conquest, 诺曼征服,"After the Norman Conquest in 1066, the Saxons had to serve their French-speaking lords. ",自从1066年的诺曼征服之后，萨克逊人不得不臣服于说法语的统治者。
Unit2,interrupt,v.打断，插嘴；妨碍,Do not interrupt me. I am in a bad mood.,不要打扰我，我心情不好。
Unit2,stand for,代表，象征,The Statue of Liberty stands for freedom and a better life for immigrants.,自由女神像是自由和移民们想要的好生活的象征。
Unit2,custom,"n. 习惯;  风俗;  惯例;  [复数, 动词用单数], 海关;  adj. 定制的;  专做定货的;  ","In our culture, it's a custom to wear these special bracelets.",在我们的文化中，戴这些特别的手链是习俗。
Unit2,Latin,adj.拉丁的 n.拉丁语,Latin was the language of the ancient Roman Empire.,拉丁语是古代罗马帝国的语言。
Unit2,as a whole, 整个来说； 总体上,Some students are having trouble but the class as a whole is very good.,有的同学有困难，但是全班总体上很好。
Unit2,ban,"vt. 禁止, 查禁, 取缔;  n.禁令;",The restaurant bans smoking indoors.,餐厅内禁止吸烟。
Unit2,eyesight,n.视力，目力,Your eyesight is terrible! You need glasses.,你视力太差了！你需要配眼镜。
Unit2,drag,n.拖，拖累物v.拉，拽；拖着（沉重的步伐或疲惫的身躯）,She dragged her husband into the bedroom after the marriage ceremony.,在婚礼典礼之后她拉着她的丈夫进了卧室。
Unit2,indicate,"vt. 指示, 标示;  表明, 表示, 显示;  ",The compass indicates that north is that way.,指南针指示的那边才是北。
Unit2,differ from, 不同于； 与 ... 有区别,These shapes differ from each other only in colour.,这些图形只有颜色互相不同。
Unit2,conclusion,n.结论，推论；结束,The ceremony marked the conclusion of our university education.,毕业仪式标志着我们大学的结束。
Unit2,represent,v.描述，表示；代表，代理；阐明，说明,These pictures represent different kinds of weather.,这些图片代表了不同类型的天气。
Unit2,consist of,phr. 由...组成,"A balanced breakfast consists of fruit, grains, and milk.",平衡早餐由水果、谷物和牛奶构成。
Unit2,official,,I thought it was unfair for the official to give me a red card. ,我认为裁判给我红牌这不公平。
Unit2,gentle,adj.轻柔的，文雅的，温和的,Her touch was gentle and soft.,她的抚摸是温和并轻柔的。
Unit2,pure,adj.纯粹的，纯洁的，纯净的,The water is pure enough to drink from the  tap.,水龙头中的水足够干净来饮用。
Unit2,deed,n.行为；功绩；契约,In his superhero identity he could do brave and difficult deeds.,以他超人的身份他能做到勇敢并且困难的事。
Unit2,ought to,phr. 应该;,Students ought to participate in class in order to learn well.,学生应该参与课堂互动，这样才能学好。
Unit2,spelling,n.拼法，拼写法,Could you check my spelling of that word?  ,你能检查一下我的单词拼写吗？
Unit2,writing,n. 写作;  著作;  adj. 写的;  写作的;  ,I've collected all the writings of Shakespeare.,我已经收集了莎士比亚的所有作品。
Unit2,differ,v.差异；不同,His skin color differs from the others'.,他的肤色和别人的都不一样。
Unit2,backwards,"adv. 向后;  倒, 逆;  往回;  ","When we both bend backwards, we almost make a complete circle.",当我们都向后仰的时候，我们几乎组成了一个完整的圆。
Unit2,unique,adj.独特的，独一无二的adj.(唯一的) 特有的,Fingerprints are unique to each individual.,每个人的指纹都是独一无二的。
Unit2,nowadays,adv.现今，现在 ,Nowadays everyone can use computers.,现今，每个人都能用电脑。
Unit2,distinction,n.优秀；差别；区分；殊荣,Receiving a medal is a sign of distinction.,获得奖牌是优秀的象征。
Unit2,character,n. 性格，品质；特性；角色；字符，字体,This superhero cartoon character can repair anything.,这个超级英雄卡通人物能修理任何东西。
Unit2,wire,n.金属线；电缆；电信,It's a bird sitting on a wire.,鸟站在电线上。 
Unit2,vocabulary,n.词汇，词汇量；词汇表,This software will help increase your English vocabulary!,这个软件会帮你增加你的英语词汇量。
Unit2,process,n.过程，工序v.加工，处理,This project has been a long process. ,这个项目经历了一个很长的流程。
Unit2,drawing,"n: 牵引, 抽签, 抽奖, 绘图, 图样, 提款;  ",That's a simple drawing of a big head man.,那是一张画有大头男人的简笔画。 
Unit2,mutton,n. 羊肉; 绵羊;  ,This Indian dish is made of mutton and curry. ,这道印度菜是用羊肉和咖喱做的。
Unit2,typewriter,n.打字机,The author spent hours at his typewriter working on his book. ,作者花了好几个小时在他的打字机上写书。
Unit2,Greek,adj.希腊的 n.希腊人,Greek history is very interesting and important.,希腊的历史很有趣并且很重要。
Unit2,combine,vi. 混合;  联合;  vt. 使混合;  ,You must combine many different kinds of food to make this dish.,你需要混合多种不同的食物来制作这道菜。
Unit2,therefore,"adv. 因此, 所以;  ","The criminal was caught, therefore he went to jail.",罪犯已经被抓住了，因此他被送入了监狱。
Unit2,thus,adv.如此，这样；因而,"You're pregnant, thus you should not drink alcohol.",你怀孕了，因此不能喝酒。
Unit2,pattern,n. 模型;  典型;  图案;  方式;  vi. 形成图案;  vt. 模仿;  用图案装饰;  ,The patterns on the iPhone cases are so lovely!,这些苹果手机套上的图案真可爱！
Unit2,embarrass,"vi. 感到窘困;  vt. 使局促不安, 使困窘;  ",The fall-down embarrassed Beckham in front of others.  ,跌倒在他人面前让贝克汉姆感到很尴尬。 
Unit2,phrase,"n. 简短的警句;  短语, 习语;  ","""Attitude is everything"" is a common phrase.",“态度决定一切。”是一句习语。
Unit2,raise,v. 养殖；养育；筹集（资金）；举起n. 加薪；提高,"First raise the flag, then lower it to start the race!",先举起旗帜，然后放低它表示开始比赛。
Unit2,ink,n.墨水，油墨,Spilled ink is hard to clean.,洒出来的墨水很难清理。
Unit2,access,,Your thumbprint will give you access to the secret room.,你拇指的指纹可以让你进入那个密室。
Unit2,battle,n.战役；斗争v.作战,The battle between good and evil never ends.,正义与邪恶的斗争从未结束。
Unit2,concern,n. 关心，担忧v. 感兴趣；涉及；使担忧,She shows her concern by helping me walk.,她通过帮助我走路来表达她的关心。
Unit2,plural,adj.复数的n.复数,"The plural form of the word ""fish"" is still ""fish"".",“fish”这个单词的复数仍然是“fish”。
Unit2,high-class,形容詞：卓越的品質或狀態,We rented a high-class car for our wedding.,我们为了婚礼租了一辆高级轿车。
Unit2,practical,adj. 实际的；实用的；实践的,My daughter's very practical - she's helping to build our house.,我女儿很善于实践，她在帮助我们建造房子。
Unit2,simplify,v.精简，使单纯,"The character of the left is complicated. Can we simplify it, like on the right?",左边的字很复杂，我们能不能简化它，像右边一样？
Unit2,distinguish,v.区别，识别，辨别，使显著 ,It's easy to distinguish the blue man from the gray men.,很容易就能把小蓝人从小灰人中辨别出来。
Unit2,aside,,Step aside to let the cars pass.,靠边让车通行。
Unit2,bacon,n.熏猪肉，培根肉,Bacon is made from pig meat.,培根是用猪肉做的。
Unit1,hesitate,v.犹豫，踌躇；含糊，支吾,"I hesitated by the signpost, wondering which way to go.",我在这个路标前犹豫不决，想知道到底该走哪条路。
Unit1,observe,v.注意；观察；遵守,She observes the liquid very carefully.,她观察液体时十分仔细。
Unit1,stare,v.盯，凝视,I don't know why that strange man is staring at me.,我不知道为什么那个陌生人一直盯着我。
Unit1,compass,n.罗盘，指南针；圆规,The compass was originally invented in China.,指南针最早发明于中国。
Unit1,raised,adj. 凸起的；举起的；发酵的；浮雕的,"""Cheers!"" she said with her wine glass raised.",“干杯！”她举起酒杯说到。
Unit1,darkness,n. 黑暗；模糊；无知,I could hardly see him through the darkness.,在黑暗中我几乎看不清他。
Unit1,bite,v.咬，叮，螫；剌穿,I took a big bite out of my sandwich.,我猛咬了一大口三明治。
Unit1,distance,n.距离；间距；远处,He walked towards the city in the distance.,他朝着远方的城市走去。
Unit1,overhead,"n. 吊顶;  天花板, 屋顶;  adj. 在头顶上的, 上面的;  架空的;  adv. 在头顶, 在上面;  ",They couldn't hear each other because of the noise of the helicopter overhead.,因为头顶上空的直升机的噪声他们听不到彼此在说什么。
Unit1,jewellery,"n.珠宝, 镶嵌有宝石之饰物",You look ridiculous when you wear too much jewellery .,当你带着太多珠宝时你看起来很可笑。
Unit1,recognize,v. 认出，识别,I recognize you! We were in middle school together!,我认出你来了，我们曾经一起上高中！
Unit1,anxious,adj.(about)忧虑的，担心的，焦急的；渴望的,I feel really anxious about the speech I have to give tomorrow. ,一想到我明天的演讲我就非常焦虑。
Unit1,tap,,Water flows from the tap.,水从龙头流出来。
Unit1,firmly,adv.坚定地，坚决地；坚固地，稳固地,They held hands firmly as if they never wanted to let go.,他们紧握双手就好像他们永远不想放开。
Unit1,overcoat,n.外衣，大衣,This overcoat keeps me warm and comfortable in the winter.,这件大衣在冬天很保暖舒适。
Unit1,fog,n.雾；烟雾，尘雾,A misty fog floats above the trees.,模糊的雾气绕在树木的上方。
Unit1,helper,n.帮忙者，助手,My grandfather needs a helper since he can't do many things by himself.,我的祖父需要一个帮手，因为他许多事都不能自己做。
Unit1,sniff,,You might see dogs at the airport sniffing for illegal drugs.,你可能会在机场看见狗在嗅毒品的味道。
Unit1,whisper,"n. 低声细语;  悄悄话;  vi. 耳语, 密谈;  vt. 低声低语地讲;  私下说;  ",They are whispering as they are talking about gossips.  ,她们在窃窃私语地谈论着他人的八卦。
Unit1,wish for, 希望得到； 想要,What will she wish for when she blows out the candles?,吹蜡烛时，她会许什么愿呢？
Unit1,dot,n.点，圆点v.在...上打点,The paper is covered with many small dots.,这张纸被很多小圆点覆盖。
Unit1,the North Pole,n. 北极,There is always light during summer at the North Pole.,北极的夏季有极昼现象。
Unit1,thunder,n.雷，雷声，轰隆声v.打雷，发出轰隆声,Thunder and lightning scare me so much!,打雷和闪电吓坏我了！
Unit1,analyse,v.分析，分解,"After the DNA had been analysed, we found the criminal.",分析过DNA之后我们找到了罪犯。
Unit1,nowhere,adv.什么地方都没有；任何地方都不,Water was nowhere to be found.,没有地方可以找到水。
Unit1,hearing,n.听觉，听距，听证会，申辩的机会,His hearing is not so good.,他的听力不是很好。
Unit1,grasp,n.理解；紧握，把手v.领会，理解；抓住,Grasp the bar tightly so you don't fall off.,紧紧抓住杆你才不会掉下来。
Unit1,triangle,n.三角形,This triangle represents the different qualities of a project.,这个三角代表了一个项目的不同因素。
Unit1,shark,,I've never seen a shark so close!,我从来没有这么近距离看过鲨鱼。
Unit1,vase,n. 花瓶,Beautiful flowers were kept in the red vase.,红色的花瓶中插着漂亮的花。
Unit1,relief,n. 解脱；减轻；安慰；浮雕,"Ahh, it's such a relief to finally finish my work.",啊，完成工作真是放松啊。
Unit1,conductor,n. 售票员;  指挥;  导体;  ,This conductor wears a mustache to show the orchestra how artistic he is.,指挥为了向乐团展示他的艺术范儿（特意）留长了胡子。
Unit1,glance,n.一瞥，扫视v.看一下,"She glanced at me once, but didn't look at me for the rest of the night.",那晚，她瞥了我一眼之后没再看过我。
Unit1,reduce,v.减少，减小，降低，精简,I have reduced my weight by a few kilos.,我已经减了几公斤体重。
Unit1,attach,v.缚，系，贴；附加,You should attach your name to your luggage in case it gets lost.,为了以防万一，你应该把你的名字系在行李上。
Unit1,sign,n. 记号，符号；标志v. 签署,Please sign your name on the dotted line. ,请在虚线上签名。
Unit1,disability,n.残疾；无能；无资格；不利条件,"Even though the boy has a disability, he still enjoys making art with his dog.",尽管这个男孩儿有残疾，但是他仍然乐于和他的狗一起搞艺术创作。
Unit1,fist,n. 拳头;  笔迹;  vt. 用拳头打;  握成拳;  紧握;  ,The boy clenches his fist with an ambitious look.,男孩握紧拳头，一脸雄心勃勃的样子。
Unit1,narrow,,I will meet you on the other side of the narrow alley.,我在窄巷子那头等你。
Unit1,fare,n.交通费，乘客，食物v.（事）进行得（好或坏）,The fare for this bus ride is $2.,这一程巴士收费2美元。
Unit1,sweat,n. 汗; vi. 出汗;,I sweat a lot whenever I get to work. ,我每次去上班路上都会出很多汗。
Unit1,beard,n.(下巴上的)胡须,Santa is famous for his big white beard.,圣诞老人因他的白色大胡子而出名。
Unit1,wherever,adv.无论在哪里,"Wherever you want your package to go, we can deliver it.",无论你想让你的行李去哪儿，我们都能传送。
Unit1,grateful,adj.(to，for)感激的；感谢的,Thank you so much; I'm very grateful for your gift.,太谢谢啦！非常感谢你的礼物！
Unit1,jaw,n.颌，颚，下巴,The teeth in my upper and lower jaw fit together perfectly.,我的上下颚牙齿咬合很好。
Unit1,attract,v.吸引，引诱,Use different types of bait to attract different fish.,用不同类型的诱饵去吸引不同的鱼。
Unit1,pole,n.杆，竿极(点)，磁极，电极,The telephone pole holds the cables.,电线杆支撑着电缆。
Unit1,wave,n.波浪，(挥手)示意，起伏v.(挥手)示意，波动，飘动波浪,The waves are very big in this part of the ocean.,在海上的这个区域波浪很大。
Unit1,confuse,v.使混乱，混淆，使迷糊 ,Do computers confuse you as much as they do me?,电脑是不是把你搞得和我一样混乱？
Unit1,ignore,v. 忽视，不理,Stop ignoring me--say something!,别无视我啊，说话！
Unit1,puzzle,n. 迷惑；拼图；难题v. 使迷惑,It's time to put the last piece into the puzzle.,这张拼图里只缺一块了。
Unit1,mist,n.薄雾，朦胧,The forest is covered in mist.,这片森林被薄雾覆盖。
Unit1,aid,"n. 帮助, 救护;  帮手;  vi. 帮助;  vt. 援助;  ",I cut myself and I need someone to help me - do you know first aid?,我割到了自己，我需要有人来帮我，你会急救吗？
Unit1,soldier,,The soldier looked for enemies.,这个士兵在寻找敌人。
Unit1,contrary,n. 相反，对立面adj. 相反的，对立的，矛盾的,My sister is so contrary - she always disagrees with whatever I say!,我妹妹太叛逆了，我说什么她都不赞同。
Unit1,in sight, 看得见； 被看到； 在即； 在望,The ship is finally in sight.,终于看见船了。
Unit1,bull,n.公牛，雄性的鲸、象等大动物,Bulls can be very dangerous; watch out.,公牛很危险，小心一点。
Unit1,hopeful,adj.有希望的；怀有希望的,We are hopeful that the baby will be healthy. ,我们希望婴儿出生健康。
Unit1,lorry,n.卡车，运货汽车,All the stuff was carried in the lorry.,所有货物都搬上卡车了。
Unit1,footstep,n. 脚步;  脚步声;  一步的距离;  足迹;  ,Close your eyes and take three footsteps.,闭上眼然后走三步。
Unit1,loose,v. 放松adj. 宽松的；（指言行等）不严谨的,"""I lost so much weight that my old pants are too loose to wear!""",“我瘦了好多，以前的裤子都松得不能穿了！”
Unit1,forecast,v. 预报n.预测，预报,We forecast that the business will do better in the coming year.,我们预测在接下来一年生意会更好。
Unit1,employ,n. 受雇;  职业;  使用;  vt. 雇用;  使忙于;  使用;  用于…;  ,"The interviewer told us, ""We only employ people who are ready to work hard.""",面试官对我们说：“我们只雇佣能够努力工作的人。”
Unit1,reach out, 伸出； 伸展,He is reaching out to a friend who needs help.,他正向需要帮助的朋友伸出援手。
Unit1,flesh,n. 肉;  果肉;  肉体;  vt. 把(武器)刺进肉体中;  使长肉;  ,These cannibals have developed a taste for human flesh.,这些食人者们喜欢吃人肉。
Unit1,suit,n. 套服;  请求;  诉讼;  vi. 合适;  vt. 适宜于;  使穿上套服;  ,Don't you think I look good in this suit?,你不觉得我穿这衣服很帅吗？
Unit1,foggy,adj.雾深的，模糊的；朦胧的，玻璃窗等)不明净的,We got lost in the foggy forest.,我们在迷雾森林中迷路了。
Unit1,calm,,Spending the afternoon at the spa really helped calm me down.,用了一下午做spa真的有助于镇定自己。
Unit1,boot,n.(长筒)靴v.踢；启动,"When I camp in the mountains, I always wear hiking boots.",当我在山上露营时，我总是穿登山鞋。
