Units,words,mean_cn,sentence,sentence_tra
Unit3,therefore,"adv. 因此, 所以;  ","The criminal was caught, therefore he went to jail.",罪犯已经被抓住了，因此他被送入了监狱。
Unit3,per,prep. 每，每一,"If you drive at 130 kilometers per hour, the police will arrest you.",如果你开车时速130，警察会逮捕你。
Unit3,sunlight,n. 日光，阳光 ,The sunlight brightens the green field.,阳光照亮了绿地。
Unit3,occupy,vi. 占有;  vt. 占据;  占领;  ,That's how Chinese college students occupy the seats.,中国大学生就是这样占座的。
Unit3,arrest,v.逮捕，拘留；吸引n.逮捕，拘留,The police officer arrested the man for drunk driving.,警察以酒后驾车为由逮捕这个人。
Unit3,sensitive,adj. 敏感的，灵敏的，感官的；易受伤害的,This area here is very sensitive - it hurts when I chew., 这个区域很敏感，当我咀嚼的时候会痛。
Unit3,baggage,n.行李,We put our baggage in the back of the car.,我们把行李放在车的后备箱里。
Unit3,golf,n.高尔夫球运动 ,I spend my morning playing golf.,早上我在打高尔夫球。
Unit3,construction,n. 建筑物；建造；造句,I work in construction - I build houses.,我在建筑行业工作—我盖房子。
Unit3,fierce,adj. 凶猛的;  猛烈的;  狂热的;  ,Male animals can be fierce when they fight over females.,当雄性动物为了雌性动物而打架时，它们会变得异常凶猛！
Unit3,thief,n.小偷，贼,A thief broke into my car last night. ,小偷昨晚闯进我的车。
Unit3,flat,n.平面；公寓adj.平坦的；浅的；单调的adv.干脆地,My new flat screen TV takes up much less space.,我的新平板电视占了很少的空间。
Unit3,whichever,pron. 无论哪个； 无论哪些,I will have whichever drink is most delicious.,无论哪种饮料，只要是最好喝的就行。
Unit3,non-smoking,adj. 不抽烟的；禁止抽烟的,"Excuse me, sir. Can't you see the sign? This is a non-smoking area.",请原谅，先生。你看不见标志吗？这是禁烟区。
Unit3,carbon monoxide,n. [化]一氧化碳,Carbon monoxide from car exhaust is poisonous to breathe.,汽车排放的一氧化碳对呼吸是有毒的。
Unit3,fed up,厌倦,She's fed up with her computer because it never does what she tells it to.,她厌倦了她的电脑，因为它从不听话。
Unit3,air hostess, 空中小姐,A good air hostess is friendly and helpful.,优秀的空姐既友好又热心。
Unit3,convenience,n. 方便,"Sometimes I eat pre-cooked meals, for convenience.",有时我会为了方便吃预先处理过的食品。
Unit3,chapter,n.章，回，篇,Please open your books to the first chapter. ,请翻开你的书到第一章。
Unit3,pavement,n.人行道,"Please walk on the pavement, not the grass. ",请在人行道上行走，不要践踏草坪。
Unit3,suit,n. 套服;  请求;  诉讼;  vi. 合适;  vt. 适宜于;  使穿上套服;  ,Don't you think I look good in this suit?,你不觉得我穿这衣服很帅吗？
Unit3,pedestrian,n.步行者，行人adj.平庸无奇的，无聊的,Pedestrians crossing the road must look both ways.,过马路的行人一定要注意两边。
Unit3,somehow,adv.由于某种原因，不知怎么的,"Somehow, I must make the baby stop crying.",我不知道该怎么办，但我得让这小孩别哭了。
Unit3,northwest,n. 西北;  西北方;  adj. 在西北的;  向西北的;  来自西北的;  adv. 在西北;  向西北;  自西北;  ,I am a farmer waist drummer from the northwest.,俺是大西北农民腰鼓手。
Unit3,tunnel,v.挖隧道n.隧道,"We walked through the old tunnel, and hoped it would not collapse.",我们从这条古老的隧道走过，并希望它不会倒塌。
Unit3,ferry,n.渡船，渡口v.运送，渡运(人、车或物等),We took the ferry down the river.,我们乘坐了渡船顺流而下。
Unit3,belt,n.带，腰带；皮带；传送带,My pants are so loose that I need to wear a belt.,我的裤子太宽松了所以我需要系一条腰带。
Unit3,benefit,,Everyone would benefit from more money.,钱多了以后每个人都能从中受益。
Unit3,accent,n.口音，腔调；重音；重音符号v.重读,The foreigner has such a funny accent when he speaks Chinese!,这个老外说中文时口音好奇怪！
Unit3,case,n.例子；箱子；情况v. 包围；把…装于容器中,"As a lawyer, I have lots of cases to deal with.",作为一个律师，我有大量的案件需要处理。
Unit3,impression,n.印记，印象，感觉，感想，压痕,I think I made a good first impression when I met him at the park.,我想当我在公园遇到他时给了他一个很好的第一印象。
Unit3,gas,n.煤气；气体；汽油,The chemical plant releases poisonous gas into the air.,化工厂释放有毒的气体到空气中。
Unit3,chip,"n. 木屑, 碎片;  缺口;  圆形筹码;  芯片;  vi. 碎裂;  vt. 削, 凿;  将…削成、凿成;  ",There are many wood chips on the floor.,地板上有很多木屑。
Unit3,highway,n.公路，大路,I like driving on this part of the highway.,我喜欢在这段高速路上开车。
Unit3,solar,adj. 太阳的；太阳系的；日光的,Solar energy is necessary for life.,太阳能是生命所需。
Unit3,gentle,adj.轻柔的，文雅的，温和的,Her touch was gentle and soft.,她的抚摸是温和并轻柔的。
Unit3,motor,n.发动机，电动机,That motorcycle has a big motor.,那辆摩托车有一个很大的发动机。
Unit3,parking,n.停车 adj.停车的,The worst part of driving is finding parking.,开车最烦人的就是找停车位。
Unit3,cyclist,n.骑脚踏车的人,The cyclist was determined to win the race.,这名车手决心赢得这场比赛。
Unit3,hostess,n.女主人，女主持人，女服务员（乘务员）,A hostess will help you if you have any problems.,如果你遇到任何问题，空姐会来帮你的。
Unit3,pull out,"v.拔出, 离开, 度过难关, 恢复健康",After the battle the troops pulled out by helicopter.,交战后，部队坐直升机撤退了。
Unit3,traffic jam,"n.塞车, 交通拥塞",We'll be stuck in this traffic jam for hours!,我们将会被堵上好几个小时！
Unit3,argue,v.争论，争辩，辩论,The workers argue about whose fault the mistake was.,员工们在争论错误是谁犯的。
Unit3,ambassador,n. (特命全权)大使;  特使;  代表;  ,"""Our country wishes to have peace,"" said the ambassador.",“我们国家渴望和平。” 大使说道。
Unit3,foolish,adj.愚蠢的；鲁莽的,It's very foolish to play around with guns.,这样玩枪是很蠢的！
Unit3,appreciate,vi. 增值;  vt. 赏识;  为…表示感激;  领会;  使增值;  ," He appreciated a spoof painting, but he didn't realize that.       ",他没有意识到这是一幅恶搞图，还很欣赏它。
Unit3,indeed,adv.真正地；确实,"My coworkers told me that I did, indeed, do a good job.",我的同事告诉我真的干得不错！
Unit3,schedule,n.时间表；计划表,"According to my schedule, I have almost nothing to do today.",从我的时间表来看，我今天几乎没什么事做。
Unit3,so far,phr. 到目前为止;,This cemetery holds all America's war dead - so far.,到目前为止，这片墓地沉睡着所有美国战争的亡魂。
Unit3,take place,phr. 发生;  举行;  来;,The American presidential election will take place in November 2012.,美国总统大选将在2012年11月举行。
Unit3,suitcase,n. 小提箱;  ,I've taken my old suitcase to nearly every country in the world.,我已经带着我的旧手提箱几乎走遍了世界上所有国家。
Unit3,essay,"n. 散文, 随笔, 文章;  ",I'm a merit student and I like writing essays. Bravo!,我是学霸我爱写论文。赞！
Unit3,convenient,adj.方便的；便利的,"Instant noodles taste horrible, but at least they're convenient.",方便面太难吃了，但是至少它们很方便。
Unit3,admit,v.承认；准许…进入,We should admit our mistakes and learn from them.,我们应该承认自己的错误并从中吸取教训。
Unit3,consequence,"n. 结果, 后果;  结论, 推论;  ",The alcohol addiction harms your heath and results in some bad consequences.  ,酗酒有损健康还会导致一些不好的后果。
Unit3,nowhere,adv.什么地方都没有；任何地方都不,Water was nowhere to be found.,没有地方可以找到水。
Unit3,kindergarten,n.幼儿园,The kindergarten had many toys for children to play with.,幼儿园有很多玩具供孩子们玩。
Unit3,addicted,adj. 入了迷的;  上了瘾的;  ,"He was so addicted to his game, he didn't eat for days.",他过分沉迷于游戏，他好些天没吃饭了。
Unit3,motorist,n. 驾车旅行的人，开汽车的人,"As a regular motorist, I always buy really comfortable cars.",作为一个经常驾车旅行的人，我总是买真正舒适的车。
Unit3,damage,v.损害；毁坏　　n.损害,I damaged my car when I drove off the road.,当我开下马路时撞毁了车。
Unit3,wherever,adv.无论在哪里,"Wherever you want your package to go, we can deliver it.",无论你想让你的行李去哪儿，我们都能传送。
Unit3,on average,平均，按平均数计算,"On average, men are about 177 cm tall.",
Unit3,southeast,n.东南(方)，东南部adv.向东南adj.东南方的，东南部的，来自东南的,It is easy to see the influence of Western culture in Southeast Asia. ,在东南亚很容易看出西方文化的影响。
Unit3,engine,n.引擎，发动机,There was a problem with the engine of my car. ,我车里的引擎出了点问题。
Unit3,operator,n.操作人员，(电话)接线员,Ask for the operator--she'll know the right phone number.,询问接线员，她会知道正确的号码。
Unit3,platform,n.讲台，站台，平台,She left the train and got on to the platform.,她下了火车，走上站台。
Unit3,interpreter,n.译员，口译者,The interpreter listens and translates into the microphone.,口译员边听边对着麦克风翻译。
Unit3,vocabulary,n.词汇，词汇量；词汇表,This software will help increase your English vocabulary!,这个软件会帮你增加你的英语词汇量。
Unit2,shock,n.震动，震惊v.(使)震惊,She was totally shocked by the big surprise.,她被这个巨大的惊喜给震惊了！
Unit2,statement,n. 声明，陈述；结算单，报表,He gave a statement to the news reporters.,他向记者发表了一份声明。
Unit2,exactly,adv. 正确地;  完全地;  ,I want all my grass to be exactly the same height!,我要我的草都完全一样高。
Unit2,various,adj.各种各样的，不同的,We saw various types of fish during our dive.,在潜水时我们看到了各种各样的鱼。
Unit2,emperor,n.皇帝,Napoleon was the emperor of France.,拿破仑曾是法国的皇帝。
Unit2,bungee jumping,n. 蹦极跳，身上系着橡皮带从高处往下跳的游戏,"A rabbit dares to go bungee jumping, so how about you man?",兔子都敢蹦极，你喃？
Unit2,shelter,n.隐蔽住，躲避处(常用来指住处)；庇护v.遮蔽，掩护，庇护,They build shelters from ice to keep themselves warm.,他们用冰建造躲避处来抵御严寒。
Unit2,safari,n.狩猎旅行(特指在非洲东部〕，长途考察；野生动物园 ,I went on an African safari and got to play with a lion!,我去非洲旅行了一趟，还和狮子玩耍了一盘。
Unit2,organisation,"n. 组织体制; 团体, 机构;",Our organisation has contacts all around the world. ,我们的机构在全球都有联系。
Unit2,excitement,n.刺激，激动,Bungee jumping is a good source of excitement.,蹦极跳是找刺激的好办法。
Unit2,canoe,n. 独木舟，轻舟v. 乘独木舟，用独木舟运,We're going down the river in a canoe.,我们坐着独木舟沿河而下。 
Unit2,right now,立即，马上,"Do it later? No, young lady, you'll do your homework right now!",待会儿再做？不行，小姑娘，你必须马上做完作业！
Unit2,exhausted,adj.精疲力竭的；耗尽的，用完的,I am exhausted after a long day of work. ,经过一天的工作，我感到精疲力竭。
Unit2,carry on,v.继续开展，坚持，举止失常,Don't stop what you were doing; carry on.,不要停止你现在做的事情，继续。
Unit2,uncomfortable,adj.不舒服的，不自在的,I'm a little bit uncomfortable around my new boss. ,在我的新老板周围我有点不自在。
Unit2,wealthy,n. 富人;  adj. 富有的;  充分的;  ,Dreams are needless for the bastard in a wealthy family.  ,有钱人家的庶子是不需要有梦想的。
Unit2,differ,v.差异；不同,His skin color differs from the others'.,他的肤色和别人的都不一样。
Unit2,preparation,"n. 准备, 预备;  准备工作;  ",My daughter is very helpful in the kitchen with food preparation.,在厨房里准备食物的时候，我女儿能帮很多忙。
Unit2,adventure,n.冒险，冒险活动；奇遇,Jumping off a mountain was part of his adventure.,他的惊险经历还包括从山上跳下！
Unit2,optional,"adj. 可选择的, 随意的;  ",The optional subjects are usually more interesting than majors.  ,选修课通常比必修课更有意思。
Unit2,route,n.路径，轨道，途径,The freeway is the quickest route home.,高速公路是最快回家的路。
Unit2,amaze,v.使惊奇,This news really amazes me!,这条消息真的让我感到很吃惊！
Unit2,in order to,phr. 为了,I gave my teacher an apple in order to make her like me.,为了让老师喜欢我，我给了她一个苹果。
Unit2,tiring,adj.累人的；麻烦的；无聊的；引起疲劳的,Thinking about work all the time is so tiring!,一直考虑工作问题是非常累人的！
Unit2,ambition,"n. 强烈欲望, 雄心, 抱负;  (具体的)追求目标;  (干)劲;  ",His ambition was to get to the top.,他的雄心是到达顶部。
Unit2,patience,n.耐心，忍耐,Fishing is a sport that requires a lot of patience. ,钓鱼是一项需要很多耐心的运动。
Unit2,get across,vi. 通过(渡过；被人了解),The kids got across the river using the bridge.,孩子们从桥上过了河。
Unit2,break down,发生故障；失败；(精神)垮下来,"The man's car broke down, so he has to stop and call for help.",这个男人的车抛锚了，所以他不得不停下来寻求帮助。
Unit2,dictation,"n. 口授, 口述;  听写;  命令;  ","She wanted to write a letter but her hand was injured, so I took her dictation.",她想写信但是她的手受伤了，所以她口授我来记录。
Unit2,presenter,n.主持人,The TV presenter spoke into the camera.,电视节目主持人对着镜头说了话。
Unit2,major,n. 上级; 少校; 专业;  vi. 专攻;  adj. 较大的; 重要的; 主要的;  ,"In chess, the king is your most major piece.", 在国际象棋中，国王是你最重要的棋子。
Unit2,aim,v. 瞄准；旨在n. 目标；对准,Aim a little above the target if you want to hit it.,如果你想击中靶子，在瞄准的时候往上一点。
Unit2,accommodation,"n. 适应, 调解, 解决, 乐于助人, 住处, 舱位;  ",I am very satisfied with the accommodation!,我非常满意这里的住宿！
Unit2,raft,n.木筏；救生艇,We like to take the raft out for a relaxing day in the lake.,我们会在湖里划木筏来度过轻松的一天。
Unit2,hostel,n.旅社，招待所（尤指青年旅社）,It was cheaper to stay at the youth hostel.,住青旅会更便宜。
Unit2,run out of,phr. 用完,"I have completely run out of money, but I don't remember how.",我把钱花光了，但完全不记得是怎么用完的了。
Unit2,put into prison,关进监狱,The criminal was finally caught and put into prison.,罪犯最终被捕入了狱。
Unit2,horizon,n.地平线；眼界，见识,I can see the horizon behind the hills.,我可以看到小山后面的地平线。
Unit2,back out, 退出； 放弃； 食言,"I told my girlfriend I would dive, but now I want to back out.",我告诉我的女友我要跳水，但现在我想放弃了。
Unit2,on one's way, 在去 ... 的路上,"""Sorry, boss. Yes I know I'm late. I'm on my way right now.""",“抱歉，老板。是的我知道我迟到了。我现在在路上。”
Unit2,porter,n.搬运工人；门房,This porter can carry up to eighty kilos on his back all day.,这个搬运工能一整天在他的背上负重八十公斤。
Unit2,arctic,n. 北极;  adj. 北极的;  ,Polar bears only live in arctic areas; you can't find them further south.,北极熊只生活在北极地区，再往南就没有它们的踪迹了。
Unit2,nationality,n.国籍，民族,People of all nationalities come together for the Olympic Games.,所有国家的人们为奥运欢聚一堂。
Unit2,break out,"phr. 爆发; 发生; 越狱; 摆脱, 逃脱;",Let's climb over the wall and break out of here!,我们爬过这面墙逃离这里吧。
Unit2,turn up,跳高；来到；出现；到场,He turned up the volume on his phone to listen to music.,他把手机音量调大听音乐。
Unit2,observe,v.注意；观察；遵守,She observes the liquid very carefully.,她观察液体时十分仔细。
Unit2,altitude,n. 高度,At this altitude it would be dangerous to fall off.,在这种高度下跌落很危险。
Unit2,court,"n. 法院，庭院，球场；宫廷v. 献殷勤, 招致危险, 追求",Your murder trial will be in court room number one.,你的谋杀案审讯将在第一法院开庭。
Unit2,anxious,adj.(about)忧虑的，担心的，焦急的；渴望的,I feel really anxious about the speech I have to give tomorrow. ,一想到我明天的演讲我就非常焦虑。
Unit2,goods,n.货物，商品,The goods are sent to us every day.,这些货物每天都寄送给我们。
Unit2,wild,adj.野性的；野生的；狂热的；荒芜的,Don't get too close to the wild animals--they're hungry!,别靠那些野生动物太近，他们很饿。
Unit2,skin,n.皮肤，兽皮，外皮v.剥皮，去皮,Her skin is very clear. ,她的皮肤很光洁。
Unit2,preference,n.偏爱，优先，优先权,I have a preference for fruit.,我对水果有偏爱。
Unit2,gymnastics,n. 体操，体育,You must be flexible if you want to do gymnastics.,如果你想练体操，你一定要有柔韧性。
Unit2,dull,adj.黯淡的；枯燥无味的,"He's not stupid, exactly, but he's a little bit dull...",其实他不傻，只是有点二而已。
Unit2,transport,n. 运输; 运输工具;  vt. 运输; 输送; 使狂喜; 流放;  , The goose is transporting a duck to cross over the river.,这只鹅正驮着一只鸭子过河。
Unit2,professor,n.教授,My college professor really enjoys teaching.,我的大学教授非常喜欢教学。
Unit2,equipment,n.设备；器材；装置,He brought special equipment to fix the water leak.,他带了特殊器械来修理漏水。
Unit2,luggage,n. 行李;  衣箱; 皮箱;  ,You can travel faster if you don't have much luggage.,如果你不带那么多行李的话，你能走得更快些。
Unit2,risk,n. 风险；危险；冒险v. 冒…的危险,Why would you risk your safety like that?,你为什么要冒着生命危险那样做？
Unit2,sledge,v. 乘雪橇；用大锤打n. 雪橇；大锤,"Going downhill on a sledge, you don't need reindeer to pull you!",乘雪橇从山坡上滑下来时，你不需要驯鹿来拉车。
Unit2,extreme,n. 极端；末端adj. 极端的；尽头的,The roller coaster has some pretty extreme turns; it might make you sick.,过山车有一些非常极端的转弯，这可能会让你觉得不舒服。
Unit2,upside down,"adv.颠倒, 混乱",Why are you sitting on the couch upside down?,为什么你颠倒着坐在沙发上？
Unit2,stand by,v.袖手旁观；准备行动,He is standing by in case they need him to play.,他在旁边待命，以防需要他上场。
Unit2,hike,,Let's go for a hike up the mountain today--the weather's great!,我们今天一起去山上徒步旅行吧，天气多好！
Unit2,similarity,"n. 相似, 类似;  ",The similarity in their appearance is striking--I can't tell the difference between them at all!,他们的外表惊人的相似—我根本分不清他们两个人。
Unit2,hopeless,adj.没有希望的，绝望的,I can't possibly finish all of this work. It's hopeless. ,绝望了，我不可能做完全部的工作。
Unit2,goal,n. 目标，球门，终点，(进球)得分,His only goal was to win the football game.,他唯一的目标就是赢得足球比赛。
Unit2,snowboarding,n. 滑雪板；滑板滑雪；单板滑雪v. 参加滑雪（snowboard的ing形式）,Look at all that snow! Let's go snowboarding!,看那些雪！我们去滑雪板吧！
Unit2,extra,adj.额外的adv.非常，特别地n.附加物；[影视]临时演员,Do you think I could type faster with an extra finger?,
Unit2,hunter,n.猎人；猎犬；搜寻者,The hunter goes hunting with his dog.,猎人和他的狗一起去打猎。
Unit2,fuel,n.燃料v.给…加燃料 ,No vehicle can run without fuel.,没有汽车是不需要燃料就能发动的。
Unit2,footprint,"n. 脚印, 足迹;  ",Footprints on the sand can help in tracing the location of the enemy.,沙滩上的脚印可以帮助追踪敌人的位置。
Unit2,philosophy,"n. 哲学, 哲学体系;  哲学思想;  ",I often think about the meaning of life and other questions of philosophy.,我常常思考生命的意义以及其他哲学命题。
Unit2,traveller, n. 旅行者,I'm a happy traveller - I've visited over 50 countries.,我是一个快乐的旅行者，我已经去过超过50个国家。
Unit2,take off,phr. (飞机)起飞;  拿掉;  取消;   脱衣;,The airplane takes off.,飞机起飞了。
Unit2,flow,,I love to sit by the river and watch the water flow by.,我喜欢坐在河边，看着水流淌过。
Unit2,desert,,The desert is very dangerous; there's no water for miles.,沙漠中充满了危险，方圆百里没有一滴水。
Unit2,cheerful,adj.愉快的；高兴的,You look so relaxed and cheerful lying there! ,你躺在那儿看起来好悠闲好开心。
Unit2,sadness,n. 悲哀,I didn't know what the phone call was about but I could see the sadness on her face.,我不知道这通电话说了些什么，但我能看出她脸上悲伤的神情。
Unit2,jog,,Every morning I go for a jog for my health.,每天早上，我都会为了健康去跑跑步。
Unit2,quantity,n.量，总数，大量,The balls are higher in quantity but much smaller.,那些球数量占优，但是体积小多了。
Unit2,function,n.功能，作用，[pl.]职务，职责；函数v.起作用；正常运转,The function of our digestive system is to feed us and keep us alive.,消化系统的功能是为我们提供营养并维持生命。
Unit2,norwegian,n.挪威人，挪威语adj.挪威的，挪威语的,Norwegian weather is clear and cold.,挪威的天气晴朗而寒冷。
Unit2,staff,n.职员；参谋；棍；（乐）五线谱,You can ask any of our staff for help.,你可以向我们的任何职员请求帮助。
Unit2,survival,"n. 生存, 幸存;  残存物;  adj. 救生的, 用以生存的;  ","He taught me survival skills, like how to start a fire in the forest.",他教我求生技能，像如何在野外生火。
Unit2,confuse,v.使混乱，混淆，使迷糊 ,Do computers confuse you as much as they do me?,电脑是不是把你搞得和我一样混乱？
Unit2,disadvantage,n.不利，不利地位，弱点；弊端,The one ant is at a disadvantage against so many others.,这一只蚂蚁在和其他许多蚂蚁的对抗中处于劣势。
Unit2,within,adv.在内部，在内心里prep.在...之内，不越出,Deep within the earth it is hot enough to melt iron.,在地球内部深处温度高得足以融化钢铁。
Unit2,author,n. 作者,I hope to be the author of a great book.,我希望成为一本伟大的书的作者。
Unit2,maximum,n.最大量 adj.最大的,We are using the maximum available power.,我们已经加到了最大马力。
Unit2,distant,adj.遥远的，久远的，疏远的,The destination is still distant; we will not get there for a while.,目的地还很远，我们一时半会儿到不了。
Unit1,spirit,n. 精神；心灵；志气；烈酒,We burn these for our ancestors in the spirit world.,我们烧纸来给冥界的祖先。
Unit1,melt,v. 融化；溶化,Ice melts and turns into water if it's hot enough.,如果足够热，冰块便会融化并变成水。
Unit1,persuade,v.说服，劝说；(of)使相信,The salesman persuaded us to buy a car. ,这个销售员在说服我们俩买辆车。
Unit1,evaluate,v.评价，估…的价,They evaluated our performance and thought it was good.,他们评价了我们的表演并认为很不错。
Unit1,recognise,"v.识别,承认,认可,表彰","Man, your cool hat means that you are easily recognised in a crowd.",你这个行头太拉风啦，偶一眼就认出你啦~~
Unit1,hunt,,I like to spend my time hunting wild animals.,我喜欢花时间狩猎野生动物。
Unit1,centimetre,n.厘米,One hundred centimetres is equal to one meter.,一百厘米等于一米。
Unit1,arrange,vi. 达成协议;  做安排;  vt. 整理;  把…归入一类;  筹备;  达成…的协议;  ,I can arrange my toys so that they all fit in a box.,我把玩具都整理好，这样它们就能都放在一个盒子里。
Unit1,opposite,adj.对立的，对面的adv.对立地，反面地n.对立物，反义词,They face opposite each other because they're so angry.,他们背对彼此，因为他们很生气。
Unit1,crab,n.螃蟹；脾气乖戾的人；吹毛求疵v.捕蟹；偏航；发牢骚；破坏,Crab is one of my favorite seafoods. ,螃蟹是我最喜欢的海鲜之一。
Unit1,according to,根据；据…所说,"According to the calendar, my paycheck is due today.",根据日历，我的薪水今天到账。
Unit1,pollute,v.弄脏，污染，沾污,Factory smoke can pollute the environment.,工厂烟雾会污染环境。
Unit1,actress,n.女演员,The beautiful actress loves the attention she gets from her fans. ,这个漂亮的女演员很享受来自粉丝的关注。
Unit1,port,n.港，港口，机场,The city has a port where you can dock your boat.,这个城市有一个能让你的船靠岸的港口。
Unit1,local,adj.当地的，本地的，局部的 ,The local people have their own clothing and culture.,当地人有自己的服装和文化。
Unit1,seal,n.海豹；邮戳；封条；火漆印v.密封；封锁；缄口,The letter had a red seal.,这封信有枚红色的火漆封印。
Unit1,Oceania,n.大洋洲,I would love to travel to one of the islands in Oceania.,我想去大洋洲的某个小岛旅行。
Unit1,brake,"n. 刹车, 闸;  vi. 刹车;  vt. 刹住;  ",Not again--I hate having to brake my car for cows.,"不要吧,又来?!我讨厌为了牛刹车！"
Unit1,stadium,n. (露天)运动场;  ,The crowd is waiting for the game to start in the stadium. ,大家都在体育场内等待比赛开始。
Unit1,scream,n. 尖叫声;  vi. 尖叫;  vt. 尖叫着说出;  ,He is screaming with a terrified look.,他面色惊恐，惊声尖叫。
Unit1,handle,n.柄，把手v.处理，解决；操纵,Turn the handle to open the door. ,转动把手来开门。
Unit1,actor,"n. 演员,男演员;  ",The actor wears a colorful wig and performs in the play.,这个男演员戴着彩色的假发，在戏中演出。
Unit1,attraction,n.吸引，吸引力，具有吸引力的事物(或人),"As soon as we met, there was an instant attraction between us.",我们一见面，我们之间瞬间就有一种吸引力。
Unit1,deed,n.行为；功绩；契约,In his superhero identity he could do brave and difficult deeds.,以他超人的身份他能做到勇敢并且困难的事。
Unit1,intelligence,n.智力，理解力，情报,I've never met anyone with such intelligence!,我从没有见过那么聪明的人！
Unit1,educate,v.教育，培养，训练,My children were all educated in public schools.,我的孩子们都在公立学校接受教育。
Unit1,windsurfing,n. 风帆冲浪运动,Windsurfing is so much fun!,风帆冲浪运动真有趣！
Unit1,water skiing, 滑水,"Water skiing looks like fun, but I don't know how to do it.",滑水看起来很有趣，但我不会。
Unit1,make it to, 到达某地,He was determined to make it to the other side.,他下定了决心要到达另外一边。
Unit1,get into trouble, 陷入困境； 惹上麻烦,He got into trouble when he stole the criminals' money.,他偷犯罪分子的钱结果惹上了麻烦。
Unit1,watch out,小心；提防,The baby animals watch out for danger.,小动物们在小心提防危险。
Unit1,present-day,adj. 现代的；当今的；现在的；现时的,"In present-day life, most people live in the city for work.",在现代社会，大部分人住城市里上班。
Unit1,all at once, 同时； 一起； 突然； 忽然,He can really do many tasks all at once.,他真的可以同时做很多事情。
Unit1,make a living, 谋生,Selling pencils is one way to make a living.,卖铅笔是种谋生手段。
Unit1,sailor,n.水手，海员,The sailor has been out to sea for several months. ,水手已经出海几个月了。
Unit1,shopkeeper,n.店主,I asked the shopkeeper to give me a lower price. ,我让店主给我便宜点。
Unit1,voyage,n.航海，航行v.航海,The ship 'Titanic' sank on its first voyage.,泰坦尼克号在它的首航便沉船了。
Unit1,chemical,adj.化学的n.化学制品 ,Watch out--if you mix those chemicals together they will explode!,小心！如果你把这些化学制品混合在一起会爆炸的！
Unit1,ban,"vt. 禁止, 查禁, 取缔;  n.禁令;",The restaurant bans smoking indoors.,餐厅内禁止吸烟。
Unit1,shark,,I've never seen a shark so close!,我从来没有这么近距离看过鲨鱼。
