Units,words,mean_cn,sentence,sentence_tra
Unit2,reluctant,adj. 不情愿的,"He was reluctant to eat his vegetables, but his mother made him do it.",他不愿意吃他碗里的蔬菜，但他妈妈让他（必须）吃。
Unit2,puberty,n. 青春期;  ,During puberty girls grow hair on their body.,青春期女孩们会长体毛。
Unit2,work out,phr. 计算出; 锻炼; 计划; 解决;,It didn't take long for the teacher to work out the math problem on the board.,老师不用花很长时间就能在黑板上解出这道数学题。
Unit2,see-saw,n. 跷跷板（游戏） v . 摇摆不定；交替变化 ,Bill and Mary played see-saw because they liked each other and were about the same weight.,因为他们都很喜欢对方而且重量差不多，所以比尔和玛丽很喜欢一起玩跷跷板。
Unit2,proposition,n. 提议; 计划;  求婚;  vt. 向…提出;  ,The investors were very impressed by our business proposition.,投资者们对我们的商业计划非常满意。
Unit2,discrimination,n.歧视，偏见,Over the years laws have been created to prevent discrimination.,多年来法律一直被制定用来反对歧视。
Unit2,hormone,n. 荷尔蒙; 激素;  ,Jesus Christ! The male sex hormone dominates that woman!,我天！那女人的雄性荷尔蒙太旺盛了吧！
Unit2,cope,vi. 处理,We need to cope with the Pope.,我们需要对付教皇。
Unit2,superior,n.上司，长辈adj.优良的，卓越的，较高级的,Our superiors tell us what to do.,我们的上司告诉我们要做什么。
Unit2,cling,v.紧紧抓住；黏着，挨近；依恋，依附；坚持，墨守，忠实于,The sloth clings to the tree.,树懒（一天到晚）黏着树。
Unit2,resource,n.(常用复数)资源，财力，办法 ,The world's oil supply is a limited resource.,世界石油资源是有限的。
Unit2,adulthood,n.成年；成人期,My first day at my first job is the beginning of adulthood!,我第一份工作的第一天也是我作为成年人生活的开始。
Unit2,deepen,"vi. 变深;  变低沉;  vt. 挖深, 使变深;  使变浓;  使低沉;  ","If the hole's too shallow for the tree roots, you'll need to deepen it.",如果挖的洞对树根来说太浅，你必须得挖深点。
Unit2,adolescent,n.青少年 ，少女 adj.青春期的，青少年的,I hate arguing with my adolescent daughter.,我讨厌和处在青春期的女儿争论。
Unit1,proceeds,n.所有的收入,The proceeds of the charity will go towards helping children.,慈善活动带来的收入会用来帮助孩子们。
Unit1,absolutely,adv.完全地；绝对地,The ad said the product was absolutely guaranteed to work.,广告说这个产品是绝对保证有效的。
Unit1,recognize,v. 认出，识别,I recognize you! We were in middle school together!,我认出你来了，我们曾经一起上高中！
Unit1,astonished,adj. 诧异; 吃惊的;,My mother was astonished by my new haircut.,我妈妈被我的新发型惊倒了。
Unit1,collect,v.收集；领取；聚集； 募捐,I collect old stamps for fun. ,我因为好玩而收集旧邮票。
Unit1,due to,由于；取决于,His huge size is due to his beer drinking habits.,他肥胖是因为他有喝啤酒的习惯。
Unit1,freshman,n.新生；大学一年级学生,I am a freshman in college. ,我是大学一年级学生。
Unit1,precious,adj.珍贵的，宝贵的 ,Precious gems like diamonds are very valuable.,像钻石一样珍贵的宝石是很贵重的。
Unit1,brilliant,adj.明亮的，卓越的，有才气的；聪颖的,The little girl is brilliant; she is already doing college level math.,这个小女孩很聪明，她已经会做大学难度的数学题了。
Unit1,ongoing,"n. 进行, 前进, 发展;  adj. 进行中的, 不间断的;  ",A circle represents an ongoing process.,圆圈循环代表不间断的过程。
Unit1,souvenir,n.纪念物，纪念品,I bought this flag as a souvenir on my trip.,我在旅途中买了这面旗子作为纪念品。
Unit1,critical,adj.批评的，文艺评论的，极度重要的，危险的,The patient is in critical condition--move quickly!,病人处境非常危险，动作要快！
Unit1,funfair,n. 游乐场；游艺集市,"Hooray, we get to go to the funfair and ride on the roundabouts and the big wheel!",好耶，我们可以去游乐场坐回旋车和大转轮了！
Unit1,drive,v.驾驶，驱动n.驾车；驱动力；干劲,It is a long drive from Los Angeles to New York City. ,从洛杉矶到纽约要开很久的车。
Unit1,donation,n.捐赠物，捐款,I gave a 10 euro donation to the homeless man.,我为那个无家可归的人捐了10欧元。
Unit1,pint,n.品脱 （液量，干量名〈美〉液量=0.47升强，干量=0.55升）,Could you buy me a pint of beer? ,你能给我买一品脱啤酒吗？
Unit1,finance,,We need to finance our business with lots of outside money.,我们需要大量外部资金来支持生意。
Unit1,raise,v. 养殖；养育；筹集（资金）；举起n. 加薪；提高,"First raise the flag, then lower it to start the race!",先举起旗帜，然后放低它表示开始比赛。
Unit1,calculate,vi. 计算;  估计;  vt. 计算*;  估计;  计划;  ,Let's calculate the final amount.,我们来计算一下最终的量吧。
Unit1,virtually,adv.几乎；整个；实际上,The screen is so vivid that the pictures were virtually right there in front of me.,屏幕里的东西那么栩栩如生，仿佛那些照片（事实上）就在我的眼前。
Unit1,sophomore,n.大二年级学生, I will be a sophomore this year. ,今年我就大二了。
Unit1,lasting,"n. 结实的斜纹布;  耐久力;  adj. 持久的, 永久的;  ",Their love was a lasting one - they had been married for forty years.,他们的爱非常持久—他们已经结婚四十年了。
Unit1,it,pron.它，这，那,It was sitting in a tree.,它正站在一棵树上。
Unit1,stall,n. 分隔栏；售货摊；厩v.停止（因故障）,We picked up some fruit from the fruit stall.,我们从水果摊上选了些水果。
Unit1,generous,adj. 宽厚的;  慷慨的;  充裕的;  肥沃的;  ,The generous man gives lucky money to us on November 11th.,这个慷慨的男人在11月11日给我们发红包。
Unit1,on hand,adv.手头现有,"I have about 300 dollars on hand, but I can go to the bank for some more.",我手上有300美元，但是我可以去银行取更多。
Unit1,crowded,adj.拥挤的；塞满的,This bus is a bit too crowded.  I think I'll wait for the next one.,这辆公交车有点太挤了，我想我会等下一辆。
Unit1,fund,n.资金，基金，存款v.拨款，提供基金,These coins are my holiday fund.,这些硬币是我的假日基金。
Unit1,alumni,a.(alumnus的复数)校友,His parents knew how he felt - they were also alumni of his university.,他的父母知道他的感受——他们也是他的大学校友。
Unit1,karaoke,n. 卡拉0K录音；自动伴奏录音,I and my friends love to sing karaoke together. ,我和朋友们都爱集体唱卡拉OK。
Unit1,purchase,v. 购买；努力取得n. 购买,"I would like to purchase this shirt, please. ",我要买这件衣服，谢谢。
Unit1,shocking,"adj. 令人震惊的, 骇人听闻的; 令人憎恶的, 不正当的;  ",My mobile phone bill this month was shocking! ,我这个月的电话账单太令人震惊了！
Unit1,donate,"vi. 捐献, 捐赠;  vt. 捐献, 捐赠;  ",I donate blood to help those who need it.,我献血给需要的人们。
Unit1,fast,"adj. 迅速的, 动作敏捷的;  很快做完的;  头脑灵活的;  不褪色的;  牢固的;  扎牢的;  耐…的;  adv. 迅速地;  牢固地;  彻底地;  ",The car was driving so fast; I could hardly see it!,那辆车开的太快了！我几乎看不见它了。
Unit1,come to,"phr. 谈到; 提及; 总计; 开始(认识, 理解);","Come to mention it, I am a little hungry. Can I have some too?",说到这个，我还真有点儿饿了，我也能吃点儿吗？
Unit1,extensively,adv.广泛地,The young scholar studied literature extensively. ,这个年轻的学者广泛地涉猎了各种文学。
Unit1,home,n.家adj.家的，主场的adv.在家，回家地； 到正确的位置；到终点  ,The family was happy at home.,这家人待在家里很开心。
Unit1,pick up,搭载，拿回；清理；学会,I'm waiting here to pick up the kids after school.,我正等在这儿来接放学回家的孩子们。
Unit1,starve,v.(使)饿死，挨饿,The boy is starving; he hasn't had food in days.,这男孩儿饿惨了，他好几天没吃东西了。
Unit1,appeal,,She appeals to us to promote gender equality at the conference.,她在大会上呼吁我们促进性别平等。
Unit1,forecast,v. 预报n.预测，预报,We forecast that the business will do better in the coming year.,我们预测在接下来一年生意会更好。
Unit1,famine,n.饥荒；严重的缺乏,"In times of famine, we do not have enough food to eat.",在闹饥荒的时期，我们没有足够的食物。
Unit1,senior,adj.年长的；资格老的，地位较高的n.(大学或高中)毕业生,Senior citizens should be respected.,年长的人应该被尊重。
Unit1,substitute,n.代替人，代用品v.代替,You should substitute fruits and vegetables for sweets.,你应该多吃蔬菜水果，代替甜食。
Unit4,spirit,n. 精神；心灵；志气；烈酒,We burn these for our ancestors in the spirit world.,我们烧纸来给冥界的祖先。
Unit4,Thanksgiving,n.感恩节,I have to buy a turkey to cook for thanksgiving.,因为是感恩节，所以我要买一只火鸡做来吃。
Unit4,stuffing,n. 填料，填塞物,The dog pulled the stuffing out of the chair.,狗扯出了沙发里的填充物。
Unit4,Turkey,n.土耳其；火鸡（turkey）,I spent last year travelling through Turkey. ,我用去年的时间漫游了整个土耳其。
Unit4,settler,n.移民者,The settlers traveled very far.,这些移民者经历了长途跋涉。
Unit4,brisk,adj.轻快的，生气勃勃的；兴隆的，繁忙活跃的；寒冷而清新的,"They were young and fit, and kept up a brisk pace on their training runs.",他们年轻，身材匀称，在跑步机上保持着轻快的频率。
Unit4,highway,n.公路，大路,I like driving on this part of the highway.,我喜欢在这段高速路上开车。
Unit4,folk,"n. 人们;  adj. 民间的, 民俗的;  ",They are wearing traditional folk clothing.,他们穿着传统的民间服饰。
Unit4,limousine,n.豪华轿车，小客车,Rich people ride in limousines behind dark windows so they can't be seen.,富人们乘坐着带黑玻璃的豪华轿车免得被看见。
Unit4,printer,n.印刷机，印刷工；打印机,Can you please fix my printer? ,请帮我修理打印机行吗？
Unit4,bouquet,n.花束，（酒的）芳香,A wedding is not a wedding without a bouquet of flowers.,如果没有花束，婚礼就不能被称为婚礼了。
Unit4,gravy,n. 肉汁；不法利润；轻易得来的钱,A perfect gravy is cooked by adding spices to it.,
Unit4,groom,n. 马夫;  新郎;  v. 修整;  装扮;  照料;,The bride and groom are both good looking\uff01  ,新娘新郎的颜值爆表啊！
Unit4,chauffeur,n. 司机v. 开车运送；当汽车司机,My chauffeur drives me anywhere I tell him to with a nod and smile.,我的司机会点头微笑着，带我去到我告诉他的地方。
Unit4,specialist,n. 专家; 专科医生;  adj. 专家的; 专业的;  ,Be relaxed! We are specialists for plastic surgery! ,放心吧！我们可是整容专家！
Unit4,bridesmaid,n. 女傧相,The four bridesmaids wore pink to their best friend's wedding.,那四位女傧相穿了粉红色衣服去参加她们最好朋友的婚礼。
Unit4,stationery,n.文具；（有配套信封的）信纸,I have prepared all the stationery for my exams.,我准备好了考试需要用到的所有文具。
Unit4,dine,v. 吃饭；进餐,Let's dine together tonight.,今晚一起吃饭吧。
Unit4,fare,n.交通费，乘客，食物v.（事）进行得（好或坏）,The fare for this bus ride is $2.,这一程巴士收费2美元。
Unit4,outfit,n.装备，全部用品，(协同工作)的一组人v.提供装备,Your little boy looks so cute in that outfit!,你宝贝穿上这套衣服看起来非常可爱。
Unit4,gown,n.女礼服，女裙服，长袍,The bride wore a beautiful white wedding gown.,新娘穿着漂亮的白婚纱。
Unit4,resist,v. 抵抗，抵制,"When he tried to kiss her, she resisted.",当他想亲她时，她拒绝了。
Unit4,evil,adj.邪恶的，罪恶的n.邪恶，罪恶,"Don't listen to her--she's beautiful, but she's evil!",别听她的，她很漂亮，但她也很邪恶。
Unit4,reception,n. 前台；接收；欢迎会,The woman at reception said my room is ready now.,在前台的女士说我的房间已经准备好了。
Unit4,specialize,v.专门研究，专门从事,He specializes in fixing computers.,他专门从事修电脑这一行。
Unit4,reunion,n. 再联合;  再结合;  (亲友等的)重聚; 团聚;  ,The twin sisters were excited at their reunion after being apart for so long.,久别重逢让两姐妹很激动。
Unit4,occasion,n.场合，时刻，时机，机会,The cake was cut and beer was served on the occasion.,这时候（大家）切开了蛋糕并喝起了啤酒。
Unit4,costly,adj. 昂贵的;  代价高的;  价值高的;  ,This house is not as costly as I thought.,这房子没有我预期的那么贵。
Unit4,book,n.书，书籍 v.预订；预约,Even on holiday I can't stop reading this exciting book!,即使在假期我也忍不住读这本激动人心的书！
Unit4,overflow,v.满得外溢，外流，泛滥；充满，洋溢n.溢流口，溢流管；容纳不下的物(或人)；溢出，满出,My glass is overflowing; pour less water next time!,我杯子的水都满得溢出来了，下次少倒点。
Unit4,reunite,vi. 再联合; 再结合; 重聚;  vt. 使再联合; 使重聚; 使再结合;  ,The soldier was reunited with his girlfriend after the war.,战后，士兵和她的女朋友重逢了。
Unit4,afterwards,adv.后来；然后,"The party was very fun, but afterwards we had to clean up.",聚会很有趣，但是结束以后我们得打扫。
Unit4,hire,v.租借，雇用 n.租借，雇佣 ,You seem like a great person to work with. You're hired!,你看起来是个一起工作不错的人，你被雇佣了。
Unit4,bunch,n.串，群，伙，束v.集中，挤在一起；使成一束(或一群等),I gave her a bunch of flowers for Valentine's Day.,情人节我给了她一束花。
Unit4,florist,n.花商；种花者；花卉研究者,My florist picks out flowers I can give to my wife.,我请花商选了些花以便送给我老婆。
Unit4,view,n. 视野；见解； 风景v. 看，俯瞰；视察,What an amazing view from up here!,山顶的风景太赞了！
Unit4,fragrant,adj.芬芳的，香的,I love this perfume's fragrant smell.,我喜欢这瓶香水的香味。
Unit4,indoors,"adv. 在室内, 在屋里;  ",We're pretty boring. We like to stay indoors.,我们是很无聊的人，我们喜欢待在家里。
Unit4,avenue,n.林荫道，道路；大街,This long avenue leads to a big country house.,这条长林荫道通往一栋巨大的乡间别墅。
Unit4,photographer,n.摄影师 ,The photographer is taking pictures with a camera.,摄影师在用照相机拍照。
Unit4,sauce,n.调味汁，酱油；莽撞，冒失,Soy sauce is made from soybeans.,酱油是用大豆做的。
Unit4,temptation,"n. 引诱, 诱惑;  ", He gave in to temptation and fell into the honey-trap.,他经受不住诱惑，中了美人计。
Unit4,album,n.唱片集，相片册，集邮册,My photo album has many old photos.,我的相册里收藏了许多老照片。
Unit4,parade,n.游行，检阅v.(使)列队行进，游行,People in the parade put on many strange costumes.,游行队列中的人们穿着奇装异服。
Unit4,nibble,v.一点点地咬，慢慢啃，吹毛求疵n. 细咬，轻咬，啃,The little mouse is so cute as he nibbles on his food.,这个小老鼠咬食物的样子真可爱。
Unit4,consult,v.请教，咨询；查阅；商量,She consults her doctor to find out what she should do about the pain.,她咨询她的医生去找出治疗她疼痛的方法。
Unit4,thankful,adj.感谢的，开心的,Mom was thankful for the gifts.,妈妈收到礼物很开心。
