Units,words,mean_cn,sentence,sentence_tra
Unit3,programme,n. 程序表; 节目单; 计划; 节目;  vi. 安排节目; 编制程序;  vt. 安排节目; 计划;  ,The whole family is watching its favourite TV programme. ,所有的家庭成员一起看着他们最爱的电视节目。
Unit3,link,n.链接，联系v.连接，结合,Social networking sites help link you with your friends.,社交网络帮助你连接朋友。
Unit3,extravagant,adj.奢侈的，无节制的,"The resort is so extravagant, no wonder it costs $200 a day.",这度假胜地非常奢侈，难怪要200美元一天。
Unit3,saying, n. 俗话，谚语,"I hope the saying ""No pain, no gain"" isn't true.",我希望“没有付出，就没有收获”这句谚语说的不是真的。
Unit3,bring along, 带来,He likes to bring his children along on shopping trips.,他在购物时喜欢带上孩子们。
Unit3,search for, 搜寻； 寻找,The dog is trained to search for illegal substances.,这只狗受过训练，专门寻找非法物品。
Unit3,trainers,n.  教练员； 练习器； 运动鞋 名词trainer的复数形式,You should wear trainers when running.,跑步时你应该穿跑鞋。
Unit3,go out of style, 不再时兴； 过时,"Sorry, but your horse-riding outfit has gone out of style!",对不起，你的骑行服已经过时了。
Unit3,go against, 违反； 对 ... 不利,They went against their parents' wishes when they started smoking.,他们违背了父母的期许，开始抽起烟来。
Unit3,be linked to, 连接；联系,All these people are linked to each other through social Internet sites.,所有这些人都被社交互联网联系了起来。
Unit3,extinct,"adj. 灭绝的;  破灭了的, 消亡了的;  ",Dinosaurs have been extinct for millions of years.,恐龙在几千万年前就已经灭绝。
Unit3,afford,vt. 买得起;  抽得出时间;  担负得起;  提供;  产生;  赐予;  vi.买得起; 担负得起;,I've married a tycoon who can afford the branded goods for me.,姐嫁给了一个能给我买名牌货的土豪。
Unit3,blonde,n. 金(浅)发女郎adj.(头发)亚麻色的，金色的,"She has long, curly, blonde hair.",她有一头金色长卷发。
Unit3,school uniform,校服,They all wore the same school uniform,他们都穿着同样的校服。
Unit3,close down, 关闭； 停业,They were not making money so the business had to close down.,他们没赚到钱，所以不得不停业了。
Unit3,uniform,n.制服，军服adj.相同的，一律的,The nurses at the hospital really like their new uniforms.,医院的护士们都很喜欢她们的新制服。
Unit3,beaver,n.海狸,This beaver's big teeth are useful for gnawing down trees.,这只海狸的大牙齿对咬掉树枝很有作用。
Unit3,adopt,v.过继，收养，吸收，采纳,She adopted her son when he was very young.,她儿子是在他非常小的时候被她收养的。
Unit3,promote,v.促进，提升；发扬；促销,"She was very good at her job, so her boss promoted her to a higher position.",她工作表现很棒，所以她的老板把她升到了更高的位置。
Unit2,software,n.软件,I have a lot of software on my smart phone. ,我手机上装了很多软件。
Unit2,qualified,adj.有资格的,"Of course I'm qualified for the job--I've got a college degree, haven't I?",我当然能胜任这份工作，因为我有大学文凭，不是吗？
Unit2,correspondence course,n. 函授课程,Studying through a correspondence course can be useful to people with busy schedules. ,参加函授课程对于日程繁忙的人们来说是很有用的。
Unit2,interest,n.兴趣，利息，利益v.使感兴趣,My bank account earns a little interest every month.,我的银行账户每个月都会赚进一点利息。
Unit2,at one's own pace, 以轻松自在的速度,"When racing, everyone should go at their own pace.",赛跑时，每个人都应该以自己的节奏比赛。
Unit2,cheat,,"Playing fair is too risky, so I cheat.",公平地玩风险太大，所以我作弊。
Unit2,make money, 赚钱,He can make money working from home.,他在家就能赚钱。
Unit2,enroll,v. 入学；加入；参加,Every Autumn we have to enroll in classes. ,每年秋天我们都得入学。
Unit2,degree,n.程度，等级；学位；阶层,"After four years of college, I finally received my degree. ",经过四年大学生涯，我终于拿到了学位。
Unit2,pace,n.步，步伐v.踱步　　,The horse walked at a fast pace.,马以很快的步速走着。
Unit2,arcade,n.拱廊；有拱廊的街道；街机游戏机；游乐场所,The young boys spent the whole day playing games at the arcade. ,这个年轻的男孩在街机上玩儿了一整天了。
Unit2,sincere,"adj. 真诚的, 诚恳的;  ",A sincere request should be accepted by God.,真诚的请求会被上帝接受的。
Unit2,attend,v.出席，参加；照顾，护理,All the staff members attend the meeting.,全体员工出席了这个会议。
Unit2,correspondence,n.通信，通信联系；信件，函件；符合，一致；相似,She checked her mailbox for correspondence.,她查看了邮箱里的信件。
Unit2,be willing to do," 愿意做某事, 不反对做某事",This job role requires employees to be willing to do a variety of tasks.,这项工作要求员工愿意承担多种任务。
Unit2,adapt...to,使……适应,It took his eyes a while to adapt to his new glasses.,他的眼睛花了一些时间来适应新眼镜。
Unit2,mail,n.邮件 v.邮寄 ,Today I mail the invitations for my birthday party.,今天我寄出了我生日聚会的邀请函。
Unit2,command of,掌握,"As the head chef, he is in command of the whole kitchen.",作为主厨，他指挥整个厨房。
Unit2,be convenient for,方便的,Mobile phones are convenient for capturing special moments.,用手机拍摄特别瞬间非常的方便。
Unit2,be forced to do,被迫做某事,They were forced to do their household chores by their parents.,他们被父母强制要求做家务活。
Unit2,comment,n. 注释;  评论;  议论; vi. 作注解;  进行评论; vt. 为…作评语;,Her friends commented on her post.,她的朋友评论了她的状态。
Unit2,factor,n.因素，因子，系数,We have to figure out the most important factor that makes our customers buy our products.,我们得找出客户购买我们产品最重要的决定因素。
Unit2,comic,adj.滑稽的，喜剧的n.连环漫画杂志；喜剧演员,Little boys love to read comic books.,小男孩们都喜欢看漫画书。
Unit2,fee,n.费用，酬金,Thank you for your help - here's your fee.,谢谢你的帮助，这是给你的酬金。
Unit2,supplementary,"n. 补充者;  adj. 补充的, 追加的;  ","These pills are purely supplementary; they add to, but do not replace, your normal diet.",这些药完全是补充品，它们加强营养，但不能作为正常饮食的代替品。
Unit2,audio,adj. 听觉的，音频的 n.声音；音频,I love to listen to audio through my expensive headphones.,我喜欢用我昂贵的耳机听音频。
Unit2,convenient,adj.方便的；便利的,"Instant noodles taste horrible, but at least they're convenient.",方便面太难吃了，但是至少它们很方便。
Unit2,internet, n. 互联网，英特网,I guess you must be looking at this on the Internet right now.,我猜你现在一定在网上找这个吧。
Unit2,achievement,n.成绩，成就；实现，完成,Graduating from university in such a short time is a major achievement.,在这么短时间内从大学毕业是很大的成就。
Unit2,as a result of,作为...的结果,He died as a result of smoking too much.,他由于吸烟过多而死。
Unit2,e-learning,n. 电子培训；指使用计算机和互联网学习,E-learning allows people to study at home.,电子培训允许人们在家学习。
Unit2,self-discipline,n. 自律；自我约束,Being self-employed requires a lot of self-discipline.,自由职业需要相当高的自律。
Unit2,sense of achievement, 成就感,"After his promotion at work, he felt a great sense of achievement.",工作晋升之后，他感到强烈的成就感。
Unit2,disc,n.圆盘，磁盘，椎间盘,The data were stored on a compact disc.,数据存储在CD（压缩碟片）上。
Unit2,recommendation,n.推荐，介绍，推荐信,My recommendation is that you should buy this product.,我推荐你买这种产品。
Unit2,tutorial,adj. 家庭教师的;  辅导的;  个别指导的n. 个别指导,The nurse gave us a tutorial on how to calculate someone's heart rate. ,护士给我们上了私人指导，教我们如何计算人的心率。
Unit2,make comments, 发表议论；提出意见 ,Many businesses ask their customers to make comments on the service they have been provided.,许多企业都要求顾客为他们的服务写评价。
Unit2,solution,n.溶解状态，解决，解决办法,I think the other plan is the better solution.,我觉得另一个解决方法更好。
Unit2,video,,His job was to record the show on video.,他的工作是制作演出的录像。
Unit2,confidence,"n. 信任;  自信, 信心;  adj. 骗得信任的;  ",Sister Feng has so much confidence in herself!,凤姐对自己充满了自信！
Unit2,freedom,n.自由，自主,We have the freedom to do whatever we want with our lives.,我们有自由去做任何我们想做的事情。
Unit2,reasonable,adj.适当的；合理的；通情达理的；公平适度的,It's not reasonable to carry so many books around!,拿着这么多书到处走，这不合适吧！
Unit2,detective,n.侦探，私人侦探,A detective must know how to see through people's lies.,侦探必须知道如何看穿人们的谎言。
Unit2,career,n.职业，事业，生涯，经历,She has built her career as a businesswoman.,她以一个女商人的身份开始了职业生涯。
Unit1,physical,adj.自然的；物质的；物理的；身体的n. 体格检查,Physical exercise is good for the body and the mind.,体育锻炼有益身心健康。
Unit1,shot-put,n. 掷铅球,The shot-put requires a lot of upper body strength.,掷铅球需要大量上肢力量。
Unit1,hurdling,n. 跨栏；跳栏赛跑 动词hurdle的现在分词.,Hurdling is a difficult olympic sport.,跨栏是项困难的奥运会项目。
Unit1,field event,n. [体]田赛,The javelin is a popular field event. ,标枪投掷是项受欢迎的田赛运动。
Unit1,track event,n. 径赛项目,Many fast runners compete in the track events.,许多跑得快的选手参加了径赛项目比赛。
Unit1,cross,v.穿过；使交叉n.十字架，十字物,Always use a crosswalk when you cross the road.,过马路的时候请走人行道。
Unit1,in many ways, 在不同方面,Her hair can be styled in many ways.,她的头发可以做成不同风格。
Unit1,sideways,adv.斜着，斜向一边地 ,Please turn to the side--we want a sideways view.,请侧转身一下，我们想要一个侧面照。
Unit1,humanity,n. 人类;  人性;  人道;  人文学科;  ,Never trust anybody; humanity is complicated.,不要轻信任何人，人性很复杂。
Unit1,athlete,n 运动员，体育家，强壮的人,He's a championship athlete; basketball is his game.,"他是一个冠军运动员,篮球是他的拿手好戏。"
Unit1,get straight A's, 得全优,She was very smart and got straight A's on her report card at school.,她非常聪明，在学校得了全优。
Unit1,competition,n. 竞争;  比赛;  竞争者;  ,Who is going to win this competition?,谁会赢得这场比赛呢？
Unit1,gentle,adj.轻柔的，文雅的，温和的,Her touch was gentle and soft.,她的抚摸是温和并轻柔的。
Unit1,nevertheless,adv.尽管如此，然而,"The soccer player kicked the other player; nevertheless, he helped his rival up.",这个足球运动员踢到了另一个球员，尽管如此，他还是把他的对手拉起来了。
Unit1,require,v.需要；(of)要求，命令,Cars require fuel if you want them to move.,车需要汽油才能驱动。
Unit1,manage to do,设法做,How can this polar bear manage to survive?,这只北极熊怎么才能设法活下来呢？
Unit1,marathon,,The marathon will take about 3 hours to run.,这场马拉松要花三个小时来跑。
Unit1,straight,adj. 直的；正直的adv. 直接地；不断地；立即 ,This road is very straight. ,这条路很直。
Unit1,be equal in,在……方面相同的,The balls are different in colour but are equal in weight.,球颜色不同，但重量相同。
Unit1,combine,vi. 混合;  联合;  vt. 使混合;  ,You must combine many different kinds of food to make this dish.,你需要混合多种不同的食物来制作这道菜。
Unit1,to be honest,说实在地；实话说,"To be honest, I didn't notice what happened.",老实说，我没注意到发生了什么。
Unit1,category,n.类别，范畴,Please put the documents in the correct category.,请把文档放进正确的分类里。
Unit1,shuttle,,The shuttle will take us to the airport.,机场大巴会接我们去机场。
Unit1,endurance,n.忍耐力，耐用度,It takes endurance to exercise for a long time.,长时间的锻炼需要忍耐力。
Unit1,decathlon,n.十项运动 ,The decathlon combines ten athletic events.,十项全能包含了十项运动。
Unit1,instructor,n.指导者，教员.教练,Our instructor gave us a lesson everyday.,指导员每天都会给我们上课。
Unit1,refer to,参考；涉及；指的是；适用于；谈到  ,"I can't cook, so I refer to books to teach me how.","我不会做饭,所以我通过查书来学习。"
Unit1,athletics,n.运动，体育,Run a marathon?I\u2019ll just watch. I\u2019ve never been good at athletics.,跑马拉松？我还是看看就行了。我从来不擅长运动。
Unit1,desire,"n. 愿望, 渴望, 欲望;  要求;  vi. 有希望, 期望, 愿望;  vt. 希望, 渴望;  请求, 要求;  ",The fish had a strong desire to be with its friend.,这条鱼有强烈的欲望同它的朋友在一起。
Unit1,javelin,n. 标枪，投枪,Javelin throwing is an ancient sport that you can still see at the Olympics.,标枪是种古代的运动，现在仍然能在奥运会中看到。
Unit1,point,n.点；分数；要点；目的v.指向；表明；弄尖；瞄准；加标点于,Make sure your pencils have a sharp point,确定你的铅笔有个锋利的笔尖。
Unit1,despite,prep.尽管，不顾,"Despite the fact that my parents hated her, I still asked her to marry me.",尽管实际上我的父母并不喜欢她，但我还是向她求婚了。
Unit1,participate,v. 参加,The teacher is happy when her students participate in class discussions.,当学生们参与课堂讨论时老师很开心。
Unit1,all-round,"adj.多方面的, 多才多艺的",My new umbrella offers all-round protection from the elements.,我的新雨伞为我提供全方位的保护。
Unit1,motto,"n. 座右铭, 格言, 箴言;  口号","In 2008, ""Yes we can"" was the Obama campaign's motto.","""是的,我们能！""是奥巴马在2008年的竞选宣言。"
Unit1,keep one's word,phr. 守信;,We promise we'll keep our words on this. You can trust us.,我们承诺我们会守信，你可以相信我们。
Unit1,promise,"n. 诺言;  有成功希望的预示;  允诺的事;  vi. 允诺;  有指望;  vt. 允诺, 保证;  ",I promise that I am telling you the truth.,我保证我所言属实。
Unit1,a series of,一系列,I have every book in your series of novels.,我有你系列小说里的每一本书。
Unit1,tip,n.倾斜，小费，尖端，建议； 提示；v.轻击；倾斜；给小费；翻倒 ,You can use the tip of your pen to push that button.,你可以用笔尖戳那个按钮。
Unit1,success,n.成功，成就,My company awarded me this cup to recognize my success in sales.,我的公司颁发给我这个奖杯，以褒奖我销售任务的成功。
Unit1,South Korea,n. 南朝鲜；韩国,This map is of South Korea.,这是韩国地图。
Unit1,ski,n.滑雪板v.滑雪,I can't wait until winter so I can ski again!,冬季滑雪，我迫不及待了！
Unit1,scramble,v.攀登，争夺,The poor children scrambled for the food.,穷孩子争先恐后地抢食物。
Unit1,definitely,adv.一定地，明确地 ,She will definitely achieve her goal--I know it.,我知道她肯定能实现她的目标。
Unit1,resort,"n. 求助, 凭借, 诉诸, 采取; 度假胜地; vi. 求助, 采取;  ",The beachside resort has a swimming pool.,这家海滨度假村有一个游泳池。
Unit1,check in,v.报到，记录；到达并登记,"Hi, I'd like to check in to my hotel room now.",嗨，我现在想登记入住。
Unit1,suit,n. 套服;  请求;  诉讼;  vi. 合适;  vt. 适宜于;  使穿上套服;  ,Don't you think I look good in this suit?,你不觉得我穿这衣服很帅吗？
Unit1,slope,n.山坡，斜坡，倾斜v.倾斜,He is skiing down the slope--I hope he doesn't fall.,他正从斜坡上滑雪滑下来，我希望他没摔着。
Unit1,the Olympic Games, 奥林匹克运动会,Athletes compete in many different sports in the Olympic Games.,这些是奥林匹克运动会的各种竞技项目。
Unit1,compete,v. 比赛，与...竞争,We compete against each other to see who's the fastest rider.,我们相互竞争为了看看谁是最快的骑手。
Unit1,event,n.事件，大事，比赛项目,I have to attend an important fund-raising event this week.,这周我有一个很重要的筹款活动（事件）要参加。
Unit6,spray,"n. 浪花;  水雾;  喷雾;  vi. 飞溅, 喷;  vt. 喷;  向…扫射;  散布;  ",We can use this spray to make the house smell better.,我们可以用这个喷雾让室内闻起来更好。
Unit6,Mars,n.火星,Mars is the fourth planet from the sun. ,火星是距离太阳第四近的星球。
Unit6,spacesuit,n. 太空服；航天服,You need a spacesuit when you're outside in space.,在外太空时，你需要穿太空服。
Unit6,boom,"n. 隆隆声;  繁荣、景气;  激增;  vi. 发出低沉有回响的声音;  迅速发展, 蓬勃发展;  vt. 以低沉有回响的声音发出;  使迅速发展;  ","The bombs went off with a loud ""BOOM!"".",炸弹爆炸的时候发出隆隆的一声巨响 。
Unit6,conduct,n.行为v.做；指挥；传导（电、热等）,Both of these children need to be taught better conduct.,两个小朋友都需要被纠正行为。
Unit6,explosion,n.爆炸；爆发；激增,The fireworks explosions were deafening.,烟火爆炸（的声音）震耳欲聋。
Unit6,expedition,n. 远征队;  探险;  短途旅行;  迅速;  ,They went on a mountain expedition.,他们去山上徒步探险。
Unit6,sign,n. 记号，符号；标志v. 签署,Please sign your name on the dotted line. ,请在虚线上签名。
Unit6,carbon dioxide,二氧化碳,The froth on the beer is carbon dioxide bubbles.,啤酒上的泡沫是二氧化碳泡泡。
Unit6,water vapour,n. 水蒸汽,"Evaporating water rises to the clouds as water vapour, then falls as rain. ",蒸发的水分以水蒸气的形式进入云中，然后变成雨落下。
Unit6,Martian,n. 火星人adj. 火星的,"If there were Martians, they'd probably be tall because of their planet's low gravity.",如果火星人真的存在，他们可能会很高，因为他们的星球引力很小。
Unit6,the greenhouse effect, 温室效应,The greenhouse effect traps heat from the sun and keeps the earth warm.,温室效应能锁定来自太阳的热量并使地球升温。
Unit6,melt,v. 融化；溶化,Ice melts and turns into water if it's hot enough.,如果足够热，冰块便会融化并变成水。
Unit6,convert,v.使转变；使改变,This scale converts dollars to euros.,这个比例可以把美元换算成欧元。
Unit6,mission,"n. 代表团;  任务, 使命;  vt. 派遣…执行任务;  ",The soldiers advance to complete the mission.,士兵们前进以完成任务。
Unit6,reflect,v.反射，映现；仔细思考,It's so beautiful how the water reflects the sky.,天空倒映在湖面上，真是太美了！
Unit6,breathable,adj. 可以呼吸的,It's important to wear breathable shoes and socks when hiking to keep your feet healthy.,为了脚部健康，徒步时穿上透气的鞋袜是很重要的。
Unit6,go up to, 走上前去,The teacher invites students to go up to the board and write the correct answers.,老师请了学生们上台写出正确答案。
Unit6,gravity,n.重力，引力，严肃,Things fall down because of gravity.,物体会坠落是因为重力。
Unit6,vapour,n.蒸气,Water vapour arose from the boiling pool.,水蒸气从沸腾的池塘中升起。
Unit6,interplanetary,adj.太阳系内的；行星间的,"Interplanetary trips, like a trip to Saturn, would take dozens of years.",飞到土星这样的星际旅行会花费数十年的时间。
Unit6,consume,"vt. 消耗, 耗尽;  吃光, 喝光;  毁灭;  ",This girl consumes a lot of fruit. ,小妹妹吃了很多水果。
Unit6,retain,v.保持，保留，保存,Camels have fatty humps that allow them to retain water.,骆驼身上充满脂肪的驼峰可以帮它们储存水。
Unit6,transformation,"n. 变化, 改造, 转变;  ",She went through a significant transformation in the last 4 years.,她在过去的四年里经历了巨大的变化。
Unit6,orbit,n. 轨道;  vt. 环绕…的轨道运行;  vi. 环绕…的轨道运行; ,All of the planets orbit the sun.,在太阳系里，所有星球环绕太阳运行。
Unit6,dream of,梦见；梦想；设想,"When I dream of sheep, it helps me sleep.",我梦羊时有助睡眠。
Unit6,polar,n. 极线;  adj. 磁极的;  指引的;  中枢的;  极地的;,Temperature in the polar region remains much lower than 0 degrees.,极地地区的温度远低于零摄氏度。
Unit6,come true,phr. 变为现实; 成为事实;,Do you believe in genies who can make your wishes come true?,你相信能让你梦想成真的精灵吗？
Unit6,rocket,n.火箭,The red rocket is flying over the clouds.,这枚红色的火箭冲上云端。
Unit6,solar,adj. 太阳的；太阳系的；日光的,Solar energy is necessary for life.,太阳能是生命所需。
Unit6,transform,v.将…变形，变化,A convertible car can transform its shape.,敞篷车能改变自己的外形。
Unit6,oxygen,n. 氧气 ,We must breathe oxygen to live.,我们必须吸进氧气来生存。
Unit6,migrate,vt. 迁移; 迁徙;  ,The birds migrate south for the winter.,有些鸟类会为（躲避）冬天而迁徙南方。
Unit6,tie,"n. 领带;  关系;  束缚;  vi. 系;  打结;  打成平局;  vt. 系;  打, 打结;  ",I just learned how to tie a necktie around my neck.,我刚刚学会系领带。
Unit6,manned,adj. 由人操作的；载人的 动词man的过去式和过去分词.,This is a manned space shuttle.,这是一艘载人航天飞船。
Unit6,inhabitant,n.居民，住户 ,He was the only inhabitant of the island.,他是这个岛上唯一的居民。
Unit6,landing,n.登陆，着陆，码头，楼梯平台，降落,The most difficult part of flying an airplane is the landing.,开飞机最难的部分就是降落。
Unit5,electronic,adj. 电子的;  利用电子系统的;  用电子操控的,The DJ played electronic music at the party.,DJ在聚会上放电子音乐。
Unit5,get used to, 习惯于,The city is always packed with people but you get used to it after a while.,城市总是挤满了人，但你不久就会习惯了。
Unit5,distinguish...from,区别,It's easy to distinguish the yellow pencil from the black pencils.,从黑色铅笔中区分出黄色铅笔很容易。
Unit5,headset,"n. 头戴式受话器, 耳机;  ",She wears a headset listening to music.,她戴着耳机听音乐。
Unit5,equipment,n.设备；器材；装置,He brought special equipment to fix the water leak.,他带了特殊器械来修理漏水。
Unit5,thanks to,幸亏；由于；因为,It's only thanks to my rescuer that I am still alive.,多亏了我的救命恩人，我才能活下来。
Unit5,medium,"n. 中间物;  媒介物;  方法;  adj. 中等的, 适中的;  ",I'd like a medium sized television.,我想要中等尺寸的电视。
Unit5,concerned,"adj. 有关的; 关切的, 担心的;  ",Mark looks concerned with his work.,Mark看起来很担心他的工作。
Unit5,enable,v.使能够，使可能,"Switching it to ""on"" will enable the fire security system.",把这个换到“打开”的位置就可以启动火警安全系统。
Unit5,critic,n.评论家，批判者，挑剔的人,I enjoy working as a movie critic.,我喜欢做电影评论家。
Unit5,powerful,adj.强有力的；有权威的,He was a powerful leader. ,他曾是一个强有力的领导。
Unit5,before long,不久以后,"It's 2012 right now, but before long it'll be 2013.",现在是2012，不久以后将是2013.
Unit5,observe,v.注意；观察；遵守,She observes the liquid very carefully.,她观察液体时十分仔细。
Unit5,image,n. 图像，形象，映像,This X-ray image shows me you need to take more care of your teeth.,这张X光片告诉我，你需要多多照顾你的牙齿。
Unit5,performance,n.表演；表现；执行；性能,I loved the performance--my favorite part was their costumes.,我喜欢这场表演，我最爱的部分是他们的戏服。
Unit5,magic,,Pulling a rabbit out of a hat is the most classic magic trick.,从帽子里拉出一只兔子是最经典的魔术戏法。
Unit5,manufacture,v.生产，制造n.产品,This factory manufactures a hundred cars a day.,这个工厂每天能生产一百辆车。
Unit5,commit,vt. 委托;  监禁;  把…关进;  犯罪;  ,"If you commit a crime, the police will put you into prison.",如果你犯罪了，警察就会把你送进监狱。
Unit5,reality,n.现实，实际；真实,"Their actions were friendly, but in reality they hated each other.",表面上他们彼此很友好，但是实际上却相互仇恨。
Unit5,hand-feed,vt. 用手喂；n,The zoo keeper hand-feeds the baby tiger everyday.,饲养员每天都手动给老虎宝宝喂食。
Unit5,step into, 进入； 着手做,It's always a shock when you first step into cold water.,每次初踏冷水，总是令人震撼。
Unit5,virtual,adj. 实质上的;  【计算机】虚拟的; 十分接近的;,Our company created a virtual store on the internet to sell our products on-line.,我们公司在互联网上开了家虚拟商店，在线销售我们的商品。
Unit5,sleeve,n.袖子,"In winter, I prefer shirts with long sleeves. ",冬天，我比较喜欢长袖衬衫。
Unit5,data,n.数据；资料,Please enter the data into the database. ,请往资料库中输入数据。
Unit5,virtual reality,phr. 虚拟现实;,The boy is playing a virtual reality video game.,这男孩正在玩一款虚拟现实游戏。
Unit5,laptop,n.笔记本电脑,I can take my laptop with me anywhere.,我可以随处带着我的笔记本电脑。
Unit5,remove,vi. 搬家;  离开;  vt. 搬开;  移动;  除掉;  ,Use the other end of the hammer to remove nails.,用锤子的另一端去拔除钉子。
Unit5,reach out, 伸出； 伸展,He is reaching out to a friend who needs help.,他正向需要帮助的朋友伸出援手。
Unit5,experiment,n.试验v.(on)进行实验,There are many scientists doing experiments to find a cure.,为了找到治愈方法，许多科学家在进行实验。
Unit5,beat,v.敲打；打败；心跳；搅拌n.敲打；拍子,I beat the meat flat so we can make hamburgers.,我砸平这块肉，我们就能做汉堡了。
Unit5,keyboard,n.键盘 ,I can't focus on my work with such a lovely keyboard.,用这么萌的键盘简直让我都不能专心工作了。
Unit5,thrill,,We jump out of airplanes for the thrill of it.,为了寻求刺激，我们从飞机上跳了下来。
Unit5,dinosaur,n. 恐龙,"100 million years ago, dinosaurs ruled the Earth.","1亿年前,恐龙统治着地球。"
Unit5,monitor,,"I want a new, flat screen computer monitor.",我想要一个新的纯平电脑显示器。
Unit5,inspect,v. 检查，审查,I had my mechanic inspect the car before I bought it.,在购买之前，我让技师先检查了一遍这部车。
Unit5,currently,"adv. 现在, 目前, 当前;  ",Google's stock price is currently around $600 per share.,谷歌现在的股价是每股600美金左右。
Unit5,metal,n.金属，合金，金属制品,Iron is a very hard metal which is used to make engines.,钢铁是一种坚硬的金属，它常被用来制作引擎。
Unit5,distinguish,v.区别，识别，辨别，使显著 ,It's easy to distinguish the blue man from the gray men.,很容易就能把小蓝人从小灰人中辨别出来。
Unit5,part,n. 部分；角色；零件adj. 部分的v. 分离；分配；断裂；分手adv. 部分地,You can have part of the watermelon; I'll eat the rest.,你可以吃一部分西瓜，我吃剩下的。
Unit5,measure,,Every week I measure my waist to see how much weight I've lost.,每周我都量一下腰围来看我掉了多少斤肉。
Unit4,be likely to do,很有可能做某事,The grey clouds suggest that it is likely to rain.,乌云说明很可能会下雨了。
Unit4,service,n.服务，帮助；公共设施，公用事业；维修保养；服务机构　　v.维修；保养,I like to leave a good tip after a meal if  we've had good service.,如果我们的晚餐有很好的服务，我会给不错的小费。
Unit4,read,v.读，看懂；写着,"I may be an adult, but I like to read children's books.",我是个成年人，但我喜欢看小孩子的书。
