units,words,mean_cn,sentence,sentence_tra
Unit3,effect,"n. 效果;  影响;  印象;  所有物;  vt. 使发生, 引起;  产生;  ",That lighting effect makes the stage look mysterious.  ,那种灯光效果使舞台看起来很神秘。
Unit3,achievement,n.成绩，成就；实现，完成,Graduating from university in such a short time is a major achievement.,在这么短时间内从大学毕业是很大的成就。
Unit3,peaceful,adj.和平的；平静的，安宁的,This is such a peaceful spot.,这真是一个宁静的地方。
Unit3,go on a diet,n.节食,Go on a diet of fresh fruit to stay slim and healthy.,多吃新鲜水果以保持苗条和健康。
Unit3,including,prep. 包含，包括,The total cost was 138.70 including tax.,总的消费含税是138.70元。
Unit3,chemical,adj.化学的n.化学制品 ,Watch out--if you mix those chemicals together they will explode!,小心！如果你把这些化学制品混合在一起会爆炸的！
Unit3,ashamed,adj.羞愧的；害臊的,I'm so ashamed; don't even look at me!,"我感觉很羞愧,别看着我！"
Unit3,midnight,"n. 午夜, 半夜;  adj. 半夜的;  ",Lights out by midnight! I mean it!,大半夜的把灯关了！我是说真的！
Unit3,contain,v.包含，容纳；遏制,Bottles with this sign usually contain poison.,带有这个标志的瓶子通常装着毒药。
Unit3,sadness,n. 悲哀,I didn't know what the phone call was about but I could see the sadness on her face.,我不知道这通电话说了些什么，但我能看出她脸上悲伤的神情。
Unit3,recover,v.收回，换回；恢复，痊愈；重新获得，重新找到,I hope you recover from your sickness soon!,我希望你能尽快痊愈。
Unit3,freeway,n.高速公路,I'm happy when I get on the freeway because I don't have to wait for traffic lights.,上高速时我开心极了，因为我再也不用等红灯了。
Unit3,properly,adv. 适当地; 正确地; 恰当地;,"If you go to a fancy dinner, you should dress properly. No T-shirts allowed!",如果你要去一场高贵晚宴，你应该穿着得当。不允许穿T恤！
Unit3,damage,v.损害；毁坏　　n.损害,I damaged my car when I drove off the road.,当我开下马路时撞毁了车。
Unit3,suffer,v.遭受，忍受，承受，受苦,She would suffer from intense pain every month.,她每个月都要忍受剧痛。
Unit3,waist,n.腰,I want to exercise to keep my waist thin. ,我要加强锻炼，保持小蛮腰！
Unit3,prefer,v.(to)更喜欢，宁愿,"I'm sorry to say, I prefer cream cake to apples.",我很抱歉地说，比起苹果我更喜欢奶油蛋糕。
Unit3,as a matter of fact,事实上，其实,"As a matter of fact, I know he's not a good policeman.",事实上，我知道他不是个好警察。
Unit2,fault,,Oh no--it was all my fault!,"啊,不要!这全是我的错！"
Unit2,bend,,"First bend to the right, then bend to the left.",先向右弯曲，再向左弯曲。
Unit2,physical,adj.自然的；物质的；物理的；身体的n. 体格检查,Physical exercise is good for the body and the mind.,体育锻炼有益身心健康。
Unit2,defend,v. 防卫，保卫，防守,Our anti-virus software will defend your computer against attacks.,我们的杀毒软件能帮助你的电脑抵御攻击。
Unit2,hardworking,"adj. 勤勉的, 勤奋努力的;  ","This hardworking fisherman works sixteen hours a day, seven days a week.",这个辛苦的渔民每周工作7天，每天工作16个小时。
Unit2,adult,n. 成年人;  adj. 成年的;  成年人的;  色情的;  ,We're both adults now - kiss me!,我们都是成年人了，亲亲我！
Unit2,now that,既然,"Now that you're talking, I'm not listening!",你偏要说，我就偏不听。
Unit2,tend,v.倾向，照料,They tend the tree with care.,他们小心照料这棵树。
Unit2,worried,adj. 烦扰的;  担心的;,"He sat there, worried about many things.",他坐在那儿，担心着很多事。
Unit2,as if,好像，仿佛,He dressed up as if he was a warrior.,他盛装打扮就好像他是一名战士。
Unit2,clinic,n.诊所，门诊所,She took her dog to the animal clinic to see if he's sick.,她带她的狗去动物诊所看看它是否生病了。
Unit2,psychological,adj.心理的，心理学的 ,A psychiatrist has to understand the psychological condition of his patient.,心理医生必须理解病人心理方面（的问题）。
Unit2,pizza,n.比萨饼,I'll have a few slices of pizza.,我想吃几块披萨。
Unit2,patience,n.耐心，忍耐,Fishing is a sport that requires a lot of patience. ,钓鱼是一项需要很多耐心的运动。
Unit2,anyhow,adv.不论用何种方法，无论如何；随意地；尽管如此,"It was raining, but we went outside anyhow.",尽管外边在下雨，我们还是出去了。
Unit2,argument,n.争论，辨论；论据，论点,We had an argument about which movie to watch. ,就为了到底看哪部电影我俩争论了半天。
Unit2,garbage,n.垃圾，污物,Make sure to take out the garbage.,记得倒垃圾。
Unit2,frightened,adj. 受惊的，受恐吓的,He's easily frightened by anything.,无论什么，都能轻易吓到他。
Unit2,chat,v.闲谈，聊天n.闲谈，聊天,The women chat casually about their lives.,女人们随意地闲谈她们的生活。
Unit2,normal,adj. 正常的,I was glad when the doctor told me my heart beat  was normal. ,当医生告诉我心跳正常的时候，我很开心。
Unit2,selfish,adj. 利己的; 自私自利的;  ,Don't be selfish--you can't smoke around a pregnant woman!,不要太自私了—你不能在孕妇周围吸烟！
Unit2,act,n.法案；一幕v.扮演； 举动像,"When you act in plays, sometimes you act happy, sometimes you act sad.","当你在演戏时,有时你表演开心,有时你表演悲伤。"
Unit2,limit,n.界限，限度，范围v.限制，限定,Slow down! You're going faster than the speed limit.,开慢点！你超速了！
Unit2,curtain,n.窗帘，幕(布)v.装帘子，遮掉,I could see his hand as he moved into position behind the curtain.,当他移动位置到幕布后面时我可以看到他的手。
Unit2,annoyed,adj. 恼怒的；烦闷的v. 使烦恼；打扰（annoy的过去分词）,My wife is really annoyed with my snoring.,我的打鼾真的使我老婆很恼怒。
Unit2,deserve,v.应得，应受,The winner deserves the prize--he was really the best.,冠军应得这个奖，他真的很棒！
Unit2,forbid,v.禁止，不许,We forbid smoking in the restaurant.,餐厅禁止吸烟。
Unit2,stay up, 熬夜,"Don't stay up too late girls, it's time for bed!",女孩们，别熬夜太晚，该睡觉了！
Unit2,garbage can,n. 垃圾桶，垃圾箱,These cats like to eat leftovers out of the garbage can.,这些猫喜欢吃垃圾桶的残羹剩饭。
Unit2,error,n.错误，过失,"If you make an error, you can just erase it and try again.",如果你写错了，擦掉重写一遍就好了。
Unit2,cafe,n.咖啡馆，餐馆,The man drinks coffee in a cafe.,这个男人在咖啡馆喝咖啡。
Unit2,DVD,abbr.数字化视频光盘,I have a huge collection of DVD.,我有很多DVD。
Unit2,bicycle,n.自行车，脚踏车 ,We will ride bicycles up the mountain. ,我们将要骑车上山。
Unit2,upset,,She was really upset after her presentation to the class didn't go well.,在班上做完不理想的报告以后，她很沮丧。
Unit2,behavior,n.行为，举止，态度,His behavior in class has improved a lot over the past month.,在过去的一个月里他在班里的举止改善很多。
Unit2,emergency,n. 紧急情况，突发事件,It's an emergency: get her to the hospital as soon as possible.,情况紧急，尽快送她去医院。
Unit2,explanation,n.解释，说明,My professor always answers my questions with long explanations.,我的教授总是用很长的解释回答我的疑问。
Unit2,misunderstand,v.误解，误会,I think he misunderstands the recipe.,我认为他误解了食谱（上的做法）。
Unit2,sign,n. 记号，符号；标志v. 签署,Please sign your name on the dotted line. ,请在虚线上签名。
Unit2,tolerate,,I've learned to tolerate the pain.,我已经学会忍耐这疼痛了。
Unit2,insist,v.坚持，坚持要求，坚持认为,She insisted to me that I should clean her room.,她坚持说我应该打扫她的房间。
Unit2,independence,n.独立，自主，自立,Grandma never asks for help because of her fierce independence.,外婆从不请求帮助，因为她非常独立。
Unit2,cash,n.现金v.兑现；付(或收)现款,Please pay me with cash. ,请用现金支付。
Unit2,harm,n.伤害，损害v.损害 ,Drinking while pregnant will do great harm to your baby.,孕妇饮酒对胎儿不好。
Unit2,guidance,n.引导，指导,My trainer gave me some guidance about my exercise schedule.,我的教练给了我一些关于我训练课程的指导。
Unit2,adolescence,n.青春，青春期,Adolescence is a great time to learn new sports.,青春期是学习新体育项目的最好时期。
Unit2,at present,现在；目前,"At present I'm free, but I have a meeting in ten minutes.",目前我有空，但十分钟后有个会议。
Unit2,teenager,n.(13-19岁的)少年,Teenagers love to play video games. ,青少年喜欢玩电动游戏。
Unit2,scene,n.景色，景象，舞台，(戏)一场,The sunset over the road created quite a beautiful scene.,道路尽头的日落创造了一幅唯美的景象。
Unit2,wisdom,n.明智，正确判断；智慧，学问,The teacher's wisdom was obvious to her students.,这位老师的智慧，她的学生们都很清楚。
Unit2,balance,n. 天平;  平衡;  权衡; 平静;  和谐; 余额;  vi. 保持平衡;  vt. 使平衡;  补偿;  ,Walking the tight rope requires a strong sense of balance.,走钢丝需要很强的平衡感。
Unit2,can't wait to do something,迫不及待地做某事,She can't wait to open her present!,她迫不及待要拆开礼物！
Unit2,insist on, 坚持； 强调； 坚决要求；督促,The policeman politely insisted on my following the rules.,警察客气地坚持要我遵守交规。
Unit2,foolish,adj.愚蠢的；鲁莽的,It's very foolish to play around with guns.,这样玩枪是很蠢的！
Unit2,freedom,n.自由，自主,We have the freedom to do whatever we want with our lives.,我们有自由去做任何我们想做的事情。
Unit2,starve,v.(使)饿死，挨饿,The boy is starving; he hasn't had food in days.,这男孩儿饿惨了，他好几天没吃东西了。
Unit2,mix up,phr.混和;  混淆,I think there must have been a little mix up.,我觉得这期间有什么被搞混了。
Unit2,distant,adj.遥远的，久远的，疏远的,The destination is still distant; we will not get there for a while.,目的地还很远，我们一时半会儿到不了。
Unit2,soccer,n. 足球;  ,My favorite sport is soccer.,我最喜欢的运动是足球。
Unit2,rude,"adj. 粗鲁的, 无礼貌的;  猛烈的, 狂暴的;  ",Your salesmen are very rude. They yelled at me today. ,你的销售员们非常粗鲁，他们今天对我大吼大叫！
Unit2,last,n. 最后；上个；末尾adj. 最后的；最新的v. 度过，拖过；使维持adv. 最后地；最近地,This is the last piece of the puzzle.,这是拼图缺失的最后一块。
Unit2,sink,n.水槽，洗碗池v.（使)下沉，(使)降低,I wash the dishes in the sink.,我在水槽里洗碗。
Unit2,handle,n.柄，把手v.处理，解决；操纵,Turn the handle to open the door. ,转动把手来开门。
Unit2,hard,"adj.硬的；困难的，严厉的adv.猛烈地,重重地;",This climb's pretty hard - I hope I don't fall off.,攀岩好难，希望我别掉下去。
Unit2,confused,adj. 混乱的;  困惑的;  vt. 使困惑,I get confused when the two of you tell me different things.,你们俩对我讲不同的事，我开始迷糊了。
Unit1,preparation,"n. 准备, 预备;  准备工作;  ",My daughter is very helpful in the kitchen with food preparation.,在厨房里准备食物的时候，我女儿能帮很多忙。
Unit1,select,v.选择，挑选adj.精选的，选择的,Which dress do you think I should select?',你觉得我应该选哪条裙子？
Unit1,fluent,"adj. 流畅的, (说话)流利的;  顺畅的;  ",I'm fluent in many languages so I can talk to everyone.,我能流利地使用多种语言，所以能和每个人交谈。
Unit1,approve,v.赞成，称许，批准,They all approve of my good performance.,他们都称许我良好的表现。
Unit1,headmaster,n.校长,The headmaster runs our school with an iron fist.,我们校长靠着铁拳政策领导着我们的学校。
Unit1,academic,"n: 学者;  adj: (综合大学中的)学院的, 学术的;  ","Academic jobs are not always well paid, but they're very satisfying.",虽然学术工作收入不高，但是让人很满足。
Unit1,splendid,adj.壮观的，极好的，辉煌的，豪华的,The peacock's tail looks splendid and beautiful.,这只孔雀的尾巴看起来美丽壮观。
Unit1,surf,n.海浪，拍岸浪v.作冲浪运动；在激浪上驾(船)；在...冲浪,"To surf a big wave requires strength, balance, and courage.",在一波大浪上冲浪需要力量、平衡感和勇气。
Unit1,experience,n.经验，感受，感受v.体验，感受，经历,That ride was an amazing experience.,那一程可真是奇妙的体验。
Unit1,sculpture,n.雕刻(作品),This is an old sculpture.,这是一个古老的雕像。
Unit1,independent,adj.无党派人士，独立自主的,"Even though she can't move her legs, she's still an independent person.",即使她不能移动双腿，她也仍然是个独立的人。
Unit1,dynasty,n.王朝，朝代,Egyptian history had many dynasties.,埃及历史上有很多王朝。
Unit1,devote,"vt. 献身于, 专心致力于;  奉献;  ",The woman devotes her entire life to her religion.,这个女人把一辈子都献身于她的宗教信仰。
Unit1,outing,n.远足；短途旅游,On summer weekends we try to arrange a family outing to the beach.,夏季周末，我们打算计划一次全家出游去海边。
Unit1,inform,v.通知，向…报告  ,Please inform us of the news as soon as you know.,请你一有消息就通知我们。
Unit1,professor,n.教授,My college professor really enjoys teaching.,我的大学教授非常喜欢教学。
Unit1,dessert,n. 甜点;  ,Do you want to have some ice cream for dessert?,你想来一些冰激凌当甜点吗？
Unit1,spanish,adj.西班牙(人)的，西班牙语的n.西班牙语,Football is a big part of Spanish culture.,足球是西班牙文化的一大部分。
Unit1,host,n.东道主，主持人；（古）军队；大量v. 主持，主办,"The hosts cook food for us, so we brought some wine for them.",主人为我们做了饭菜，所以我们为他们带了一些红酒。
Unit1,challenging,adj.具有挑战性的，引起挑战性兴趣的,This may be a little too challenging for the baby.,这对宝宝来说可能有点太难了。
Unit1,cooking,n.烹饪adj.烹调用的,Every day hundreds of hungry people eat my cooking.,每天都有数百个饿着肚子的人吃我做的菜。
Unit1,painting,n.上油漆，着色；绘画；油画；画法,This is a very famous painting.,这是一幅非常有名的油画。
Unit1,look back (on),单词原型：look back on  回顾； 回忆起,Old family photos allow us to look back on our family history.,老的家庭照片使得我们能回顾家族历史。
Unit1,in charge of, 负责； 主管,The worker is in charge of all the equipment at the building project.,这个工人负责管理建筑设备。
Unit1,literature,n.文学；文献,Western literature comes in many different languages.,西方文学有许多不同的语言。
Unit1,run,v. 跑步；逃跑；(价格)为；运营（公司等）n.跑步；（做某事或为获胜而做的）尝试；（某产品一次性生产出的）数量,"I run two miles to work every day, then shower and change my clothes.",我每天跑两英里去上班，然后洗澡，换衣服。
Unit1,literary,adj.文学的，文学上的；精通文学的；以写作为职业的；书本上的；书面语的,Her awesome literary knowledge was a matter of pride for her parents.,她丰富的文学学识是她父母的骄傲。
Unit1,extra,adj.额外的adv.非常，特别地n.附加物；[影视]临时演员,Do you think I could type faster with an extra finger?,
Unit1,graduation, n. 毕业，毕业典礼,"After we celebrate our graduation from university, I guess the hard work really begins.",在庆祝完大学毕业之后，我觉得艰难的生活真的到来了。 
Unit1,title,"n. 标题;  头衔;  权利;  adj. 标题的, 题目的;  称呼的;  vt. 加标题于;  授予…称号;  ",I knew what the story was about by reading the title.,我看标题就知道这本书讲的是什么。
Unit1,fond,vi. 显出钟爱之情;  adj. 喜爱的;  溺爱的;  精神错乱的;  ,I\u2019m fond of having physical contact with my masculine boyfriend.,我喜欢跟我的猛男男友有身体接触。
Unit1,enjoyable,adj.令人愉快的，可享受的 ,The family had an enjoyable afternoon together.,这家人度过了一个愉快的下午。
Unit1,assembly,n.集合；集会；装配,I delivered a speech to the assembly of union members.,我在工会会员大会上做了演讲。
Unit1,poet,n.诗人 ,Shakespeare is supposed to be the greatest poet of all time.,莎士比亚被认为是史上最伟大的诗人。
Unit1,former,adj.在前的，以前的 n.前者,These are the faces of former presidents.,这些都是过去的总统的面孔。
Unit1,kindness,n.仁慈，亲切；好意；友好行为,She showed kindness to her cat.,她对她的猫很好。
Unit1,average,n.平均；平均水平adj.通常的；平均的v.平均为,The average temperature this month was higher than this time last year.,这个月的平均气温比去年这个时候要高。
Unit1,recent,adj.最近的，近来的,Smart phones are a very recent development.,智能手机是近两年才发展起来的。
Unit1,donate,"vi. 捐献, 捐赠;  vt. 捐献, 捐赠;  ",I donate blood to help those who need it.,我献血给需要的人们。
Unit1,graduate,"n. 大学毕业生, 学位获得者;  vi. 毕业;  渐变, 渐渐变为;  取得资格;  adj. 毕业的;  研究生的;  vt. 授予…学位;  ",We finally graduated from the college.,我们终于大学毕业了。
Unit1,generation,n. 一代;  一代人;  生育;  产生;  拷贝;  ,"My family includes three generations of people: my parents, myself, and my kids.",我们家三代同堂：我的父母、我还有我的孩子们。
Unit1,encouragement,"n. 鼓励, 激励;  ",The cheerleaders did everything they could to give the team some encouragement.,拉拉队队长竭尽所能来给这个队伍加油打气！
Unit1,schoolmate,n. 同校同学,I love my schoolmates - we have so much fun making fun of our teachers!,我好喜欢我的同学们，因为我们一起捉弄老师时好开心。
Unit1,broadcast,,I watch the news broadcast every morning. ,我每天早上看新闻广播。
Unit1,exchange,"n. 交易;  交换;  交易所;  兑换;  vi. 交换, 替换, 进行易货贸易;  vt. 交换, 互换;  交流;  ",This is a good place for us to exchange ideas.,这是个不错的地方让我们交换想法。
Unit1,charge,n.(物)电荷，费用；主管v.索价；控告；充电，充值,I plug my battery in to charge it.,我把我的电池放进去充电。
Unit1,struggle,,It was a long struggle to get to the top of the mountain. ,爬上山顶这可真是漫长的挣扎啊。
Unit1,satisfaction,"n. 满足, 满意;  乐事;  补偿;  ","They had enormous satisfaction in their marriage, even after 50 years.",即便是结婚50年后，他们对婚姻生活也很满足。
Unit1,earn,v.赚得，挣得，获得,He's trying to earn money for a trip to New York this summer.,他在为这个夏天去纽约的旅行努力挣钱。
Unit1,respect,v. 尊敬，敬重n. 敬重，尊敬；方面,Japanese people show respect by bowing.,日本人通过鞠躬来表达尊重。
Unit1,somehow,adv.由于某种原因，不知怎么的,"Somehow, I must make the baby stop crying.",我不知道该怎么办，但我得让这小孩别哭了。
Unit1,event,n.事件，大事，比赛项目,I have to attend an important fund-raising event this week.,这周我有一个很重要的筹款活动（事件）要参加。
Unit1,courtyard,n.庭院；院子；天井,We should eat outside today--let's go eat dinner in the courtyard.,我们今天应该在外面吃饭，一起去庭院里享用晚餐吧！
