units,words,mean_cn,sentence,sentence_tra
Unit3,Mississippi,n.密西西比州；密西西比河,The state of Mississippi is colored red on the map. ,密西西比州在地图上被标成了红色。
Unit3,fathom,n.英寻v.彻底明白；领会；看穿,The water was six feet deep - exactly a fathom.,水有六英尺深——一目了然。
Unit3,genuine,adj.真正的，名副其实的；真诚的,The stamp certifies that the product is genuine and not a fake.,这邮戳证明了这个产品是真的，不是假货。
Unit3,scream,n. 尖叫声;  vi. 尖叫;  vt. 尖叫着说出;  ,He is screaming with a terrified look.,他面色惊恐，惊声尖叫。
Unit3,scene,n.景色，景象，舞台，(戏)一场,The sunset over the road created quite a beautiful scene.,道路尽头的日落创造了一幅唯美的景象。
Unit3,author,n. 作者,I hope to be the author of a great book.,我希望成为一本伟大的书的作者。
Unit3,steak,n. 牛排;  肉块; 鱼块;  ,That steak looks absolutely delicious.,那块牛排看起来美味透顶。
Unit3,pavement,n.人行道,"Please walk on the pavement, not the grass. ",请在人行道上行走，不要践踏草坪。
Unit3,Missouri,n．密苏里州(美国州名),Missouri is a rather boring state right in the middle of America.,密苏里州是美国中部一个相当无趣的州。
Unit3,rude,"adj. 粗鲁的, 无礼貌的;  猛烈的, 狂暴的;  ",Your salesmen are very rude. They yelled at me today. ,你的销售员们非常粗鲁，他们今天对我大吼大叫！
Unit2,glare,,The sun's glare made it hard to see.,太阳强烈的光线让人无法直视。
Unit2,fry,v. 油煎，油炒,I love to eat fried vegetables.,我喜欢吃炒蔬菜。
Unit2,earn one's living,谋生,She earns her living by selling flowers.,她靠卖花来挣钱谋生。
Unit2,limited,adj.有限的；被限制的,"On this diet, you can only eat a very limited amount of food.",在这项饮食计划中，你只能吃一点点东西。
Unit2,curiosity,n. 好奇心,She showed a lot of curiosity about what was going on in the other room. ,她对另外一间屋子发生的事充满好奇。
Unit2,vinegar,mass.n. 醋,The minister loves vinegar.,部长喜欢醋。
Unit2,protein,n. 蛋白质;  adj. 蛋白质的;  ,Eggs and bacon are both high in protein.,鸡蛋和培根都有很高的蛋白质含量。
Unit2,slim,,"Ever since she started her diet, she has had a very slim figure.",她的身材自从节食开始就很苗条了。
Unit2,debt,n.债，债务，欠债,How did I end up with so much credit card debt?,我怎么会有这么多信用卡债务啊？
Unit2,eggplant,n.茄子，黑紫色,"I have no idea how to cook eggplant, but I like to eat them.",我完全不知道如何烹饪茄子，但是我喜欢吃它们。
Unit2,bean,n. 豆子,Coffee is made from coffee beans.,咖啡由咖啡豆制成。
Unit2,diet,n. 饮食，病人或减肥者的)特种饮食v. 节食，规定饮食,I'm trying to eat a diet of only fruits and vegetables.,我在尝试吃只有蔬菜水果的节食餐。
Unit2,cooperation,n.合作；协力；协作,Cooperation between team members will be necessary to finish the task.,小组成员间的合作对于完成任务是很必要的。
Unit2,scurvy,n.坏血病adj. 卑鄙的，下流的,You need vitamin C in your diet to prevent scurvy.,你需要在食物中摄入维他命C以防止坏血病。
Unit2,sugary,adj．含糖的；甜的,Your sugary doughnuts are making me fat!,你含糖的甜甜圈正在让我发胖！
Unit2,cucumber,n. 黄瓜,Cucumbers are healthy and delicious.,黄瓜美味又健康。
Unit2,peach,v.揭发，检举n.桃子，桃树 ,Peaches are my favorite fruit. ,桃子是我最喜欢的水果。
Unit2,ought,v.aux.应当，应该,You ought to finish your homework instead of sleeping!,你不该睡觉而应该把家庭作业完成。
Unit2,roast,,I love it when you roast the chicken like that.,我喜欢你像这样烤鸡肉。
Unit2,limit,n.界限，限度，范围v.限制，限定,Slow down! You're going faster than the speed limit.,开慢点！你超速了！
Unit2,pepper,n.胡椒粉，胡椒；辣椒,The cook used many different kinds of peppers in his recipe.,这个厨师用了很多不同种类的胡椒在他的食谱里。
Unit2,mushroom,,I think mushrooms are delicious.,我觉得蘑菇很好吃。
Unit2,balanced diet,平衡膳食,"These foods are part of a healthy, balanced diet.",这些是平衡膳食所需的部分食物。
Unit2,in debt,欠债,The pressure of being deep in debt weighed him down.,陷于债务的压力，他被拖垮了。
Unit2,lose weight,体重减轻；减肥,More exercise and eating less helped me lose weight.,少吃多动助我减肥成了功。
Unit2,ingredient,n.(混合物的)组成部分，(烹调的)原料，(构成)要素，因素,This kind of chocolate is made from many ingredients.,这种巧克力是由很多种原料制成的。
Unit2,pea,n.豌豆,"""Would you like to have peas for dinner"" ""Oh no, again?!""",“晚饭想吃豌豆吗？” “天啊！又吃？！”
Unit2,nut,n. 坚果,Crack open the shell to eat the nut inside.,砸开外壳，你就可以吃到里面的坚果仁。
Unit2,protective,adj.保护的，防护的,Firemen always wear protective clothing.,消防员都穿着防护衣。
Unit2,customer,n.顾客，主顾,An intelligent customer will think hard before buying an expensive pair of shoes.,一个聪明的顾客会在买一双昂贵的鞋子之前会好好思考一番。
Unit2,kebab,n.(印度)烤腌羊肉串；肉串上的肉块,Roast kebabs are my favorite street food!,烤肉串是我最喜爱的街头食物！
Unit2,spaghetti,n.意大利式细面条,"As far as I'm concerned, spaghetti is Italy's main contribution to world culture.",我认为意大利面是意大利给世界文化最好的贡献。
Unit2,balance,n. 天平;  平衡;  权衡; 平静;  和谐; 余额;  vi. 保持平衡;  vt. 使平衡;  补偿;  ,Walking the tight rope requires a strong sense of balance.,走钢丝需要很强的平衡感。
Unit2,digest,,I'm having trouble digesting all this spicy food.,消化这些辣的食物我会觉得不舒服。
Unit2,raw,adj.生的，未煮过的，未加工的，（因皮肤开裂）疼痛的,The raw dough needs to be baked before we can eat it.,这个未经加工的生面团在吃之前要先烘焙。
Unit2,breast,n.胸膛，乳房,Is your bra the correct size for your breasts?,你的内衣尺寸符合你的胸围吗？
Unit2,muscle,n.肌肉，肌；体力,I lift a lot of weights to build all this muscle.,这些肌肉是我多次举重锻炼而来的。
Unit2,sign,n. 记号，符号；标志v. 签署,Please sign your name on the dotted line. ,请在虚线上签名。
Unit2,ought to,phr. 应该;,Students ought to participate in class in order to learn well.,学生应该参与课堂互动，这样才能学好。
Unit2,spy,,You can use a camera to spy on other people.,你可以用摄像头监视别人。
Unit2,put on weight,发福，增加体重,"She was very fit before, but she's put on weight over the years.",她曾经很瘦，但这些年她胖了起来。
Unit2,benefit,,Everyone would benefit from more money.,钱多了以后每个人都能从中受益。
Unit2,hostess,n.女主人，女主持人，女服务员（乘务员）,A hostess will help you if you have any problems.,如果你遇到任何问题，空姐会来帮你的。
Unit2,cola,n.可乐树(其子含咖啡碱)；可乐类饮料,"Cola is a sweet, brown drink.",可乐是种甜味的棕色饮料。
Unit2,carrot,n. 胡萝卜,Bring some carrots in from the garden so we can cook dinner.,从菜园拔一些胡萝卜来，这样我们就可以做晚饭了。
Unit2,sigh,v./n.叹息，叹气,"""I wish he loved me,"" she said as she sighed with disappointment.",“我希望他爱我。”她哀叹道。
Unit2,weakness,n.虚弱；软弱；弱点,My weakness is an addiction to coffee.,对咖啡上瘾是我的弱点。
Unit2,lemon,n.柠檬(树)；柠檬黄；淡黄色,I can't eat a whole lemon--can you?,我吃不了一整个柠檬，你能么？
Unit2,mutton,n. 羊肉; 绵羊;  ,This Indian dish is made of mutton and curry. ,这道印度菜是用羊肉和咖喱做的。
Unit2,vitamin,n.维生素,Taking vitamins every day is good for your health.,每天服用维他命有利于你身体健康。
Unit2,cut down,减少，削减；砍倒 ,"Because of the recession, we've had to cut down on our expenses.",因为不景气，我们已经不得不削减我们的开支。
Unit2,combine,vi. 混合;  联合;  vt. 使混合;  ,You must combine many different kinds of food to make this dish.,你需要混合多种不同的食物来制作这道菜。
Unit2,tell a lie,说谎,"There's a story that when you tell a lie, your nose gets longer.",有个故事讲的是只要你说谎你的鼻子就会变长。
Unit2,get away with,被放过；(做坏事)不受惩罚,Will the robbers get away with stealing the money?,偷钱的的盗贼会逃脱惩罚吗？
Unit2,barbecue,,My favorite food is barbecued meat.,我最喜欢的食物是烤肉。
Unit2,win back,赢回；重新获得,Will the flowers help him win back his angry girlfriend?,鲜花能否帮助他赢回生气的女友？
Unit2,discount,,"Buy it this week, while you can still get a discount.",这周就买了它吧，还能享受折扣。
Unit2,stir-fry,vt．用旺火炒(或煎、煸),A stir-fry is a quick and healthy meal.,炒菜又快又健康。
Unit2,before long,不久以后,"It's 2012 right now, but before long it'll be 2013.",现在是2012，不久以后将是2013.
Unit2,obesity,n.肥胖,"I'm always fighting obesity: when I don't exercise, I get fat.",我总是在和肥胖作斗争；我一不运动，就长胖。
Unit2,stir,v. 搅拌,I let my kids stir the batter for me.,我让孩子帮我搅拌面糊。
Unit2,garlic,n.大蒜,Garlic adds flavor to many home cooked meals.,大蒜给很多家常菜增加了味道。
Unit2,spy on,暗中监视；侦查,I like to spy on the family next door.,我喜欢暗中监视隔壁那家人。
Unit2,lie,v.躺，位于；说谎，欺骗 n.谎话，假象,She likes to lie down next to her baby brother.,她喜欢躺在她弟弟旁边。
Unit2,poisonous,adj.有毒的,One bite from a poisonous snake could kill you.,被毒蛇咬一口就能要你的命。
Unit2,consult,v.请教，咨询；查阅；商量,She consults her doctor to find out what she should do about the pain.,她咨询她的医生去找出治疗她疼痛的方法。
Unit2,fibre,n.纤维，纤维质,We'll use these fibres to make clothing.,我们能用这些纤维来做衣服。
Unit2,bacon,n.熏猪肉，培根肉,Bacon is made from pig meat.,培根是用猪肉做的。
Unit2,strength,n.力量；长处；兵力,Show your strength! Hit it again!,展示出你的力量！再来一击！
Unit1,dress up,phr. 盛装; 打扮; 装饰,I love dressing up as a panda.,我喜欢打扮成熊猫。
Unit1,halloween,n. 万圣节前夕（指十月三十一日夜晚）,"On Halloween, children dress up to play tricks.",万圣节，孩子们都装扮好去捣蛋。
Unit1,prediction,n. 预言,The Chinese Zodiac makes many predictions about the future.,中国的生肖能对未来做许多预测。
Unit1,have fun with,玩得高兴,Tonight I'm just going to have fun with my girl friends.,今晚我只想和我的女朋友们玩得开心。
Unit1,hunter,n.猎人；猎犬；搜寻者,The hunter goes hunting with his dog.,猎人和他的狗一起去打猎。
Unit1,Christian,,Christians believe in Jesus.,基督教徒信仰耶稣。
Unit1,Valentine's Day,n.情人节(二月十四日),"You mean everything to me. Please say yes.Happy Valentine's Day, Honey!","你是我生命的全部,请说你愿意。亲爱的,情人节快乐~!"
Unit1,skull,n. 颅骨; 头盖骨; 脑壳;  ,The skull protects the brain from injury.,头盖骨可以保护大脑免受伤害。
Unit1,take place,phr. 发生;  举行;  来;,The American presidential election will take place in November 2012.,美国总统大选将在2012年11月举行。
Unit1,ancestor,n. 祖宗，祖先,Our ancestors looked kind of like monkeys.,我们的祖先看起来有点像猴子。
Unit1,produce,n. 农产品;  vi. 生产; 产生; 创作;  vt. 生产; 创作; 产生;  ,The factory produced things quickly. ,工厂生产产品速度很快。
Unit1,permission,n.允许，同意,"They gave me an American visa, so I now have permission to travel there.",他们给了我一份美国签证，所以现在我有去那里的许可了。
Unit1,trick,n.诡计，恶作剧，技艺，戏法v.哄骗,The magic trick involved making a woman float in the air.,魔术戏法中有一个是让女人浮在空中。
Unit1,Easter,n.复活节,"On Easter, Christians like to decorate eggs.",在复活节的时候，基督教徒喜欢做彩蛋。
Unit1,independence,n.独立，自主，自立,Grandma never asks for help because of her fierce independence.,外婆从不请求帮助，因为她非常独立。
Unit1,bone,n. 骨头,The doctor used an X-ray to look for any damage to my bones.,医生用X光来检查我骨头的损伤。
Unit1,seasonal,adj. 季节性的,I always look forward to the seasonal falling of the leaves.,我总是很期待树叶的季节性掉落。
Unit1,play a trick on,搞恶作剧；诈骗；开玩笑,He played a trick on me by hiding the card in his sleeve.,他把牌藏在袖子里，捉弄了我。
Unit1,poet,n.诗人 ,Shakespeare is supposed to be the greatest poet of all time.,莎士比亚被认为是史上最伟大的诗人。
Unit1,arrival,n.到来，到达，到达者 ,"After my arrival, I called my boyfriend and asked him to pick me up.",我到了之后给男朋友打了电话叫他来接我。
Unit1,clothing,n. 衣服;  被褥;  ,Her clothing grabbed our attention.,她的衣服吸引了我们的注意力。
Unit1,origin,n.起源，由来，出身,"The origin of mankind is still mysterious, but we think our ancestors lived in the trees.",人类起源虽然仍是谜，但是我们认为我们的祖先生活在树上。
Unit1,as though,好像，仿佛,It's as though they are real doctors.,好像他们是真的医生一样。
Unit1,in memory of,纪念；追念,The crosses are in memory of soldiers who died in the war.,这些十字墓碑是为了纪念战争中死去的士兵。
Unit1,harvest,n. 收获v.收割 ,The farmer is ready to harvest his crop for market.,农民准备把庄稼收割去卖。
Unit1,Mexico, n. 墨西哥,Mexico is the USA's neighbor to the South.,墨西哥在美国的南面与美国接壤。
Unit1,independent,,"Even though she can't move her legs, she's still an independent person.",即使她不能移动双腿，她也仍然是个独立的人。
Unit1,incense,"n. 香, 焚香时的烟;  香味;  vi. 焚香, 烧香;  vt. 对…烧香, 向…敬香;  ",As soon as I walked into the temple the smell of the incense was overpowering.,一走进寺庙，我就闻到一股浓烈的熏香味。
Unit1,rosebud,n．玫瑰花蕾,This rosebud will soon become a rose.,这个玫瑰花苞很快将变成一朵玫瑰花。
Unit1,parking lot,phr. 停车场;,I'll never find my car in this huge parking lot.,在这么大的停车场里，我是永远都找不到我的车的。
Unit1,cherry,n.樱桃(树),Cherry juice is good for your skin.,樱桃汁对你的皮肤有好处。
Unit1,apologize,v.道歉，认错,I want to apologize for going to dinner with my ex-girlfriend. I'm so sorry!,和前女友出去吃饭的事情，我感到非常抱歉。
Unit1,lunar,adj.月的，月球的，阴历的,A lunar cycle takes about a month to complete.,月亮自转一周需要一个月左右。
Unit1,sadness,n. 悲哀,I didn't know what the phone call was about but I could see the sadness on her face.,我不知道这通电话说了些什么，但我能看出她脸上悲伤的神情。
Unit1,set off,v.出发,The pirates set off from the island.,这些海盗从小岛出发了。
Unit1,drown,v.淹死；溺死,"""Help me, I'm drowning!"" he shouted as he sank under the water.",“救命！我快淹死了！”在水中下沉时他大喊着。
Unit1,energetic,adj.精力充沛的，充满活力的；有力的，积极的,I am an energetic runner.,我是个精力充沛的跑步者。
Unit1,gather,,Gather all of the small tree branches for the fire.,收集所有这些小树枝来生火。
Unit1,hold one's breath,不出气，屏住呼吸,I can hold my breath for 47 seconds. Watch me.,我能憋气47秒，看我。
Unit1,grave,adj. 严重的，严肃的，庄重的n. 墓,"When I die, I want my grave to be simple and unmarked.",我死的时候，我希望我的坟墓简简单单、没有标记。
Unit1,fashion,n. 时髦，风尚，方式v. 把...塑造成，制作,The red dress was in the fashion show.,这条红裙曾出现在时装秀上。
Unit1,parking,n.停车 adj.停车的,The worst part of driving is finding parking.,开车最烦人的就是找停车位。
Unit1,admire,v. 钦佩；赞美；羡慕；喜欢,I admire the beautiful decorations on this cake.,我喜欢这个蛋糕上漂亮的装饰。
Unit1,feast,n.盛宴，筵席；节日v.尽情地吃，饱餐；参加宴会 ,The feast at the wedding was delicious.,婚礼上的盛宴十分美味。
Unit1,gain,v.获得，增加n.获得，增加,"He only cared about personal gain, and never helped out his friends.",他只关心自己的利益，从不帮助他的朋友。
Unit1,wipe,v.擦，揩；擦去,Please wipe the floors. They are still wet. ,地板还是湿的，请擦一下吧。
Unit1,weep,n. 哭泣;  滴下;  眼泪;  vi. 哭泣;  悲痛;  vt. 悲叹;  使…渗出(水滴);  ,"I hate to see you weep - are you hurt, or just sad?",我不愿看到你哭泣—你受伤了吗？或者只是难过？
Unit1,celebration,n.庆典，庆祝会；庆祝；颂扬,"Our boss gave us all a raise, so we decided to have a celebration.",我们的老板给我们所有人加薪了，所以我们决定开个庆祝会。
Unit1,magpie,n. 【鸟类】喜鹊; 饶舌者;  adj. 似喜鹊的; 喜欢随便收集的;  ,Did you know that the magpie is actually one of the smartest animals on Earth?,喜鹊其实是地球上最聪明的动物之一。
Unit1,carnival,n.狂欢节,We had a great time playing games at the carnival last night. ,我们昨晚上在狂欢节玩游戏很开心。
Unit1,look forward to,phr. 盼望;,The pregnant woman looks forward to having her baby.,这个怀孕的女人期待着生下孩子。
Unit1,beauty,n.美(丽)，美人，美丽的东西,I can't help but admire her beauty.,我情不自禁爱慕她的美丽。
Unit1,agricultural,adj. 农业的; 农艺的;  ,The agricultural industry is so advanced that there should be enough food for everyone.,农业产业相当发达，足以供应每个人食物了。
Unit1,religious,adj. 宗教的;  虔诚的;  修道的;  严谨的;  ,Religious people believe prayer helps them and others.,宗教人士相信祈祷可以帮助他们和其他人。
Unit1,fool,n.笨蛋，傻瓜　　v.玩弄，愚弄　　,The fool had a stupid look on his face.,这个傻子一脸愚蠢表情。
Unit1,agriculture,n.农业,We depend on agriculture to give us food.,我们依靠农业给我们提供食物。
Unit1,worldwide,adj. 全世界的adv. 在世界各地,Our parcel service has offices worldwide.,我们的快递服务在全世界都有办事处。
Unit1,starve,v.(使)饿死，挨饿,The boy is starving; he hasn't had food in days.,这男孩儿饿惨了，他好几天没吃东西了。
Unit1,the Milky Way,银河,The Milky Way is made up of thousands of stars in our galaxy.,银河是由我们星系成千上万颗恒星组成的。
Unit1,keep one's word,phr. 守信;,We promise we'll keep our words on this. You can trust us.,我们承诺我们会守信，你可以相信我们。
Unit1,weave,n. 织法;  织物;  vi. 织布;  vt. 织;  编织;  编进;  ,They weave beautiful clothing.,他们编织出美丽的布匹。
Unit1,remind,v.提醒，使想起,My phone reminded me that I have an appointment this afternoon.,电话提醒我下午还有一个约会。
Unit1,award,n. 奖品;  奖学金;  vt. 判定;  授予;  ,I can't believe I won the award for best actress.,真不敢相信我得了最佳女演员奖。
Unit1,parade,n.游行，检阅v.(使)列队行进，游行,People in the parade put on many strange costumes.,游行队列中的人们穿着奇装异服。
Unit1,day and night,phr. 日日夜夜,He's on the computer day and night. He has no time left for me!,他没日没夜地在电脑前，都没时间陪我了。
Unit1,belief,n. 相信;  信仰;  信任;  被信仰之物;  看法;  ,My belief in God gives me confidence.,信仰赋予我自信。
Unit1,announcer,n.播音员，广播员,The announcer spoke loudly to get the audience's attention.,广播员说得很大声来吸引大家的注意。
Unit1,obvious,adj.明显的，无疑的,"""2+2=4"" should be pretty obvious to you.","""2+2=4""对你来说是显而易见的吧。"
Unit1,custom,"n. 习惯;  风俗;  惯例;  [复数, 动词用单数], 海关;  adj. 定制的;  专做定货的;  ","In our culture, it's a custom to wear these special bracelets.",在我们的文化中，戴这些特别的手链是习俗。
Unit1,rooster,n. 公鸡;  自负的男人;  ,The rooster woke me up this morning - cock-a-doodle-doo! ,这只公鸡今天早上叫醒了我，咯咯咯！
Unit1,necessity,n.需要，必需品，必要性，必然性,Water is a necessity for life.,水是生命的必需品。
Unit1,herd,n.兽群，牧群v.放牧,The herd of sheep was very large--it had hundreds of sheep.,这队羊群很庞大，有成百上千头绵羊。
Unit1,turn up,调大；来到；出现；到场,He turned up the volume on his phone to listen to music.,他把手机音量调大听音乐。
Unit1,blossom,v. 开花，兴旺，长成n.（果树的）花,My garden becomes so colorful in the springtime when all the plants blossom.,在春天里我的花园是五彩缤纷的，因为所有的花都开了。
Unit5,rather than,phr.而不是,We will have to go with Plan B rather than Plan A.,我们必须执行B计划而不是A计划。
Unit5,tradition,n. 传统，惯例,Bull fighting is an ancient Spanish tradition.,斗牛是古老的西班牙传统。
Unit5,have a gift for,对……有天赋,The young boy may have a gift for playing the piano.,这个小男孩也许弹钢琴很有天赋。
Unit5,dawn,,"At dawn, the sun rises over the mountain.",早上，太阳升过山头。
Unit5,multicultural,adj. 多种文化的，融合或具有多种文化的,People of all backgrounds are welcome in our multicultural society.,我们的多文化社会欢迎拥有各种背景的人。
Unit5,workplace,"n. 工作场所, 车间;  ",I spend five days a week at my workplace.,一周我花五天在工作场所。
Unit5,aboard,"prep. 在 (船、火车、汽车、飞机等)上, 上(船、火车、汽车、飞机等);  adv. 在船(或火车、公共汽车、飞机等运输工具)上, 上船;  ",We stayed aboard the ship for several hours. It was lovely. ,我们在船上待了好几个小时，这里真爽。
Unit5,mixture,n.混合，混合物,This selection contains a mixture of different fruits.,这一份是很多水果的混合物。
Unit5,Cantonese,n．& adj．广东人(的)； 广州人(的)；广东话(的),These are some Cantonese dishes. ,这是一些广东食物。
Unit5,border,"n. 边, 边缘;  边界, 国界;  vi. 接界, 接壤;  vt. 形成…的边界;  ",The border between the US and Canada is very long.,美国与加拿大的国界线很长。
Unit5,prime,adj.首要的，主要的；最好的，第一流的　　n.青春，全盛期，青壮年时期,Our number one priority is to offer our guests prime service.,我们的首要任务是给客人提供最好的服务。
Unit5,surround,"n. 围绕物, 环绕物;  adj. 环绕立体声的;  vt. 包围;  围绕;  ",Look for the house with the two windows surrounded by green vines.  ,来找找看这个有两个窗子并被绿色藤蔓植物包围的房子。
Unit5,booth,n. 有篷的售货摊，隔开的小间；公用电话亭；小舍，窝棚,I haven't seen a telephone booth in years; do you think they still exist?,我很多年没见过公用电话亭了，你觉得它们还存在吗？
Unit5,continent,n. 大陆，洲adj.克制的，禁欲的,The world has 7 continents.,这个世界有七个大洲。
Unit5,mix,v. 混合，使结合,The recipe says to mix the ingredients. ,菜谱上说混合这些材料。
Unit5,eastward,adv.向东　　adj.向东的,Look eastward to watch the sunrise. ,向东望可以看日出。
Unit5,confirm,v. 确认，证实，批准,I'll confirm that I want to buy this shirt online.,我会确认我想在网上买这件衬衫。
Unit5,urban,adj.城市的,I like to party so I prefer urban environments.,我喜欢派对，所以我更喜欢城市的环境。
Unit5,quiz,n.小型考试，测验，问答比赛v.考查，盘问,I'm very knowledgeable. I'd be good on a quiz show. ,我学识渊博，我会在智力竞赛上有很好的表现。
Unit5,topic,n.话题，题目，主题,Can you suggest a topic for the Business Studies paper I have to finish this week?,你能给我这周就要完成的商业研究报告建议一个话题吗？
Unit5,chat,v.闲谈，聊天n.闲谈，聊天,The women chat casually about their lives.,女人们随意地闲谈她们的生活。
Unit5,settle down,v.定居，安定下来,The couple decided to settle down and buy a house together.,那一对决定安定下来，一起买套房子。
