Units,words,mean_cn,sentence,sentence_tra
Unit3,mourning,n.哀痛；悼念，哀悼；服丧,"A year after her husband died, she is still in mourning for him.",她的丈夫去世一年后，她仍然在哀悼他。
Unit3,optimistic,adj.乐观的，乐观主义的,I really admire her optimistic attitude.,我真的佩服她乐观的态度。
Unit3,embarrass,"vi. 感到窘困;  vt. 使局促不安, 使困窘;  ",The fall-down embarrassed Beckham in front of others.  ,跌倒在他人面前让贝克汉姆感到很尴尬。 
Unit3,injury,n.损害，伤害；受伤处,The boss went to work despite his injury.,老板不顾伤痛也要去工作。
Unit3,shed,n. 棚屋;  vt. 流出; 流下;vi. 流出; 蜕皮; 脱落;,There is a small shed in the forest. ,那森林里有个小棚屋。
Unit3,smart,adj.漂亮的，潇洒的；聪明的；巧妙的，伶俐的v.剧痛，刺疼,The smart dog can read newspapers. ,这只聪明的狗能读报纸。
Unit3,familiar,"n. 密友, 常客;  高级官吏的家属; adj. 不拘礼节的, 亲密的;  随便的, 熟悉的;",His owner's voice is very familiar to the dog.,狗对它主人的声音很熟悉。
Unit3,reliable,"n. 可靠的人;  adj. 可靠的, 可以信赖的;  ",I hope the guy holding this rope is reliable.,我希望攥着绳子的这家伙是可靠的。
Unit3,energetic,adj.精力充沛的，充满活力的；有力的，积极的,I am an energetic runner.,我是个精力充沛的跑步者。
Unit3,psychologist,n. 心理学家，心理学者 ,Talking to a psychologist helped her with her anxiety problems.,同心理学家的交谈帮助她缓解了焦虑问题。
Unit3,Brazil,n. 巴西（拉丁美洲国家）,Brazil is the largest country in South America.,巴西是南美洲最大的国家。
Unit2,rowing machine, 划式练力机,The rowing machine is a good piece of gym equipment.,划式练力机是很好的健身房设备。
Unit2,be equivalent to," 等于, 相当于",100 pence is equivalent to \u00a31.,一百便士等于一英镑。
Unit2,on top of, 在 ... 之上；停留在…之上；加之；控制住；对…了如指掌,He manages to balance several balls on top of his head.,他成功地在头顶平衡了几个球。
Unit2,roar with laughter, 哄堂大笑,He roars with laughter at a funny joke.,他听了一个笑话哈哈大笑起来。
Unit2,practical joke,n.恶作剧,He's always playing practical jokes on his friends.,他总是在朋友身上搞恶作剧。
Unit2,co-worker,n. 合作者；同事,"I explained my marketing idea to my co-workers, and we agreed to to give it a try.",我向同事们解释了我的营销点子，然后大家同意试一下。
Unit2,at the end of,在……结束的时候,She stayed to watch the credits at the end of the movie.,电影结束后她留了下来看了演职员表。
Unit2,unsuspecting,"adj. 毫无防备的, 不怀疑的;",The evil baby found an unsuspecting victim in his brother.,这个邪恶的宝宝发现自己的哥哥正处于毫无防备的状态。
Unit2,in the end,最后，终于,"He got off to a bad start, but in the end he won the race.",他出发时不很顺利，但是最终赢得了比赛。
Unit2,victim,n.牺牲品，受害者，替罪羊,The victim of the accident was badly hurt.,车祸的受害者受了重伤。
Unit2,depart,v.离职，离开，起程 ,I will depart for a different city.,我要启程去往另一个城市。
Unit2,strengthen,v.加强，变坚固，变强大,The woman lifts weights to strengthen her arms.,这个女人通过举重来强健手臂。
Unit2,puzzled, adj. 迷惑的，困惑的,I'm puzzled about why I spend so much money.,我很困惑为什么我花了这么多的钱。
Unit2,undergo,v.经历；遭受,The woman will undergo surgery to cure her disease.,这个女人得经过手术来治疗她的疾病。
Unit2,diameter,n.直径,The diameter cuts the circle in two halves.,直径把圆划分成两半。
Unit2,proceed,"vi. 前进(尤指停止后继续进行); 开始;  n. 收入, 获利;",You should proceed if the signal is green.,如果绿灯亮了，你就应该继续前进。
Unit2,stick,,We can use these sticks for a fire.,我们可以用这些木棍生火。
Unit2,define...as,给……下定义,The dictionary defines freedom as the power to speak or act without punishment.,字典把“自由”定义为“不受惩罚的言论或行动权力”。
Unit2,nonsense,n.胡说，废话,How can you read this nonsense?,这些废话你怎么能读得下去呢？
Unit2,deny,v. 否认；拒绝,"I'm trying to lose weight, so I have to deny myself that delicious cake.",我在减肥，所以我得拒绝那美味的蛋糕。
Unit2,embarrassed,adj.尴尬的，窘迫的，觉得难堪的,He was so embarrassed about farting around so many people.,当着这么多人放屁，他非常尴尬。
Unit2,precisely,adv. 精确地， 恰恰,It's precisely two o'clock.,现在刚好两点钟。
Unit2,play a trick on,搞恶作剧；诈骗；开玩笑,He played a trick on me by hiding the card in his sleeve.,他把牌藏在袖子里，捉弄了我。
Unit2,reverse,v.颠倒，翻转n.相反，背面,She can reverse her car into a parking space.,她可以把她的车倒进车位。
Unit2,belief,n. 相信;  信仰;  信任;  被信仰之物;  看法;  ,My belief in God gives me confidence.,信仰赋予我自信。
Unit2,conceal,v.掩盖；隐瞒,I use this mask to conceal my face.,我用面具来掩盖我的脸。
Unit2,foundation,n.地基，基础，基金(会)，建立，粉底,Before we start to build the building we have to make sure the foundation is very strong.,在我们开始建造大楼之前我们必须确保地基非常牢固。
Unit2,proverb,n.谚语,"Although proverbs are short, they contain much wisdom.",谚语虽短，但却蕴含许多智慧。
Unit2,colleague,"n. 同事, 同行;  ",Our new work colleague gave us a marvelous presentation.,我们的新同事给我们做了一个精彩的展示。
Unit2,inferior,"n. 部下; 地位低的人 adj. (等级、地位等)下等的, 下级的;  低劣的;  ",Short men can feel inferior to tall men sometimes.,有时候个子矮的人在个子高的人面前会有低人一等的感觉。
Unit2,clown,n.小丑，粗鲁愚蠢的人,There was a clown at my fifth birthday party.,我五岁生日派对上有一个小丑。
Unit2,increasingly,ad.日益，越来越多地,"Increasingly, we're making our money in the China market.",我们在中国市场赚的钱日益增多。
Unit2,immune,"n. 免疫者;  adj. 免疫的, 有免疫力的;  免除的;  不受影响的;  ",This shot will make you immune to all kinds of diseases.,这一针会让你对某种疾病免疫。
Unit2,run,v. 跑步；逃跑；(价格)为；运营（公司等）n.跑步；（做某事或为获胜而做的）尝试；（某产品一次性生产出的）数量,"I run two miles to work every day, then shower and change my clothes.",我每天跑两英里去上班，然后洗澡，换衣服。
Unit2,emotion,"n. 强烈的感情;  激动;  感情, 情绪;  ",The girls feel strong emotions when they watch the movie.,看电影的时候，女生们情绪都很激动。
Unit2,volunteer,n. 志愿者;  志愿兵;  义务工作者;  vi. 自愿;  adj. 志愿的;  义务的;  自愿者的;  vt. 自愿做…;  自愿献出;  ,"""Will anybody volunteer to clean the park up?"" ""I'll do it!""",“有没有人自愿打扫公园？”“我愿意。”
Unit2,peg,n.小钉，栓，挂物钉v.用钉子钉，用钉(或桩等)固定；限定(价格、工资等)；将…看成，将…归入,I use pegs to make sure my washing stays on the line.,我用了夹子以确保衣服能挂在绳上。
Unit2,therapy,n.治疗，理疗,She receives physical therapy for her back pain.,由于背痛，她接受了物理治疗。
Unit2,charity,n. 慈善，慈善团体，施舍,Rich people should always give charity to the poor.,有钱人应该常常捐助穷人。
Unit2,alternate,adj.交替的，轮流的，间隔的v.(使)交替，(使)轮流n.代替者,The curtain has alternate light and red stripes.,这幅窗帘有着红色和浅色相间的条纹。
Unit2,immune system,免疫系统,The immune system is the body's natural defense against infection.,免疫系统是身体天然的防感染系统。
Unit2,comedy,n. 喜剧;  ,She was amused by comedy and laughed like a idiot.   ,她被喜剧逗得像傻X一样地笑。
Unit1,regardless of,"phr. 不论, 不管;",She loved to play outside regardless of the weather.,她喜欢在外面玩，不管天气如何。
Unit1,perspective,n.透视，观点，远景；视角,"In correct perspective, all horizontal lines meet at a single point.",在恰当的视角下，所有的水平线都交汇于一点。
Unit1,aim at, 瞄准； 目的在于,When playing darts it's best to aim at the middle.,玩飞镖时最好瞄准中间。
Unit1,ear lobe, 耳垂,She has one small earring in her ear lobe.,她的耳廓上有一个小耳垂。
Unit1,cosmetic surgery, 整容外科(手术),She will have cosmetic surgery to make her face look younger.,她将进行整容手术以使脸部显得更年轻。
Unit1,keep fit, 保持健康,They exercise everyday to keep fit.,他们每天都锻炼以保持健康。
Unit1,fit,v.适合；安装adj.健康的；合适的n.合身；发作,"These guys are a perfect fit, I'm sure they are great friends!",这两人太搭了！它们肯定是好朋友！
Unit1,ridiculous,adj.可笑的，荒谬的,Men putting on female clothes look ridiculous.,男人穿女装看起来是可笑的。
Unit1,considerable,adj.相当大的，重要的，可观的,His strength is considerable; he exercises every day.,他的力气相当大，（因为）他每天都锻炼。
Unit1,endure,v.忍受；容忍,"My leg hurts, but I'll have to endure the pain if I want to win.",我的腿很痛，但如果我想赢，我就得忍着痛。
Unit1,set out,v.出发,The group set out to the forest.,这一队人出发去森林。
Unit1,lecturer,n.演讲者，讲师 ,The guest lecturer taught us a class about frogs.,客座讲师给我们上了一堂关于青蛙的课。
Unit1,moderate,adj.适度的，适中的,The circle in the middle is of moderate size.,中间的圆形大小中等。
Unit1,alter,"vi. 改变;  vt. 改动, 使变样;  改做;  ",The pervert altered the shape of fruits.,这个变态改变了水果的形状。
Unit1,quaint,adj. 精巧的;  古雅的;  ,Her old-fashioned clothing makes her look so quaint.,身穿老式的服装使她看上去有种古典范儿。
Unit1,suitable,adj.合适的，适宜的,It's difficult to find a pair of shoes that's suitable for my foot size.,要找一双适合我脚的尺寸的鞋子很难。
Unit1,emphasis,n.强调，重点，重要性,"In his speech, he put emphasis on our need to work harder.",在他的讲话中，他把重点放在了我们应该更加努力地工作上。
Unit1,point,n.点；分数；要点；目的v.指向；表明；弄尖；瞄准；加标点于,Make sure your pencils have a sharp point,确定你的铅笔有个锋利的笔尖。
Unit1,issue,"n. 问题, 议题;  发行物;  vi. 发行;  vt. 发行, 发布;  使流出;  ",The issues found in my project made me frustrated\uff01,我项目中的一些问题让我头大！
Unit1,facelift,n.整容手术（除去面部皱纹） ,Did you hear she had a facelift? She looks very different. ,你听说她做整形手术了吗？她看起来很不一样了。
Unit1,horrendous,adj.可怕的，令人惊惧的,A crocodile is a really horrendous animal.,鳄鱼真的是种可怕的动物。
Unit1,recommend,v.推荐，介绍；劝告，建议,I recommend this toilet paper - it's better quality.,我推荐这种厕纸！它的质量更好。
Unit1,former,adj.在前的，以前的 n.前者,These are the faces of former presidents.,这些都是过去的总统的面孔。
Unit1,aerobics,n. 有氧运动法；增氧健身法,She joined an aerobics class at the gym.,她参加了健身房的有氧运动课程。
Unit1,optimal,adj.最佳的，最理想的,Our website's keywords are optimal for our search engine position.,我们网页的关键词对于搜索引擎的位置来说是最佳的。
Unit1,workout,"n. 试验;  训练, 锻炼;  ",I hope I don't look like this puppy when I'm doing my workout.,我希望我在训练时看上去不像这只小狗。
Unit1,current,adj.当前的，流行的n.(电，水，气)流，思潮,"""Is the news current?"" ""No, it's from yesterday.""",“这是最新的新闻吗？” “不，这是昨天的了。”
Unit1,intensity,n.强烈，剧烈；强度,High intensity light can dazzle your eyes.,高强度的光线可能闪花你的双眼。
Unit1,activity,n.行动；活动；活跃,Biking is an exercise activity.,骑自行车是一种锻炼活动。
Unit1,lung,n. 肺,We use our lungs to breathe.,我们用肺呼吸。
Unit1,lose weight,体重减轻；减肥,More exercise and eating less helped me lose weight.,少吃多动助我减肥成了功。
Unit1,obsession,n. 着迷;  着魔;  ,He had an obsession with his game and wouldn't put it down.,他对游戏上了瘾，不肯放下片刻。
Unit1,tribe,n. 部落,Some Native American tribes still hold on to their traditions and customs.,一些美洲本土部落依旧保持他们的民风民俗。
Unit1,fitness,n.适当，恰当，健康,Physical fitness is important for a long life.,身体健康对长寿来说很重要。
Unit1,stretch,v. 延伸，伸长n. 伸展，张开,"It's important to stretch your muscles before you exercise, so you don't get hurt.",运动前伸展肌肉是很重要的，那样你才不会受伤。
Unit1,compliment,n.恭维，问候v.赞美，祝贺,He paid me a great compliment with those flowers.,他用这些鲜花对我大加赞美。
Unit1,rib,n.肋骨，伞骨,I think I may have cracked a rib when I fell off my bike.,我觉得我摔下自行车的时候，有可能摔裂一根肋骨。
Unit1,supply,,Our oil supply comes from this pipe.,我们的石油供应来自这个管道。
Unit1,intense,"adj. 强烈的;  紧张的, 认真的;  热情的;  ","They are having an intense quarrel over a critical issue.
. ",他们正在为一个关键的问题发生强烈的争执。
Unit1,look one's best,v.表现出最好的状态,"She spent an hour in front of the mirror; for her job interview, she wanted to look her best.",她照了一个小时的镜子；她想在工作面试中表现出最好的状态。
Unit1,overdo,v.做得过分，过度，夸张，做作，过火 ,Having muscles looks nice if you don't overdo it.,有肌肉很好看，但别过火了。
Unit6,cosmetics,n. [化工] 化妆品（cosmetic的复数）；装饰品v. 用化妆品打扮（cosmetic的三单形式）,Beauty stores sell a wide range of cosmetics.,美容店卖各种各样的化妆品。
Unit6,anti-ageing,adj. 皮肤防皱的，防止皮肤发皱的,She uses anti-ageing products to stay looking young.,她用了一款抗衰老产品，让自己看起来更年轻。
Unit6,appropriate,adj.合适的，适当的v.挪用；拨款；私占,"Ah, this looks like the appropriate puzzle piece.",啊哈，这块拼图看起来很合适放在这里。
Unit6,unconventional,adj.非常规的，不按照习惯[惯例]的，不落陈套的,Unconventional thinking has led to a lot of great inventions. ,打破常规的思维已经带来了许多的伟大发明。
Unit6,double,,"Twins are double the trouble, but double the fun!",双胞胎会制造双倍麻烦，但是也会带来双倍乐趣！
Unit6,lipstick,n.唇膏，口红,Which lipstick color do you think is the sexiest?,你觉得哪个唇膏颜色最性感？
Unit6,revolutionize,vi. 革命化;  vt. 灌输革命思想;  彻底改革;  ,No one gonna stop us to revolutionize the traditional way of learning English! ,没有人能阻止我们颠覆传统的英语学习方法!
Unit6,wrapper,n.包装材料；[包装] 包装纸；书皮,Open the wrapper! I want some candy!,快拆开包装纸！我想吃糖！
Unit6,make-up,n. 化妆品; 构造; 排版;,You spend too much money on make-up. ,你在化妆品上花了太多钱了。
Unit6,prosper,v.（生意等）成功；（城市、文化、植物生长等）繁荣,Our business is really starting to grow and prosper.,我们的生意开始蒸蒸日上。
Unit6,global,adj. 全面的，全球的,"With the internet, we can have a global network of friends.",有了因特网，我们便可以和全世界的朋友相连了。
Unit6,drip,v.滴水；溢出n. 水滴，滴水声；静脉滴注；使人厌烦的人,You need to fix the faucet. The sound of the drip is annoying. ,你要修一下水龙头，滴水声令人厌烦。
Unit6,recycle,v.回收利用；改建,Make sure to recycle all your plastic bottles.,要确保你回收了所有的塑料瓶。
Unit6,poison,,Don't drink that poison. It will kill you. ,不要喝那瓶毒药，它会置你于死地。
Unit6,limitation,n.限制，局限性,Sometimes we should respect the limitations imposed on us.,有时候我们应该尊重那些加诸我们身上的限制。
Unit6,transport,n. 运输; 运输工具;  vt. 运输; 输送; 使狂喜; 流放;  , The goose is transporting a duck to cross over the river.,这只鹅正驮着一只鸭子过河。
Unit6,sue,"vi. 控告, 提起诉讼;  vt. 控告;  起诉;  ",The lawyer sued the woman for her unfaithful behavior.    ,律师以那女人的不忠行为控告了她。
Unit6,injection,n.打针；注射，注入；充满,Pull down your pants and get ready for your injection.,把裤子脱下来，准备好打针。
Unit6,make up,phr. 组成; 补足; 化妆; 编造;,The red slice makes up about a quarter of the whole.,这红色的部分占整体的1/4。
Unit6,refill,v. 被再注满，再装满n. 续杯，再注满,I need to refill my car - I'm almost out of fuel.,我需要给车加油——快没燃料了。
Unit6,principle,n. 原则，原理；主义,Our business success is based on four fundamental principles.,我们生意的成功是基于四项基本的原则。
Unit6,stink,v.发臭，臭名昭著n.发臭，愤然反对,It's embarrassing how much my shoes stink.,我的鞋臭死了，真尴尬啊。
Unit6,blind,adj.瞎的，盲目的v.使失明，蒙蔽n.盲点，百叶窗,"I'm blind, but my dog can see for me.",虽然我失明了，但是我的狗可以给我导航。
Unit6,sort,v.整理，把...分类n.种类,Sort your garbage into different bins.,请把你的垃圾分类放入不同的垃圾桶。
Unit6,campaign,,Many people came to support the president's campaign.,很多人都来这儿支持总统的竞选活动。
Unit6,cardboard,n.[纸] 硬纸板；卡纸板；纸板箱adj.不真实的；硬纸板制的,We will send it to you in a cardboard box.,我们会把它装在纸盒里给你送去。
Unit6,landfill,n. 垃圾堆;,Most of our trash ends up in a landfill like this.,我们的大多数垃圾最终都成了这样的垃圾堆。
Unit6,substance,n.物质，实质，本质,"Substances like water can exist in solid, liquid or gaseous form.",像水这种物质可以以固态、液态或者气态的形式存在。
Unit6,face cream, 面霜,She applies her face cream every morning.,她每天早上都抹面霜。
Unit6,immoral,adj. 不道德的; 邪恶的; 淫荡的;  ,"Stealing, lying, and hurting others are all immoral.",偷盗、欺骗或者伤害他人都是不道德的。
Unit6,present,n.礼物，赠送物v.赠送，呈现adj.出席的,A present for me? Thank you! You're so sweet.,给我的礼物？谢谢，你真好！
Unit6,end up,phr. 以…告终;,"If you commit fraud, you will end up in jail.",如果你犯了诈骗罪，你最后的结局就是坐牢。
Unit6,force-feed,vt.  给 ... 强行喂食,The baby doesn't like it when his mother force-feeds him.,宝宝不喜欢妈妈强迫喂食。
Unit6,pro-environment, 环保,He is pro-environment and tries to make the world a better place.,他是环保支持者，他试图把世界变得更美好。
Unit6,tube,n. 隧道；管子，管道；地铁,We use these stainless steel tubes to pump dangerous chemicals through.,我们用这些不锈钢管来引流一些危险的化学制品。
Unit6,carton,n.纸盒，纸板箱，塑料箱,These cartons have faces and hands.,这些纸盒有脸和手。
Unit6,hold,v.拿住；掌握；拥有n.掌握；拥有；货仓,To hold someone's hand is a sign of love.,握住一个人的手是爱的表现。
Unit6,alternative,n.二择一，替代物，交替adj. 两者择一的，另类的,There are five alternative answers for each question.,这个问题有五个备选答案。
Unit6,publicity,n.公开(性)；宣传；名声,He gets a lot of publicity; he's always on TV.,他总是上电视，所以博得了很多公众的注意。
Unit6,process,n.过程，工序v.加工，处理,This project has been a long process. ,这个项目经历了一个很长的流程。
Unit6,persuasive,n. 动机; 诱因;  adj. 有说服力的;  劝诱的;  ,The girl was very persuasive in trying to get me to buy her a drink. ,女孩很有说服力，劝说我给她买了一瓶饮料。
Unit6,take up,开始做；论及；继续,"I decided to take up the guitar as a hobby, even though I'm a little old for it.","我决定把吉他当爱好,虽然我现在学有点老。"
Unit6,leak,n. 漏洞; 泄漏; v. 漏; 泄露; ,The pipe has sprung a big leak.,管道裂开造成了严重的泄漏。
Unit6,unique,adj.独特的，独一无二的adj.(唯一的) 特有的,Fingerprints are unique to each individual.,每个人的指纹都是独一无二的。
Unit6,amazing,adj.令人吃惊的，非凡的,The sunrise is so amazing!,日出美得惊人！
Unit6,packaging,n. 组装;  包装;  ,Open the packaging to see if the products arrived safely. ,打开那些包裹来看看那些货物是否安全到达。
Unit6,publicize,v. 宣传；公布,We will publicize our business using advertisements.,我们将用广告来宣传我们的生意。
Unit5,master,n.帮主，主人，大师；硕士adj.精通的，主要的v.掌握，精通,It takes decades of training to become a kung fu master.,需要花费几十年的训练才能成为功夫高手。
Unit5,be obsessed with,v.(指恐惧等)缠住；使烦扰；对…着迷,The woman is obsessed with money!,那个女士财迷心窍。
Unit5,personal,adj.个人的，私人的,She hired a personal trainer for better results.,为了更好的训练效果，她雇了一个私人教练。
Unit5,vital,n. 重要器官;  要害;  adj. 生命所必需的;  有生命力的;  必不可少的;  生命攸关的;  致命的;  ,Exercising is vital for health.,锻炼对健康来说是必需的。
Unit5,blow,,They like to blow bubbles.,他们喜欢吹泡泡。
Unit5,responsible,adj. 有责任的,I am responsible for the safety of all these planes.,我对这些飞机的安全负责。
Unit5,ozone layer,n. 臭氧层,Pollution has damaged the world's ozone layer and let in harmful ultra-violet light.,污染损害了地球的大气层，使得有害的紫外线能进入。
Unit5,apart,adj. 分隔的，拆开的，撇开的adv. 分隔，分别；相距,They set one man apart from the rest.,他们把一个人从人群里分离出来了。
Unit5,foresee,v.预见，预知,I foresee many good things will happen in your future.,我预见很多好事情会发生在你的未来。
Unit5,manufacturer,n.制造商；制造厂,Our company is a large manufacturer of household goods.,我们公司是大型日用商品制造商。
Unit5,impatiently,adv. 不耐烦地；急躁地,He waited impatiently for her to get ready.,他很不耐烦地等她准备好。
Unit5,dam,n. 水坝；障碍物,The dam keeps the river from flooding the town.,大坝让小镇免于河流泛滥的洪水。
Unit5,provide,v.(with，for)提供，供给,The little boy provided some bread for the ducks. ,小男孩给鸭子们喂了一些面包。
Unit5,orchid,n.兰花，淡紫色,Orchids are my favorite flowers.,兰花是我最喜欢的花。
Unit5,vast,adj. 巨大的；辽阔的,The universe is vast.,宇宙是巨大的。
Unit5,aerosol,n.烟雾；［化］气溶，烟雾剂adj.喷雾的；喷雾器的,Spraying scent from this aerosol can makes the room smell better.,喷点这种喷雾香气能让屋子好闻点儿。
Unit5,consequence,"n. 结果, 后果;  结论, 推论;  ",The alcohol addiction harms your heath and results in some bad consequences.  ,酗酒有损健康还会导致一些不好的后果。
Unit5,course,n. 发展；进程，课程，一道菜,My biology course was cancelled from Monday's school schedule.,我周一的生物课取消了。
Unit5,flash,"n. 闪光;  刹那;  vi. 闪光;  发火花;  adj. 炫耀的;  浮夸的;  一闪而过的;  vt. 闪, 闪烁;  ",The lightning struck with a flash of light.,闪电击出闪光。
Unit5,profit,,Profits have increased year on year.,利润连年增长。
Unit5,manner,"n. 方式;  举止;  风俗, 习惯;   规矩, 风度;  ",The doctor spoke in a manner that made children calm.,这个医生用一种能使孩子安心的方式说话。
Unit5,cause,n.原因，理由；事业；目标 v.引起，造成,Drinking at work will cause you to be fired.,工作时喝酒会导致你被开除。
Unit5,epidemic,adj.流行性的，传染的 n.流行病，盛行,There was a flu epidemic this winter.,这个冬天发生了流感疫情。
Unit5,delay,v.耽搁，延迟,"The flight was delayed, so I'll have to wait until tomorrow.",这班飞机延迟了，我不得不等到明天。
Unit5,switch on,打开（灯、无线电等）,Your computer doesn't work? Did you switch it on?,你的电脑不能运行？你开电源了吗？
Unit5,obsess,"vt. 迷住, 使着迷, 使烦扰;  ",Why does she obsess about her shoes like that?,她为什么那样痴迷于她的鞋？
Unit5,obese,adj.肥胖的，过胖的,She was obese but after following a hard workout she gained a good shape.,她之前她很胖，但在刻苦锻炼后，她获得了一个好身材。
Unit5,mighty,"n. 有权势的人;  adj. 强大的, 强有力的, 有势力的;  adv. 很, 非常;  ",The mighty ant can lift a thousand times its own weight.,强大有力的蚂蚁能举起比自身重近千倍的东西。
Unit5,ingredient,n.(混合物的)组成部分，(烹调的)原料，(构成)要素，因素,This kind of chocolate is made from many ingredients.,这种巧克力是由很多种原料制成的。
Unit5,pan,n.平底锅v.严厉批评；淘金,A good cooking pan is important for all chefs.,好的平底锅对所有大厨都很重要。
Unit5,command,"n. 指挥, 命令;  vi. 发布命令, 指挥;  掌管, 控制;  vt. 指挥, 命令;  控制, 管理;  ",My dog is smart enough to obey my commands.,我家汪星人足够聪明，可以听从我的命令。
Unit5,layer,n. 层，层次，阶层,"Wow, look at how many layers that sandwich has!",哇，看看那个三明治有多少层！
Unit5,directly,adv.直接地，径直地；马上，立即,Why go through all that trouble when you can walk through directly?,明明能直接穿过，为什么还要费那么多麻烦？
Unit5,cut down,减少，削减；砍倒 ,"Because of the recession, we've had to cut down on our expenses.",因为不景气，我们已经不得不削减我们的开支。
Unit5,threat,n.恐吓，威胁,Nuclear war is a serious threat.,核战是一种很严重的威胁。
Unit5,ozone,n.臭氧；(口)新鲜空气；能使人兴奋的力量,The ozone layer protects us from harmful ultra-violet radiation.,臭氧层能保护我们免受紫外线辐射的伤害。
Unit5,growl,v.（动物）咆哮，吼叫n. 咆哮声，怨言，打嗝声,The angry lion lets out a fierce growl.,发怒的狮子发出愤怒的咆哮。
Unit5,depletion,n.消耗；损耗；放血,The total depletion of my piggy bank was an unpleasant surprise.,储蓄罐里面的钱全都用完了，这真是个让人不快的意外！
Unit4,decade,n.十年，十年间,"On your tenth birthday, you have had one decade in this world.",在你十岁生日时，你在这个世界上有了一个十年。
Unit4,Belgium,n. 比利时;,"Belgium's a European country. It's tiny, but they make great waffles.",比利时是个欧洲国家，它很小，但是那儿的华夫饼超棒！
Unit4,magical,adj. 魔术的; 不可思议的; 有魔力的;,"She has magical powers, just like Harry Potter.",她就像哈利·波特一样有魔力。
Unit4,work,n.工作；作品vi.起作用，有效果，奏效  ,"I love my job, so I work very hard.",我爱我的工作，所以我工作很努力。
Unit4,missionary,n.传教士adj.传教士(般)的,The missionary tried to convert the local people to his religion.,传教士向当地的人传教。
Unit4,bison,n. 野牛,Native Americans used to live on bison meat.,美洲土著人曾以野牛肉为食。
Unit4,mental,adj.心理的；精神的；思想的,People with mental health problems can go to a psychologist for help.,有精神健康问题的人们可以去心理医生那里寻求帮助。
Unit4,peek,v.偷看，窥视 n.偷看，窥见,I quickly peeked into the bedroom.,我快速地朝卧室偷看了一眼。
Unit4,origin,n.起源，由来，出身,"The origin of mankind is still mysterious, but we think our ancestors lived in the trees.",人类起源虽然仍是谜，但是我们认为我们的祖先生活在树上。
Unit4,fame,"n. 名望, 名声;  vt. 盛传, 使有名;  ",Media is attracted by her fame.    ,媒体被她的名声所吸引。
