units,words,mean_cn,sentence,sentence_tra
Unit3,stewardess,n. 女服务员，女管家，女干事,The friendly stewardess helped to make the long flight more pleasant for me.,空姐的友善帮助使长途飞行对于我来说更加愉快。
Unit3,carriage,n.四轮马车；客车厢,I would love to take a carriage ride with you in the park.,我乐意和你共乘一架四轮马车在公园一游。
Unit3,tolerate,,I've learned to tolerate the pain.,我已经学会忍耐这疼痛了。
Unit3,exhausted,adj.精疲力竭的；耗尽的，用完的,I am exhausted after a long day of work. ,经过一天的工作，我感到精疲力竭。
Unit3,ecology,n.生态；生态学,We should protect the native ecology.,我们应该保护原生生态。
Unit3,material,n.材料，原料，资料　adj.物质的，实体的,Our warehouse sells a lot of building materials. ,我们的仓库有许多建筑材料待售。
Unit3,flash,"n. 闪光;  刹那;  vi. 闪光;  发火花;  adj. 炫耀的;  浮夸的;  一闪而过的;  vt. 闪, 闪烁;  ",The lightning struck with a flash of light.,闪电击出闪光。
Unit3,steward,n.乘务员，服务员；管家,The stewards are responsible for serving passengers on the plane.,空乘人员负责为飞机上的乘客提供服务。
Unit3,opening,n. 口，孔；开始，张开；职位空缺,There's a small opening near the back; we can exit there.,靠近后面有个小出口，我们能从那里出去。
Unit3,switch,"n. 转换, 开关;vi. 鞭打;  改变方向;  转换;  交换;  vt. 鞭打;  挥动;  迅速转动;  转变;  转移;  ",There are so many switches in your home! Which one turns on the lights?,你家有这么多开关，哪一个能把灯打开？
Unit3,greedy,adj.贪婪的,I think she's greedy--all she cares about is money.,我觉得她很贪婪，她只在乎钱。
Unit3,flashback,n. 倒叙；闪回；迷幻药效幻觉重现,I still get flashbacks about things that happened to me in the war.,我仍然能时时回想起战争期间的事。
Unit3,timetable,n.时间表，时刻表,Please give me the timetable for the flights. ,请给我航班时刻表。
Unit3,imitate,v. 模仿,The little girl imitates her mother when she exercises.,小女孩儿在她妈妈运动的时候模仿她。
Unit3,aspect,n.外表，面貌；(问题等的)方面,"A marketing campaign has several different aspects such as price, promotion etc.",市场营销包括很多不同的方面，比如价格、促销等。
Unit3,citizen,n.市民，公民，居民,"Being responsible citizens, we should abide by the rules.",作为一个负责任的公民，我们应该遵守规则。
Unit3,typewriter,n.打字机,The author spent hours at his typewriter working on his book. ,作者花了好几个小时在他的打字机上写书。
Unit3,dustbin,n. 垃圾箱,Too bad all the decorations from the party had to be thrown in the dustbin.,太糟糕了，派对所有的装饰品都得扔进垃圾桶。
Unit3,pedal,n. 踏脚板;  vi. 踏踩板;  adj. 脚踏的;  vt. 踏…的踏板;  ,I pedal harder to make my bicycle go faster.,我更用力地蹬踏板，这样自行车就会跑得快点。
Unit3,mask,,"When he took his mask off, I saw that he looked very different.","当他摘下面具,我看见他完全不同的面貌。"
Unit3,optimistic,adj.乐观的，乐观主义的,I really admire her optimistic attitude.,我真的佩服她乐观的态度。
Unit3,previous,adj.以前的；早先的，过早的,Press this button to go back to the previous page.,按这个按钮，回到上一页。
Unit3,alien,,The aliens are considering landing on Earth.,外星人在考虑在地球上登陆。
Unit3,enormous,"adj. 极大的, 巨大的, 庞大的;  ",That is one enormous cup of coffee!--How big is it?,那杯超大的咖啡！—它有多大啊？
Unit3,ribbon,n.缎带，丝带，带状物,Here's a present--I even tied a ribbon around it.,这是一份礼物——我还给它系了丝带呢。
Unit3,instant,,Instant noodles are convenient.,快餐面很方便。
Unit3,take up,开始做；论及；继续,"I decided to take up the guitar as a hobby, even though I'm a little old for it.","我决定把吉他当爱好,虽然我现在学有点老。"
Unit3,disposal,n.丢掉，处理，销毁,The city handles trash disposal for us.,城市为我们处理垃圾。
Unit3,postage,n.邮费，邮资,You have to pay postage to send a letter.,寄信你必须付邮资。
Unit3,speed up,加快速度,The sled will speed up quickly.,这雪橇会很快加速。
Unit3,surroundings,"n. 周围的事物, 环境;  adj. 周围的, 环绕的;  ",The village's surroundings are mostly forests and greenlands.,村庄的周围主要是森林和绿地。
Unit3,settlement,n.解决；定居,Let's work together; I think we can come to some kind of settlement.,让我们合作吧，我想我们能解决它。
Unit3,receiver,"n. 收受人, 尤指收款员;  听筒;  ",Please hang up the receiver. , 请把听筒放回接收器。
Unit2,sightseeing,n.观光；游览,We love sightseeing.,我们喜欢观光。
Unit2,Scotland, n. 苏格兰,Is it true that the men in Scotland wear dresses?,苏格兰的男人都穿裙子吗？
Unit2,break down,发生故障；失败；(精神)垮下来,"The man's car broke down, so he has to stop and call for help.",这个男人的车抛锚了，所以他不得不停下来寻求帮助。
Unit2,royal,adj.王室的，皇家的；第一流的，高贵的,The king wears his royal clothes.,国王穿着他的御用衣服。
Unit2,educational,adj.教育的；有教育意义的,Learning is an educational process.,学习是种教育过程。
Unit2,pot,n.锅，壶，罐，盆,I found a pot of gold coins!,我发现一罐金币！
Unit2,splendid,adj.壮观的，极好的，辉煌的，豪华的,The peacock's tail looks splendid and beautiful.,这只孔雀的尾巴看起来美丽壮观。
Unit2,historical,n. 历史题材的文学作品;  adj. 历史的; 有关历史的;  ,Historical places are the greatest tourist attraction.,历史古迹是最重要的旅游景点。
Unit2,alike,adj.相同的，相似的；相像的,The two dogs are a lot alike. ,这两只狗长得很像。
Unit2,description,n.描写，描绘，叙述；种类,Could you please give me a description of these graphs?,你能给我描述一下这些图表吗？
Unit2,error,n.错误，过失,"If you make an error, you can just erase it and try again.",如果你写错了，擦掉重写一遍就好了。
Unit2,arrange,vi. 达成协议;  做安排;  vt. 整理;  把…归入一类;  筹备;  达成…的协议;  ,I can arrange my toys so that they all fit in a box.,我把玩具都整理好，这样它们就能都放在一个盒子里。
Unit2,unite,v.联合，团结，统一，合并,Let's unite as one to defeat our common enemy.,让我们齐心协力，击败共同的敌人。
Unit2,thrill,,We jump out of airplanes for the thrill of it.,为了寻求刺激，我们从飞机上跳了下来。
Unit2,province,n.省；领域，部门,Sichuan is a province of China.,四川是中国的一个省份。
Unit2,consist of,phr. 由...组成,"A balanced breakfast consists of fruit, grains, and milk.",平衡早餐由水果、谷物和牛奶构成。
Unit2,countryside,n.乡村，郊野,I like to get out of the city and take long walks in the countryside.,我喜欢远离城市到乡间漫步。
Unit2,Northern Ireland,北爱尔兰（英）,"Northern Ireland, unlike southern Ireland, is part of the United Kingdom.",北爱尔兰不同于南爱尔兰，它属于英国的一部分。
Unit2,the Union Jack,英国国旗,The Union Jack is the flag of the United Kingdom.,Union Jack就是英国的国旗。
Unit2,unwilling,"adj. 不愿意的, 不情愿的, 勉强的;  ",I had to force my unwilling baby to eat his porridge.,尽管我小孩不愿意吃稀饭，我还是得逼着他吃。
Unit2,port,n.港，港口，机场,The city has a port where you can dock your boat.,这个城市有一个能让你的船靠岸的港口。
Unit2,delight,n.高兴，愉快v.使高兴 ,"""I can't believe you're getting married!"" she said with delight.",“我不敢相信你要结婚了！”她高兴地说。
Unit2,navigation,n. 航海；导航,"Navigation can be done using a map, the stars, or GPS.",（我们）可以利用地图、星星或者全球定位系统来完成航行。
Unit2,collection,n. 收集;  收藏品;  大量;  ,I own a very valuable collection of guitars.,我拥有一些很有价值的吉他珍藏。
Unit2,architecture,n.建筑学，建筑体系,The architecture of these ancient buildings is amazing!,这些古代建筑太令人震惊了！
Unit2,credit,n. 信用;  荣誉;  学分;  信贷;  债权;  vt. 信赖;  归因于;  记学分;  ,It's better to use a credit card than to carry cash.,刷信用卡比付现金要好。
Unit2,quarrel,,I could hear the couple's quarrel from the other room.,我能听到从别的屋子传来的那对情侣的争吵声。
Unit2,communism,n. 共产主义;  ,The hammer and sickle (industry and agriculture) symbolize Communism.,锤子和镰刀（工业和农业）象征着共产主义。
Unit2,currency,n. 货币；流通，流行,The Yen is the currency of Japan.,日元是日本的流通货币。
Unit2,plus,prep.加，加上 adj.正的n.加号,One plus one equals two... Hopefully you knew that.,1+1=2，希望你能懂这个。
Unit2,kingdom,n.王国，领域,The Union Jack is the flag of the United Kingdom.,米字旗是大英帝国的国旗。
Unit2,take the place of,phr. 取代;  代替;,The car now takes the place of a carriage.,现在汽车取代了马车。
Unit2,consist,v.由…组成，存在,A bicycle consists of many parts.,自行车由许多部分组成。
Unit2,conflict,n.战斗，斗争；(意见)分歧v.抵触，冲突,We have a big conflict over who gets the shell.,
Unit2,opportunity,n.机会，良机,The family finally had an opportunity to buy their own house.,这家人终于有机会买他们自己的房子了。
Unit2,nationwide,adj.全国范围的，全国性的 adv.在全国,Our newspaper is distributed nationwide all across  China.,我们的报纸在全中国范围内派发。
Unit2,enjoyable,adj.令人愉快的，可享受的 ,The family had an enjoyable afternoon together.,这家人度过了一个愉快的下午。
Unit2,administration,n.政府，管理，管理部门；(药的)配给，服用,He's the top man in the administration of the organization.,他是管理这个组织的一把手。
Unit2,leave out,省去；遗漏；不考虑,That's not quite complete: you left one small piece out.,这还不是很完整：你遗漏了一小片。
Unit2,wedding,n.婚礼，婚宴,They asked me to take pictures at their wedding.,他们请我在他们的婚礼上拍照。
Unit2,fold,,I folded the paper and kept it in my pocket.,我折了折这张纸，把它放入了我的衣服口袋。
Unit2,fax,n.传真(机)；传真件v.用传真传输,Send me the form via fax.,用传真机把这个表格发给我。
Unit2,furnished,adj.有家具的,The house that we rented came fully furnished.,我们租的房子里有全套的家具。
Unit2,longitude,n.经度,Every location on Earth has latitude and longitude coordinates.,地球上的每个地点都有经纬度坐标。
Unit2,original,adj.最初的；新颖的,"He was a very original thinker, always coming up with new ideas.",他是个很有原创性的思想者，总是有很多新点子。
Unit2,Wales,n.威尔士（英国大不列颠岛西南部地区）,He is going to visit his grandparents in Wales.,他将去威尔士拜访他的祖父母。
Unit2,institution,n. 机构；创立；制度；习俗,The United Nations is a global institution devoted to preserving world peace.,联合国是致力于维护世界和平的国际性机构。
Unit2,possibility,n.可能，可能性；可能的事，希望,"There's a possibility I'm right; then again, I might be wrong.",有可能我是对的，当然也有可能我是错的。
Unit2,clarify,v.澄清，阐明,"I didn't understand, so I asked him to clarify what he wrote.",我不明白，所以我让他解释他写的什么。
Unit2,attract,v.吸引，引诱,Use different types of bait to attract different fish.,用不同类型的诱饵去吸引不同的鱼。
Unit2,union,n.协会，工会，同盟；联合，合并；一致，融洽,"Individually we are weak, but together we form a strong union.",一人拾柴火不旺，众人拾柴火焰高。
Unit2,Roman,adj.罗马的，罗马文字的，罗马人的n.罗马人,These are the ruins of a two-thousand-year-old Roman building.,这些是两千年前的罗马建筑遗迹。
Unit2,convenience,n. 方便,"Sometimes I eat pre-cooked meals, for convenience.",有时我会为了方便吃预先处理过的食品。
Unit2,statue,n.塑像；雕像,The Statue of Liberty guards the entrance to New York harbour.,自由女神像守护着纽约市海港的入口。
Unit2,uniform,n.制服，军服adj.相同的，一律的,The nurses at the hospital really like their new uniforms.,医院的护士们都很喜欢她们的新制服。
Unit2,rough,adj.粗糙的；大致的；粗暴的,Sandpaper feels very rough.,砂纸很粗糙。
Unit2,tense,vi. 拉紧;  adj. 拉紧的;  (神经)紧张的;  vt. 使拉紧;  n.   时态;,I feel so tense - I have to handle so many problems without making a mistake!,我觉得好紧张，我得处理好多问题还要保证不出错。
Unit2,break away (from),v.突然走开；放弃；革除,The black swan breaks away from the white swans.,黑天鹅突然离开了那群白天鹅。
Unit2,imaginary,adj.想象中的，假想的,"When I daydream, I like to retreat into an imaginary fantasy world.",当我开始做白日梦，我喜欢躲在自己想象的美好世界中。
Unit2,accomplish,v. 实现；完成,"It took four years, but I finally accomplished my goal of graduating from college.",我花费了4年，但最终实现了我大学毕业的目标。
Unit1,responsible,adj. 有责任的,I am responsible for the safety of all these planes.,我对这些飞机的安全负责。
Unit1,revolutionary,n. 革命者;  adj. 革命的;  革命性的;  ,Revolutionaries fought against the dictatorship.,革命者反抗独裁。
Unit1,victim,n.牺牲品，受害者，替罪羊,The victim of the accident was badly hurt.,车祸的受害者受了重伤。
Unit1,cure,v. 治愈,These pills will cure your sickness.,这些药片能治好你的病。
Unit1,characteristic,"n. 特征, 独特性;  adj. 特有的, 独特的, 表示特性的;  ",A song-and-dance duet is the characteristic of northeast district. ,二人转是我国大东北地区的特色。
Unit1,challenge,n. 挑战；怀疑v.挑战,"It was a challenge, but I finally made it up the mountain.",这是个挑战，但我最终还是爬上山了。
Unit1,blame,v/n.责备，归咎于,"I always get all the blame, but I never do anything wrong.",我总是受到所有的责备，但我从没做错任何事。
Unit1,absorb,"vt: 吸收, 吸引…的注意, 理解, 承受;  ",Sponges can absorb a lot of water.,海绵可以吸收很多水分。
Unit1,chart,n. 图表，表格v. 制成图表,This chart illustrates the aspects of a good website.,这个图片说明了好网站是什么样的。
Unit1,investigate,v. 调查，研究,"The detective investigates the ground, hoping to learn something about the case.",侦探勘察了地面，希望可以找到一些案件的线索。
Unit1,investigation,"n. 调查, 调查研究;  ",The murder investigation uncovered a lot of evidence.,凶杀案调查又找到了一些证据。
Unit1,analyze,v.分析，细察,I'll analyze the evidence to see if we can find the thief.,我会分析证据，看看我们能不能抓到小偷。
Unit1,cautious,adj.(of)小心的，谨慎的,It's good to be cautious and use your seat belt.,系好安全带，小心谨慎是好事。
Unit1,conclusion,n.结论，推论；结束,The ceremony marked the conclusion of our university education.,毕业仪式标志着我们大学的结束。
Unit1,radium,n. 镭;  ,Radium is the 88th element in the periodic table.,镭是元素周期表里第88号元素。
Unit1,pollute,v.弄脏，污染，沾污,Factory smoke can pollute the environment.,工厂烟雾会污染环境。
Unit1,make sense,讲得通；有意义,"Together, we finally made sense of the strange message.",众志成城之下，我们终于搞清楚了这个奇怪信息的意思。
Unit1,put forward,提出,I have a suggestion I'd like to put forward.,我想要提出一个建议。
Unit1,draw a conclusion,得出结论,"Looking closely, I can draw the conclusion that you didn't write this.",仔细看，我就能得出结论这不是你写的。
Unit1,expose\u2026to,使显露；暴露,They wear protective suits in case they are exposed to radiation.,他们穿着防护服，以防万一会暴露在射线中。
Unit1,co-operative,adj.  合作的,The ants succeeded through their co-operative effort.,通过合作努力，蚂蚁们取得了成功。
Unit1,attend,v.出席，参加；照顾，护理,All the staff members attend the meeting.,全体员工出席了这个会议。
Unit1,instruct,v.命令，教授，通知,My mom instructs me how to play golf.,我妈妈教我怎么打高尔夫。
Unit1,enquiry,n. 询问; 调查;  查询; 问讯处;,"Hello, I'd like to make an enquiry about your room availability. ",你好，我想请问还有房吗？
Unit1,construct,v.建造，建设，构筑,To construct a whole house from the ground up isn't easy.,从头搭建一间房屋不是容易事。
Unit1,expert,n.专家adj.熟练的,"Don't worry, he's an expert; he'll know how to fix the computer.",不用担心，他是专家，他会知道怎么修电脑。
Unit1,pump,v. 抽水n. 泵,"Do I really have to pump the water myself, by hand?",我真的需要靠自己手动抽水吗？
Unit1,firework,n.爆竹，烟火,I saw a lot of fireworks during the Spring  Festival holiday. ,春节期间，我看到了很多烟火爆竹。
Unit1,neighbourhood,n. 邻里情谊;  邻近的地区;  地区;  社区;,I live in a friendly neighbourhood where everyone knows each other.,我住在一个友好的社区里，那里每个人都互相认识。
Unit1,conclude,v.推断，断定，结束,"After looking over the reports, she concluded that her idea didn't work.",在仔细看了报告后，她断定她的想法不管用。
Unit1,be strict with,phr. 对……严格要求; ,She had to be strict with her son.,她必须对她的儿子严格要求。
Unit1,clue,"n. 线索, 提示, 暗示;  vt. 为…提供线索;  ",The detective is looking for a clue to help him find the criminal.,侦探正在寻找线索帮助他找到嫌犯。
Unit1,creative,adj. 创造性的，创意的,Painting helps children learn to be creative.,绘画有利于孩子学着更具创造性。
Unit1,germ,n.微生物，细菌；(某事的)发端，萌芽,"Germs might be small, but they can make you very sick.",微生物虽小，但可以让你生重病。
Unit1,handle,n.柄，把手v.处理，解决；操纵,Turn the handle to open the door. ,转动把手来开门。
Unit1,physician,n.内科医生,My physician told me to eat more fruits and vegetables.,我的内科医生告诉我要多吃水果和蔬菜。
Unit1,deadly,adj.致命的；致死的；十足的adv.死一般地；非常,Smoking can be a deadly habit.,吸烟可以成为一个致命的习惯。
Unit1,foresee,v.预见，预知,I foresee many good things will happen in your future.,我预见很多好事情会发生在你的未来。
Unit1,link,n.链接，联系v.连接，结合,Social networking sites help link you with your friends.,社交网络帮助你连接朋友。
Unit1,severe,adj. 严重的；严厉的；严酷的；剧烈的,The thunderstorms are very severe; I've seen lightning countless times tonight.,暴风雨很猛烈，我今晚都看了无数次闪电了。
Unit1,suspect,,The suspect is believed to have attacked an old lady.,这个疑犯被怀疑袭击了一个老太太。
Unit1,privately,adv.私有地；非公开地，秘密地，私下地,My husband's listening - I'll talk to you privately later.,我的老公在旁边听着呢——我晚点悄悄跟你说。
Unit1,painter,n.漆工；画家,My friend is a well-known painter. His paintings can sell for hundreds of dollars!,我的朋友是个知名画家。他的作品可以卖到几百美元。
Unit1,positive,adj.确定的；积极的；实际的；阳性的n.正面；正数,Stay positive; keep your mind on the good things.,保持乐观：把注意力放在好的事情上。
Unit1,construction,n. 建筑物；建造；造句,I work in construction - I build houses.,我在建筑行业工作—我盖房子。
Unit1,movement,n.（交响乐）乐章，运转，动作，移动 ,Dancing is the art of movement.,舞蹈是动作的艺术。
Unit1,defeat,,Tipping your king over is the symbol of defeat in Western chess.,推倒你的国王在国际象棋中是胜利的象征。
Unit1,contribute,v.捐献，捐助，做贡献，投稿 ,They contributed food to help feed hungry people.,他们捐出食物来帮助饥饿的人。
Unit1,outbreak,n. (战争、叛乱、感情等的)爆发;  突然发生;  vi. 爆发;  ,There was a large flu outbreak this year. ,今年爆发了一场大流感。
Unit1,brightness,n.光亮，明亮；聪明，智慧；[光]亮度,The brightness of the sun was almost unbearable.,太阳的光亮几乎无法忍受。
Unit1,infect,v.传染，感染；受影响,He came to work sick and infected his coworker.,他带着病上班，并把病传染给了同事。
Unit1,spin,,"""Look, I can spin the basketball on my finger!"" said the little girl.",“看，我能让篮球在我的手指上转动！”小女孩说。
Unit1,reject,v. 拒绝，抵制,He rejected the sandwich because he hates cheese. ,他拒绝了这个三明治，因为他不爱吃奶酪。
Unit1,certainty,"n. 必然, 确信;  必然的事;  ",We know with certainty that it's a boy.,我们确信他是个男孩儿。
Unit1,cholera,n. [内科] 霍乱,"In the Middle Ages hygiene was poor, and many people died of cholera.",在中世纪卫生条件很差，许多人都死于霍乱。
Unit1,infectious,adj.传染的；感染性的，易传播的,Mosquitos can carry infectious diseases. ,蚊子身上带有传染性疾病。
Unit1,scientific,adj.科学上的,Be very careful when doing scientific experiments.,做科学实验时一定要小心。
Unit1,announce,v.宣布，叙述，预示,They announced the start of the race by shouting loudly.,他们大喊着宣布比赛开始了！
Unit1,loop,n. (用线、绳、带等打成的)环;  环状物;  环线;  vi. 成圈;  vt. 打成环状;  ,The five loops on the Olympic logo represent five continents respectively.  ,奥运标志上的五个环分别代表不同的五个洲。
Unit1,expose,v.暴露，揭露,That baby likes to expose his butt.,那个小婴儿喜欢露出他的屁股。
Unit1,apart from,除...之外,This apple's different color and size set it apart from the others.,这个苹果与其他的苹果颜色和尺寸都不一样。
Unit1,backward,adj.向后的，倒行的，落后的adv.向后,Look how far he can bend backward.,看他能向后能弯腰多少。
Unit1,enthusiastic,adj.狂热的，极感兴趣的，热情的,He's always so enthusiastic about video games--he loves them so much.,他对电子游戏总是充满热情，他非常喜欢游戏！
Unit5,damp,adj.潮湿的，有湿气的,London is damp and wet.,伦敦很潮湿。
Unit5,watery,adj.水的；水分多的；平淡的，稀薄的，松软的，水淋淋的，有雨意的,The soup was too thin and watery. ,这汤水太多，太稀了。
Unit5,vital,n. 重要器官;  要害;  adj. 生命所必需的;  有生命力的;  必不可少的;  生命攸关的;  致命的;  ,Exercising is vital for health.,锻炼对健康来说是必需的。
Unit5,blister,n. 气泡，水泡，水疱，砂眼，起泡剂；  vt. 使起水泡，痛打，猛烈抨击；  vi. 起水泡,These pills come in a blister.,这些药装在气泡包装中。
Unit5,mild,adj. 温暖的; 味淡的; 轻微的;  ,This porridge has a mild taste. ,这碗稀饭的口味很清淡。
Unit5,pressure,n. 压力v.对...施加压力；迫使,The student was under a lot of pressure to do well on the exam. ,为了考好试学生承受了巨大压力。
Unit5,stove,n.炉，火炉，电炉,"When you're done with the stove, make sure to turn it off.",用完电炉以后记得关掉。
Unit5,radiation,n.放射，发射；辐射能,The radiation can kill you unless you wear a protective suit.,除非你穿着防护服，不然辐射能会让你丧命的。
Unit5,squeeze out,榨出；挤出,I squeezed some toothpaste out of the tube.,我从软管挤出了一些牙膏。
Unit5,bleed,"n. 出血;  vi. 流血;  感到疼痛, 同情;  vt. 使流血;  使...排出液体;  ",My nose bleeds whenever I see hunks.,我看到帅哥就会流鼻血。
Unit5,firmly,adv.坚定地，坚决地；坚固地，稳固地,They held hands firmly as if they never wanted to let go.,他们紧握双手就好像他们永远不想放开。
Unit5,choke,"v. 闷塞，压抑，闷死n. 窒息, 噎",Stop choking me--I can't breathe!,不要再掐我了！我要窒息了！
Unit5,nosebleed,n.  鼻出血；流鼻血,She's using a piece of cotton to stop her nosebleed.,她用一坨棉花来阻止鼻出血。
Unit5,electric shock,触电；电休克,An electric shock might re-start the victim's heart.,做一次电击可能重新启动受害人的心跳。
Unit5,first aid,（对伤患者的）急救,They gave first aid to the injured man.,他们给受伤的男子做了急救。
Unit5,make a difference,有影响，使不相同,A helping hand makes a big difference.,一只援手能起到重要作用。
Unit5,swollen,adj.肿胀的,I have a swollen tummy (or maybe I'm just fat).,我的肚肚肿胀了（或者其实是我太胖了）。
Unit5,complex,"n. 综合体, 集合体;  adj. 复合的;  复杂的, 难解的;  ",The complex relationship between them is hard to explain.,他们之间的复杂关系很难解释。
Unit5,ointment,n. 药膏；[药] 油膏,She applied ointment for pain relief.,
Unit5,swell,v/n.肿胀，肿大adj.很好的,"When you bake bread, the heat and the yeast make it swell over the top of the pan.",烤面包时，热量和酵母会让面包膨胀出盘外。
Unit5,a number of,一些，许多,There are a number of apples in the box.,盒子里有很多苹果。
Unit5,label,n.标签，标记，符号v.贴标签于...，把...称为,The clothing labels tell us the price.,衣服的标签告诉我们它的价格。
Unit5,kettle,n. 茶壶,I boil water in my kettle to make tea.,我用水壶烧水来泡茶。
Unit5,symptom,n. 征兆，症状,Sneezing is a common symptom of a cold. ,打喷嚏是感冒的常见症状。
Unit5,pour,v.注入，倒入；下（雨）,I'll pour a glass of wine for you.,我会为你倒一杯红酒。
Unit5,fall ill,患病，病倒,"If she falls ill, mother is there to care for her.",如果她病了，妈妈会在那照顾她。
Unit5,ankle,n.脚踝,An injured ankle should be wrapped in a bandage.,受伤的脚踝应该用绷带包扎好。
Unit5,sprain,v.扭伤 n.扭伤 ,I'm wrapping my foot because I sprained my ankle in a fall.,我把脚包了起来，因为我在一次跌倒中扭伤了脚踝。
Unit5,organ,n.器官，机构；风琴,Your body needs all these organs to survive.,你的身体需要所有这些器官才能存活。
