Units,words,mean_cn,sentence,sentence_tra
Unit3,appreciation,n.感谢，感激；正确评价；欣赏，增值,Appreciation of art is a skill that needs to be nurtured.,欣赏艺术是一种需要培养的技能。
Unit3,bureaucratic,adj.官僚的，官僚政治的,Why do I have to go through these bureaucratic processes just to buy a house?,为什么我要经过那么多官僚程序才能买一套房子啊？
Unit3,biochemistry,n.生物化学 ,He used his skills in biochemistry to create a new kind of super-vegetable.,他用他在生物化学方面的技能来创造一种新的超级蔬菜。
Unit3,suspect,,The suspect is believed to have attacked an old lady.,这个疑犯被怀疑袭击了一个老太太。
Unit3,assignment,n.分配，委派；任务，(课外)作业,My teacher gave me a lot of homework assignments for the weekend. ,我的老师在周末的时候给了我很多家庭作业和课外任务。
Unit3,powder,n. 粉；火药v.抹粉 ,The stone was crushed into fine powder.,石头被压碎成精细的粉末。
Unit3,correction,n. 改正，修正,I used an eraser to make corrections to my homework.,我用橡皮来改正作业。
Unit3,drill,n. 钻头;  操练;  vi. 钻孔;  vt. 在…上钻孔;  ,The worker drills into the wall.,工人在墙上钻孔。
Unit3,assume,v.猜想，假设，呈现，就(职),"I don't know who you are, but I can assume you're my wife.",我不知道你是谁，但我猜你是我的妻子。
Unit3,saying, n. 俗话，谚语,"I hope the saying ""No pain, no gain"" isn't true.",我希望“没有付出，就没有收获”这句谚语说的不是真的。
Unit3,drag,n.拖，拖累物v.拉，拽；拖着（沉重的步伐或疲惫的身躯）,She dragged her husband into the bedroom after the marriage ceremony.,在婚礼典礼之后她拉着她的丈夫进了卧室。
Unit3,throat,n.咽喉，嗓子,The man has a pain in his throat.,这个人喉咙疼。
Unit3,atom,n.原子；微粒；原子能,Everything is made up of tiny atoms.,所有的东西都是由小小的原子组成的。
Unit3,reflect,v.反射，映现；仔细思考,It's so beautiful how the water reflects the sky.,天空倒映在湖面上，真是太美了！
Unit3,adapt,vi. 适应不同情况;  vt. 使适合;  改编;  ,Human beings have adapted to the changing environment.,人类已经适应了不断变化的环境。
Unit3,receiver,"n. 收受人, 尤指收款员;  听筒;  ",Please hang up the receiver. , 请把听筒放回接收器。
Unit3,punishment,n.惩罚，处罚,A harsh punishment can do more harm than good.,严厉的惩罚百害而无一利。
Unit3,aside,,Step aside to let the cars pass.,靠边让车通行。
Unit3,as a whole, 整个来说； 总体上,Some students are having trouble but the class as a whole is very good.,有的同学有困难，但是全班总体上很好。
Unit3,rank,,I don't like the way our teacher ranks all the students from best to worst.,我不喜欢老师这种把所有学生从最好到最差分等级的做法。
Unit3,mild,adj. 温暖的; 味淡的; 轻微的;  ,This porridge has a mild taste. ,这碗稀饭的口味很清淡。
Unit3,assumption,n.假定，设想；采取；承担,"After marriage, we make the assumption that a baby will soon follow. ",结婚后，我们的设想是尽快要个小孩。
Unit3,select,v.选择，挑选adj.精选的，选择的,Which dress do you think I should select?',你觉得我应该选哪条裙子？
Unit3,glue,,The kids have fun gluing things together.,孩子们在用胶水粘东西，玩得很开心。
Unit3,reputation,n. 名声; 声誉; 好名声;  ,"He has a good reputation among sportsmen, since he always wins.",因为经常赢得比赛，所以他在体育圈里有很高的声誉。
Unit3,conservative,"n. 保守主义者;  保守党党员;  adj. 守旧的, 保守的;   保守党的;  ",The conservative woman is excluded by the women in bikini.,这个保守的女人被其他穿比基尼的女人所排挤。
Unit3,bury,v. 埋葬；隐藏,Many graves were dug to bury the dead after a battle.,很多墓穴是挖来埋葬战后死者的。
Unit3,pace,n.步，步伐v.踱步　　,The horse walked at a fast pace.,马以很快的步速走着。
Unit3,loose,v. 放松adj. 宽松的；（指言行等）不严谨的,"""I lost so much weight that my old pants are too loose to wear!""",“我瘦了好多，以前的裤子都松得不能穿了！”
Unit3,pour,v.注入，倒入；下（雨）,I'll pour a glass of wine for you.,我会为你倒一杯红酒。
Unit3,fellow,"n. 家伙, 男人;  同伴;  adj. 同事的, 同伴的;  处于相同情况的, 同类的;  vt. 使…与另一个对等, 使…与另一个匹敌;  ",Those two fellows are celebrating their success.,那两个家伙在庆祝他们的成功。
Unit3,conventional,adj.普遍的；普通的，常规的；习惯的，传统的，保守的,They look like conventional businessmen.,他们看起来像普通的生意人。
Unit3,defence,n.防御，防务，辩护 ,The woman learns self defence.,这个女人学习自卫。
Unit3,shadow,,I could see the boy's shadow on the ground as he played soccer.,这个男孩踢球的时候我能看到他映在地上的影子。
Unit3,misunderstand,v.误解，误会,I think he misunderstands the recipe.,我认为他误解了食谱（上的做法）。
Unit3,arrow,n. 箭;  箭状物;  箭号 (即→);  vi. 如箭般地迅速行动;  vt. 以箭头指示;  箭一般地飞向并穿过;  ,"Wow, you hit the bullseye with three arrows! Nice shooting!",哇哦！你三箭全中靶心。射得好！
Unit3,unwilling,"adj. 不愿意的, 不情愿的, 勉强的;  ",I had to force my unwilling baby to eat his porridge.,尽管我小孩不愿意吃稀饭，我还是得逼着他吃。
Unit3,spy,,You can use a camera to spy on other people.,你可以用摄像头监视别人。
Unit3,jar,n.罐坛，广口瓶v.冲突，震动，刺激，发出刺耳声,Each jar has something different inside.,每一个罐子里都有不同的东西。
Unit3,acquire,"vt. (尤指靠自己的努力或行动或经过一个过程)获得, 学到, 取得;  ",He wants to acquire a new empire.,他想要得到一个新的帝国。
Unit3,spit,,I hate it how he spits when he talks.,我讨厌他说话的时候唾沫横飞。
Unit3,chief,n.主管，酋长，长官adj.主要的，首席的,The boss smokes a cigar and relaxes; it's good to be the chief.,老板抽着烟放松自在，做老板真好。
Unit3,religion,n. 宗教;  宗教信仰;  宗教生活;  虔诚的追求;  ,My religion taught me how to behave myself.,我的宗教教会我怎样规范自己的行为举止。
Unit3,thinking,n.思考，想法，见解,There's a lot of thinking going on in his young brain.,他稚嫩的大脑里有很多想法萦绕。
Unit3,access,,Your thumbprint will give you access to the secret room.,你拇指的指纹可以让你进入那个密室。
Unit3,obey,v.服从，遵从；听由，听从摆布,You're just a dog - obey your master!,你只是只狗，要听主人的话！
Unit3,alphabet,n.字母表,The English alphabet has 26 letters.,英语有26个字母。
Unit3,vital,n. 重要器官;  要害;  adj. 生命所必需的;  有生命力的;  必不可少的;  生命攸关的;  致命的;  ,Exercising is vital for health.,锻炼对健康来说是必需的。
Unit3,beneficial,adj.有益的，有利的,It would be beneficial for you to go outside every once in a while.,偶尔出去走走对你有好处。
Unit3,set off,v.出发,The pirates set off from the island.,这些海盗从小岛出发了。
Unit3,airmail,n. 航空邮件,"Letters used to be carried over oceans by ship, but now everything goes by airmail.",以前信件都是靠船来运送过海，现在全都是航空邮件。
Unit3,flame,n.火焰；热情,The house went up in flames; we lost everything.,房子烧毁了，我们失去了所有。
Unit3,worthy,adj.(of)值得...的，配得上...的；可尊敬的，有价值的,You are worthy of praise for all of your hard work. ,您配得上这些对您辛勤工作的赞扬。
Unit3,blank,n. 空白;  空地;  adj. (纸等)空白的;  ,Your notepad is blank; write some notes about the meeting!,你的笔记本是空白的，写点会议记录吧！
Unit3,facility,n.设施（车间等），设备，便利,This facility contains many different kinds of products.,这间车间有很多不同种类的产品。
Unit3,postage,n.邮费，邮资,You have to pay postage to send a letter.,寄信你必须付邮资。
Unit3,triangle,n.三角形,This triangle represents the different qualities of a project.,这个三角代表了一个项目的不同因素。
Unit3,motto,"n. 座右铭, 格言, 箴言;  口号","In 2008, ""Yes we can"" was the Obama campaign's motto.","""是的,我们能！""是奥巴马在2008年的竞选宣言。"
Unit3,worthwhile,adj.值得(花时间、精力)的，合算的,"I hate the job, but the money makes it worthwhile.",我恨这个工作，但是钱让它值得花时间和精力去做。
Unit3,backwards,"adv. 向后;  倒, 逆;  往回;  ","When we both bend backwards, we almost make a complete circle.",当我们都向后仰的时候，我们几乎组成了一个完整的圆。
Unit3,status,n.地位；状态；身份,"Like many businesses, we take very good care of our high-status customers.",和其他商家一样，我们很重视高端客户。
Unit3,onion,n.洋葱，洋葱头,I can really taste the onions in the soup. ,我能尝出汤里的洋葱味。
Unit3,image,n. 图像，形象，映像,This X-ray image shows me you need to take more care of your teeth.,这张X光片告诉我，你需要多多照顾你的牙齿。
Unit3,alternative,n.二择一，替代物，交替adj. 两者择一的，另类的,There are five alternative answers for each question.,这个问题有五个备选答案。
Unit3,ignore,v. 忽视，不理,Stop ignoring me--say something!,别无视我啊，说话！
Unit3,slight,adj.轻微的，微小的；纤细的，瘦弱的；少量的n/v.轻视，蔑视,"I don't think it'll rain today, but there's always a slight chance that I'm wrong.",我不认为今天会下雨，但是也有极小的可能我错了。
Unit3,urge,"n. 冲动, 欲望;  vi. 驱策;  力荐;  vt. 力劝, 敦促;  驱策;  ",During the race the rider urged the horse to go faster so he could win.,在比赛中，骑手为了赢得胜利，不断鞭策他的马加快速度。
Unit3,outstanding,adj.显著的，突出的，杰出的,His outstanding ability allowed him to win the contest.,他杰出的能力使他赢得了竞赛。
Unit3,oxygen,n. 氧气 ,We must breathe oxygen to live.,我们必须吸进氧气来生存。
Unit3,ox,n.牛，公牛,That ox is strong.,这头牛很强壮。
Unit3,simplify,v.精简，使单纯,"The character of the left is complicated. Can we simplify it, like on the right?",左边的字很复杂，我们能不能简化它，像右边一样？
Unit3,distinguish,v.区别，识别，辨别，使显著 ,It's easy to distinguish the blue man from the gray men.,很容易就能把小蓝人从小灰人中辨别出来。
Unit2,childhood,n.童年，幼年,My childhood was a happy and innocent time - I was lucky.,我的童年是一段快乐天真的时光，我很幸运。
Unit2,hesitate,v.犹豫，踌躇；含糊，支吾,"I hesitated by the signpost, wondering which way to go.",我在这个路标前犹豫不决，想知道到底该走哪条路。
Unit2,institute,"n. 学会;  学院, 专科学院, 研究院;  vt. 建立, 设立, 制定;  ",This institute has trained many excellent doctors.,这个研究所已经培育出了许多优秀的医生。
Unit2,comfort,,Ah! The level of comfort of this chair is amazing.,啊！这张椅子的舒适度真是太棒了。
Unit2,moral,adj.道德(上)的，道义的　n.寓意，教育意义,Moral choices about right and wrong are always hard to make.,关于正误的道德选择非常难做。
Unit2,typist,n. (尤指专职)打字员;  ,"If you type fast enough, you can become a typist.   ",如果你打字足够快的话，你可以成为一名打字员。
Unit2,reward,n. 报答;  奖品;  补偿;  vt. 酬谢;  报答; 报应;  ,My reward for winning the race was a big trophy.,我赢得比赛的奖品是一个大奖杯。
Unit2,constantly,adv. 不断地，不变地,I am thinking about passing my exams constantly all day.,我整天心里都在（不断地）想着通过考试的事情. 
Unit2,surrounding,n. 包围;  围绕物;  周围的事物;  adj. 周围的;  环境的;  ,The sheep is constrained by the surrounding fence.   ,那只羊被周围的栅栏给关起来了。
Unit2,commit,vt. 委托;  监禁;  把…关进;  犯罪;  ,"If you commit a crime, the police will put you into prison.",如果你犯罪了，警察就会把你送进监狱。
Unit2,mankind,n. 人类;  男人;  ,Scientists believe that mankind evolved from monkeys.,科学家相信人类是从类人猿进化来的。
Unit2,chart,n. 图表，表格v. 制成图表,This chart illustrates the aspects of a good website.,这个图片说明了好网站是什么样的。
Unit2,error,n.错误，过失,"If you make an error, you can just erase it and try again.",如果你写错了，擦掉重写一遍就好了。
Unit2,nest,n. 巢;  温床;  vi. 筑巢;  vt. 为…筑巢;  ,Most birds lay their eggs in their nests.,大多数鸟儿把蛋生在它们的巢穴里。
Unit2,branch,n.树枝；分支(学科)；部门 ；办事处,I climbed a rope tied around a tree branch.,我沿着捆绑在树枝上的绳子爬上去。
Unit2,sit up, 坐直； 坐起来； 迟睡； 熬夜,"Before you get out of bed, first you have to sit up.",起床之前，要先坐起。
Unit2,committed,adj.效忠的；忠于…的；；坚信的,The engaged couple had agreed to stay committed to each other.,这对已订婚的情侣已经达成协议会忠于对方。
Unit2,liquid,,On a hot day like this you should drink plenty of liquids.,像这样的大热天你应该多喝水。
Unit2,wage,n.薪水v.进行，开展,Construction workers can make a high hourly wage.,建筑工人能得到很高的时薪。
Unit2,receptionist,n. 接待员；传达员,Please leave a message with my receptionist. ,请给我的接待员留言。
Unit2,guidance,n.引导，指导,My trainer gave me some guidance about my exercise schedule.,我的教练给了我一些关于我训练课程的指导。
Unit2,believe in,相信,Do you believe in God?,你相信上帝吗？
Unit2,pump,v. 抽水n. 泵,"Do I really have to pump the water myself, by hand?",我真的需要靠自己手动抽水吗？
Unit2,glory,n.光荣，荣誉,Our team felt so much glory after our victory. ,胜利之后我们团队感到非常光荣。
Unit2,multiply,v.乘；繁殖；增加,10 multiplied by 8 is 80.,10乘以8等于80。
Unit2,pay off,v.付清；取得成功；贿赂；报复,"After years of hard work, I finally paid off my debts.",经过多年的努力工作，我终于还清了债务。
Unit2,grain,n.谷物种子，谷物，纹理v.使成粒状,Grains like wheat are used to make bread.,像小麦这样的谷物是用来做面包的。
Unit2,carpenter,"n. 木匠, 木工;  ",The carpenter works on the house.,木匠从事房屋（建造）工作。
Unit2,fee,n.费用，酬金,Thank you for your help - here's your fee.,谢谢你的帮助，这是给你的酬金。
Unit2,respond,"n. 壁联;  vi. 作答;  响应, 做出反应;  vt. 以…作答;  ",The little boy responds to the customers.,这个小男孩儿接了客人的来电。
Unit2,twist,,I think I twisted my arm while playing basketball.,我想我打篮球的时候扭到了胳膊。
Unit2,continent,n. 大陆，洲adj.克制的，禁欲的,The world has 7 continents.,这个世界有七个大洲。
Unit2,slave,"n. 奴隶;  苦工;  vi. 奴隶般地工作, 苦干;  ",The Africans were taken to be slaves.,非洲人曾被当作奴隶。
Unit2,junior,,'Junior' means young or younger.,“少年”是指年少或者更小的孩子。
Unit2,charge,n.(物)电荷，费用；主管v.索价；控告；充电，充值,I plug my battery in to charge it.,我把我的电池放进去充电。
Unit2,appointment,"n. 约会, 会面;  委派;  任命的职位;  接受委派者;  制定;  ",My doctor's appointment lasted thirty minutes.,我和医生进行了30分钟的会面。
Unit2,feather,n. 羽毛,"The bird's feather is very light, and only falls very slowly.",鸟的羽毛非常轻，下落得非常慢。
Unit2,division,n.分，分配，除法，部门，分裂,Our divorce caused a division in our family. ,我们的离婚造成了家庭的破裂。
Unit2,aid,"n. 帮助, 救护;  帮手;  vi. 帮助;  vt. 援助;  ",I cut myself and I need someone to help me - do you know first aid?,我割到了自己，我需要有人来帮我，你会急救吗？
Unit2,make up,phr. 组成; 补足; 化妆; 编造;,The red slice makes up about a quarter of the whole.,这红色的部分占整体的1/4。
Unit2,battle,n.战役；斗争v.作战,The battle between good and evil never ends.,正义与邪恶的斗争从未结束。
Unit2,stage,n. 阶段；舞台；戏剧,The stage is decorated with a red curtain; it's perfect for putting on a play.,这个用红色幕布装饰起来的舞台很适合演戏剧。
Unit2,chemist,n.化学家；（英）药剂师,The chemist works in a lab.,化学家在实验室里工作。
Unit2,decrease,v.减，减少n.减，减少,"Our sales have decreased for the last two years, and now we're out of money.",这两年我们的销售都在减少，现在我们没钱了。
Unit2,judgement,n.审判，判决；判断力，识别力，看法，意见,"In the court's judgement, I was guilty.",依法院判决，我是有罪的。
Unit2,cattle,n.牛，牲口，家畜,Farmers breed cattle for their milk.,农场主们饲养奶牛是为了获取牛奶。
Unit2,boom,"n. 隆隆声;  繁荣、景气;  激增;  vi. 发出低沉有回响的声音;  迅速发展, 蓬勃发展;  vt. 以低沉有回响的声音发出;  使迅速发展;  ","The bombs went off with a loud ""BOOM!"".",炸弹爆炸的时候发出隆隆的一声巨响 。
Unit2,turn over,翻动，犁翻（土地），翻转,The collision caused the car to turn over on its roof.,撞击导致这辆车翻得底朝天。
Unit2,bonus,n.奖金，额外津贴,Our boss gave us a bonus at the end of the year for working so hard.,我的老板为了表彰我一年的辛勤劳动，给了我一笔奖金。
Unit2,universe,n.宇宙，万物，世界，领域，范围 ,The universe is full of stars.,宇宙充满了星星。
Unit2,topic,n.话题，题目，主题,Can you suggest a topic for the Business Studies paper I have to finish this week?,你能给我这周就要完成的商业研究报告建议一个话题吗？
Unit2,flexible,adj.易曲的，柔软的，灵活的 ,She's so flexible because she's practiced yoga for so long.,练了很久的瑜伽，让她的身体很柔软。
Unit2,due to,由于；取决于,His huge size is due to his beer drinking habits.,他肥胖是因为他有喝啤酒的习惯。
Unit2,grasp,n.理解；紧握，把手v.领会，理解；抓住,Grasp the bar tightly so you don't fall off.,紧紧抓住杆你才不会掉下来。
Unit2,existence,n. 存在;  持续存在;  发生;  生存;  生活方式;  存在物;  ,Do you believe in the existence of dragons?,你相信龙的存在吗？
Unit2,frost,,All the snow and frost makes it hard to drive to work.,积雪和霜冻让开车去工作很艰难。
Unit2,beneath,prep. 在…下方;  低于;  adv. 在下方;  ,Most of the iceberg is beneath the surface.,大多数冰山是在水面下方。
Unit2,idiom,"n. 习语, 成语;  惯用语法;  ","The idiom ""raining cats and dogs"" means ""it's raining heavily"".","习语“raining cats and dogs”意思“是下倾盆大雨""。"
Unit2,corn,n.玉米，(英)小麦 ,Sweet corn tastes best eaten with salt and butter.,甜玉米在吃的时候加上盐和黄油味道最好。
Unit2,civil,adj.公民的，民用的；国内的,Voting is an important civil right.,选举权是一项重要的公民权利。
Unit2,casual,n. 临时工;  便服;  adj. 偶然的;  临时的;  随便的;  ,"She wore casual clothing, preferring not to dress up for this event.", 她穿着随意，不太想为聚会盛装打扮。	
Unit2,bother,v.麻烦，打扰；花时间n.烦扰，麻烦，打扰,The pain in my shoulder bothers me.,肩膀痛困扰着我。
Unit2,steep,n. 陡坡;  vi. 陡峭;  adj. 陡峭的;  急剧的;  过高的;  adv. 陡峭地;  ,This cliff is almost too steep to climb!,这个悬崖几乎太陡峭了，以至于不能攀爬。
Unit2,receipt,n.收到；收条，收据,Check all your receipts when you do your taxes.,当你交税金时一定要检查收据。
Unit2,nursery,n.托儿所，保育室，苗圃,I drop my kids off at the nursery before I go to work.,上班之前我把孩子们送去了托儿所。
Unit2,dynamic,"n. 活力, 动力;  adj. 有活力的;  动力学的;  动态的;  ","The square dancers might be aged, but they're still dynamic! ",广场舞大妈们也许上了年纪，但是她们很有活力啊！
Unit2,quarrel,,I could hear the couple's quarrel from the other room.,我能听到从别的屋子传来的那对情侣的争吵声。
Unit2,inspect,v. 检查，审查,I had my mechanic inspect the car before I bought it.,在购买之前，我让技师先检查了一遍这部车。
Unit2,operate,v.操作，运转，施行手术,The doctors will have to operate to fix the problem.,医生将不得不动手术来修复病症。
Unit2,bend,,"First bend to the right, then bend to the left.",先向右弯曲，再向左弯曲。
Unit2,speak up," 大声讲, 毫无顾虑地说出","Maybe if I speak up, she'll listen to me.",也许我大声点说她就能听我的。
Unit2,arithmetic,n.算术，运算,The girl is able to solve the arithmetic problem quickly.,这个小女孩能很快解出算术题。
Unit2,comprehension,"n. 理解, 领悟;  理解力;  内涵;  ",The big question mark implies his poor comprehension.  ,这个大大的问号表明他理解力不够。
Unit2,wrist,n. 腕部,All this typing gives me wrist pains.,一直打字让我手腕疼。
Unit2,income,n. 收入,Most doctors earn an excellent income.,大多数医生有可观的收入。
Unit2,basis,n.基础，根据 ,The alphabet is the basis of written English. ,英文字母是学习书面英语的基础。
Unit2,envy,n.妒忌，妒忌的对象v.嫉妒，羡慕,The single woman feels envy when she sees happy couples.,单身女人看到幸福的一对儿的时候很羡慕。
Unit2,illegal,adj.不合法的，非法的,Hacking is an illegal activity which must be punished.,黑客是不合法的活动，必须被惩罚。
Unit2,collar,n.衣领；环状物,The collar on this shirt is too tight around my neck.,这衬衣的领子对我的脖子来说太紧了。
Unit2,paragraph,n.(文章的)段，节,The writer mentioned me by name in this paragraph!,作者在这一段提到了我的名字！
Unit2,insurance,n.保险，保险费，保险业,You should have insurance to pay for your medical care.,你应该有保险来支付你的医疗护理费用。
Unit2,panic,n.恐慌; 惊慌; 慌乱v.(使)恐慌; 使...惊慌失措,After she fell she reached for her shoes in a panic.,跌倒之后她慌张地捡起了鞋子。
Unit2,shop assistant,n.(英) 售货员,Mary the shop assistant likes to tell customers which wines are the best value.,售货员玛丽会告诉顾客哪些葡萄酒的品质最好。
Unit2,enclose,"vt. 关闭住, 围住;  圈起;  装入信封;  附有;  ",I hate being enclosed in this cage.,我讨厌被关在这个笼子里。
Unit2,deer,n.鹿 ,I saw a baby deer this morning. It was so cute!,我看到了一只小鹿，太可爱了！
Unit2,typewriter,n.打字机,The author spent hours at his typewriter working on his book. ,作者花了好几个小时在他的打字机上写书。
Unit2,wisdom,n.明智，正确判断；智慧，学问,The teacher's wisdom was obvious to her students.,这位老师的智慧，她的学生们都很清楚。
Unit2,data,n.数据；资料,Please enter the data into the database. ,请往资料库中输入数据。
Unit2,summary,n.摘要，总结adj.扼要的，立即的，快捷的,Could you please give a short summary of your project?,你能给我一个你计划的概括吗？
Unit2,lip,n.嘴唇,Her lips are the most beautiful part of her face. ,她的嘴唇是她脸上最漂亮的部分。
Unit2,instant,,Instant noodles are convenient.,快餐面很方便。
Unit2,mud,n. 泥,Oh no! I think we are stuck in the mud!,哦不!我想我们困在泥里了！
Unit2,overcome,"vi. 得胜, 征服;  vt. 战胜;  克服;  压倒;  ",He can overcome the challenge if he tries hard enough.,如果他努力尝试，就能战胜困难。
Unit2,consult,v.请教，咨询；查阅；商量,She consults her doctor to find out what she should do about the pain.,她咨询她的医生去找出治疗她疼痛的方法。
Unit1,failure,n. 失败；失败者；破产,"If I can't increase sales, I'll be a failure!",如果不能增加销售额，我就是一个失败者！
Unit1,postcode,n. （英）邮政编码,Your letters will arrive faster and more reliably if you include the postcode in the address.,如果你在地址里写上邮编能让你的信件寄得更快，也更有保障。
Unit1,section,n. 区域；部分；章节v.划分，切开,You can find jobs in the classifieds section of the newspaper.,你能在报纸的分类单元找到工作。
Unit1,sunglass,"n.聚集日光引火的凸透镜, 太阳眼镜",The weather is always perfect for sunglasses here.,这里的天气总是很适合戴墨镜。
Unit1,connection,"n. 连接;  连接物;  联系, 关系;  ",Each one of these wires is an Internet connection.,这些线缆中的每一条都是一个互联网连接。
Unit1,sparrow,n. 家雀;  麻雀,Look! The little sparrow is resting on the tree branch.,快看这只小麻雀，在树枝上休息呢。
Unit1,pine,n.松树v.（因疾病等）憔悴，衰退,"Pine trees might be a little boring, but they're my favorite tree.",松树也许有些令人厌烦，但它们是我最喜欢的树种。
Unit1,draw up,起草；停靠在,Let's draw up an accurate map of the area.,让我们给那个地方画一个更准确的地图。
Unit1,concentrate,,"If you want to hit the target, you will have to concentrate and focus.",如果你想射中靶子，你必须做到集中精神和专注。
Unit1,independence,n.独立，自主，自立,Grandma never asks for help because of her fierce independence.,外婆从不请求帮助，因为她非常独立。
Unit1,peach,v.揭发，检举n.桃子，桃树 ,Peaches are my favorite fruit. ,桃子是我最喜欢的水果。
Unit1,positive,adj.确定的；积极的；实际的；阳性的n.正面；正数,Stay positive; keep your mind on the good things.,保持乐观：把注意力放在好的事情上。
Unit1,shelter,n.隐蔽住，躲避处(常用来指住处)；庇护v.遮蔽，掩护，庇护,They build shelters from ice to keep themselves warm.,他们用冰建造躲避处来抵御严寒。
Unit1,characteristic,"n. 特征, 独特性;  adj. 特有的, 独特的, 表示特性的;  ",A song-and-dance duet is the characteristic of northeast district. ,二人转是我国大东北地区的特色。
Unit1,selfish,adj. 利己的; 自私自利的;  ,Don't be selfish--you can't smoke around a pregnant woman!,不要太自私了—你不能在孕妇周围吸烟！
Unit1,yoghurt,n. 酸奶;,I make my own yoghurt by letting milk go sour.,我用让牛奶变酸的方式做酸奶。
Unit1,personality,n. 个性，人物，人格,"I thought she was nice, but her real personality is much meaner.",我以为她人很好，但是原来她真实的性格讨厌得多。
Unit1,honey,n.蜜，蜂蜜,I want to put some honey on my apple. ,我想放一点蜂蜜在我的苹果上。
Unit1,associate,v. 联接；联想n. 伙伴，同事,I tend to associate only with my coworkers and friends.,我倾向于只和我的同事还有朋友交往。
Unit1,assistant,,I asked for help from my assistant.,我向我的助手寻求帮助。
Unit1,description,n.描写，描绘，叙述；种类,Could you please give me a description of these graphs?,你能给我描述一下这些图表吗？
Unit1,pray,v.请求，恳求，祈祷，祈求,I will pray for your family's health and happiness.,我会为你家人的健康和幸福祈祷。
Unit1,independent,adj.无党派人士，独立自主的,"Even though she can't move her legs, she's still an independent person.",即使她不能移动双腿，她也仍然是个独立的人。
Unit1,broken,adj.坏掉的，破裂的，破碎(了)的,My heart was broken when my girlfriend left me. ,当我女朋友离开我时，我的心都碎了。
Unit1,lawyer,n.律师,"My lawyer thinks I should plead guilty, but I disagree.",我的律师认为我应该服罪，但是我不同意。
Unit1,button,n.纽扣，按钮(开关)　　v.扣紧；扣上纽扣,Press the button to turn off the computer. ,关电脑按这个按钮。
Unit1,pea,n.豌豆,"""Would you like to have peas for dinner"" ""Oh no, again?!""",“晚饭想吃豌豆吗？” “天啊！又吃？！”
Unit1,thus,adv.如此，这样；因而,"You're pregnant, thus you should not drink alcohol.",你怀孕了，因此不能喝酒。
Unit1,salty,"adj. 含盐的, 咸味的;  辛辣的;  粗俗的;  海洋的;  ",Fish from the sea taste salty because of the salt in sea water.,因为海水里有盐，所以海鱼吃起来是咸的。
Unit1,glance,n.一瞥，扫视v.看一下,"She glanced at me once, but didn't look at me for the rest of the night.",那晚，她瞥了我一眼之后没再看过我。
Unit1,passive,n. 被动语态;  adj. 被动的;  消极的;  ,"He's a passive TV viewer - he complains, but he won't change the channel.",他看电视的时候很消极—只知道抱怨（电视节目），但就是不换台。
Unit1,deserve,v.应得，应受,The winner deserves the prize--he was really the best.,冠军应得这个奖，他真的很棒！
Unit1,devote,"vt. 献身于, 专心致力于;  奉献;  ",The woman devotes her entire life to her religion.,这个女人把一辈子都献身于她的宗教信仰。
Unit1,conductor,n. 售票员;  指挥;  导体;  ,This conductor wears a mustache to show the orchestra how artistic he is.,指挥为了向乐团展示他的艺术范儿（特意）留长了胡子。
