Units,words,mean_cn,sentence,sentence_tra
Unit3,fry,v. 油煎，油炒,I love to eat fried vegetables.,我喜欢吃炒蔬菜。
Unit3,calendar,n. 日历；时间表；历法,"The month is over, so it's time to flip to the next month on the calendar.",这个月结束了，是时候翻到日历的下一个月了。
Unit3,crown,n.王冠，冕，花冠v.加冕,The king wears a golden crown on his head.,国王头上戴了个金王冠。
Unit3,seriously,adv. 严肃地; 认真地; 严重地;  ,He studied the photo very seriously.,他仔细地研究了这张照片。
Unit3,even if,即使，尽管,He had to work even if he was injured.,即使受伤了，他还得继续工作！
Unit2,confident,"n. 知己, 心腹;  adj. 确信的, 深信的, 自信的;  自以为是的;  ",The girl was confident that she could defeat all the other players.,小女孩儿自信能够打败所有其他选手。
Unit2,peacefully,adv. 平静地,I love my son when he's sleeping peacefully!,我爱安静睡觉时的儿子。
Unit2,fortunately,adv.幸运地，幸亏,"Fortunately, I got good cards in the poker game and won a lot of money. ",幸运的是，我在扑克游戏中拿到一手好牌赢了一大笔钱。
Unit2,skilful,adj. 灵巧的;  娴熟的;,You're a very skilful juggler!,你是一个娴熟的（扔球）杂技人。
Unit2,brilliant,adj.明亮的，卓越的，有才气的；聪颖的,The little girl is brilliant; she is already doing college level math.,这个小女孩很聪明，她已经会做大学难度的数学题了。
Unit2,march,v.(使)行军，(使)行进n.行军，行程，三月,You can hear the sound of soldiers' boots as they march through the streets.,当军队穿过街道时，你可以听见军人们的脚步声。
Unit2,million,n. 百万;  许多;  adj. 百万;,I made a million dollars last year!,我去年赚了100万美元！
Unit2,bullet,n.子弹，枪弹,I need to buy some bullets for my gun. ,我得为我的枪买些子弹。
Unit2,badminton,n.羽毛球；羽毛球运动,We play badminton to keep our arms strong.,我们打羽毛球来保持双臂强壮。
Unit2,come to,"phr. 谈到; 提及; 总计; 开始(认识, 理解);","Come to mention it, I am a little hungry. Can I have some too?",说到这个，我还真有点儿饿了，我也能吃点儿吗？
Unit2,character,n. 性格，品质；特性；角色；字符，字体,This superhero cartoon character can repair anything.,这个超级英雄卡通人物能修理任何东西。
Unit2,give up,放弃,This project is too frustrating. I give up!,这个工程太让人沮丧了。我放弃！
Unit2,parachute,n. 降落伞,The fox uses a parachute to descend.,这只狐狸用降落伞来下降。
Unit2,light bulb,灯泡,The bright light bulb is a symbol of having a great idea.,一个明亮的灯泡是突发奇想的象征。
Unit2,commit,vt. 委托;  监禁;  把…关进;  犯罪;  ,"If you commit a crime, the police will put you into prison.",如果你犯罪了，警察就会把你送进监狱。
Unit2,superman,n. 超人;  ,That boy dreams to become a superman one day. ,那男孩梦想有一天能成为超人。
Unit2,commit suicide, 自杀,He wanted to commit suicide because of all of the problems in his life.,由于生活中诸多不顺，他想自杀。
Unit2,manned spaceship, 载人宇宙飞船,"The mission was completed by a manned spaceship, with people on board.",任务是由一艘载人飞船完成的，上面载着人。
Unit2,relationship,n. 关系，关联,The husband and wife had a very close relationship. ,丈夫和妻子有很亲密的关系。
Unit2,rocket,n.火箭,The red rocket is flying over the clouds.,这枚红色的火箭冲上云端。
Unit2,explore,v.探险，探索，尝试,I'd love to be the first to explore another planet.,我想成为探索其他星球的第一人。
Unit2,afterwards,adv.后来；然后,"The party was very fun, but afterwards we had to clean up.",聚会很有趣，但是结束以后我们得打扫。
Unit2,pull through,phr. 渡过难关;  恢复健康;,We believe that optimistic woman will pull through.,我们相信那位乐观的女士会康复的。
Unit2,opinion,n.意见，看法，主张,In the doctor's opinion I had recovered.,医生认为我已经痊愈了。
Unit2,athlete,n 运动员，体育家，强壮的人,He's a championship athlete; basketball is his game.,"他是一个冠军运动员,篮球是他的拿手好戏。"
Unit2,protest,v.抗议，反对n. 声明反对,The students all came out to protest the increasing price of school.,学生们都出来抗议学费的上涨了。
Unit2,launch,v. 创办，发起，起飞；开始从事n. 游艇，发射,The space shuttle launched into the sky in a cloud of smoke.,航天飞机在一片烟雾里被发射到天空中。
Unit2,keen,adj.热衷的；强烈的；敏锐的v.恸哭,She is a keen student of mathematics.,她是一个很热衷于数学的学生。
Unit2,charity,n. 慈善，慈善团体，施舍,Rich people should always give charity to the poor.,有钱人应该常常捐助穷人。
Unit2,helicopter,n. 直升机,We took a helicopter ride over the sea.,我们搭乘直升机飞过大海。
Unit2,superhero,"n. 超级英雄; 超级明星, 受人钦佩的奇才;  ",Superheroes use their special powers to protect other people.,超级英雄用他们的超能力来保护其他人。
Unit2,astronaut,n. 宇航员,I would love to be an astronaut and go to space.,我想成为一名宇航员并进入太空。
Unit2,get on,v.上车（飞机，船），进展，使前进 ,Let's get on the airplane!,我们登机吧！
Unit2,province,n.省；领域，部门,Sichuan is a province of China.,四川是中国的一个省份。
Unit2,flight,n.航班，飞行，逃跑,I have to get to the airport quickly--my flight leaves in an hour!,我必须赶快到达机场——我的飞机在一个小时后要飞了！
Unit2,the United Nations,联合国,The United Nations is an international organization to which most countries belong.,联合国是一个国际组织，大部分国家都是其成员。
Unit2,admire,v. 钦佩；赞美；羡慕；喜欢,I admire the beautiful decorations on this cake.,我喜欢这个蛋糕上漂亮的装饰。
Unit2,useless,adj.无用的，无价值的，无效的,This computer is useless; I need to get a new one.,这台电脑不能用了，我需要换新的。
Unit2,found,v.成立，建立，创办,"The businessmen founded their own company, so they cut the ribbon themselves.",商人们成立了自己的公司，所以他们自己来剪彩。
Unit2,medal,n.奖牌，勋章,"I won first place, and got the gold medal.",我赢得了第一名，得到金牌！
Unit2,republic,n.共和国，共和政体,"The United States is a republic, since its citizens elect people to represent it.",美国是共和制，因为每个公民都能选人去代表他们。
Unit2,calm,,Spending the afternoon at the spa really helped calm me down.,用了一下午做spa真的有助于镇定自己。
Unit2,unusual,adj.不平常的，少有的；与众不同的,She has an unusual way of eating. She doesn't use her hands. ,她吃饭的方式很不寻常——她从不用手！
Unit2,champion,"n. 冠军, 得胜者;  adj. 夺得第一名的, 优胜的;  ",Mr. Bug won the poop-rolling game! Congratulations to the champion!,虫虫先生赢得了滚屎大赛！恭喜冠军得主！
Unit2,involve,v.牵涉；卷入；涉及； 包含,All parts of the machine are involved with each other.,机器的所有部分都环环相扣。
Unit2,quality,n. 特性;  品性;  质量;  adj. 优质的;  ,I'm astonished by the quality of my pants! ,我被我裤子的质量震惊了！
Unit2,violence,n.暴力，激烈,Violence doesn't solve any problems.,暴力解决不了任何问题。
Unit2,reporter,n.报告人，通讯员；记者，报导者,The reporters ask him questions.,记者们向他提出问题。
Unit2,struggle,,It was a long struggle to get to the top of the mountain. ,爬上山顶这可真是漫长的挣扎啊。
Unit2,gravity,n.重力，引力，严肃,Things fall down because of gravity.,物体会坠落是因为重力。
Unit2,spaceship,n.宇宙飞船,We watched the spaceship land on the moon on TV. ,我们在电视上看到了太空船落在月球上。
Unit2,glow,v.发光，发红光，发热n.柔光，粉光,The stars glow pleasantly at night.,星星在晚上发出悦人的光。
Unit2,career,n.职业，事业，生涯，经历,She has built her career as a businesswoman.,她以一个女商人的身份开始了职业生涯。
Unit2,violent,adj. 猛烈的，暴力的,My kids are so violent - they'd rather fight than talk about things.,我的孩子们暴力倾向很重，她们宁愿打架也不愿意坐下来说清楚。
Unit2,divorce,,If they keep fighting she will ask for a divorce.,如果他们继续闹下去，她会提出离婚的。
Unit2,awful,adj. 可怕的；极度的；糟糕的,The picture of the screaming man is so awful to see!,这张画着一个尖叫男人的图看起来真可怕。
Unit2,injury,n.损害，伤害；受伤处,The boss went to work despite his injury.,老板不顾伤痛也要去工作。
Unit2,wave,n.波浪，(挥手)示意，起伏v.(挥手)示意，波动，飘动波浪,The waves are very big in this part of the ocean.,在海上的这个区域波浪很大。
Unit2,amazing,adj.令人吃惊的，非凡的,The sunrise is so amazing!,日出美得惊人！
Unit2,promote,v.促进，提升；发扬；促销,"She was very good at her job, so her boss promoted her to a higher position.",她工作表现很棒，所以她的老板把她升到了更高的位置。
Unit2,equal,v. 等于；比得上adj. 相等的；平等的n. 对手,"Today, men and women are equal in the eyes of the law.",如今，男女在法律面前是平等的。
Unit2,generous,adj. 宽厚的;  慷慨的;  充裕的;  肥沃的;  ,The generous man gives lucky money to us on November 11th.,这个慷慨的男人在11月11日给我们发红包。
Unit2,atmosphere,n.大气层，大气，空气；基调，气氛,"As we keep polluting the atmosphere, the world's temperature will keep rising.",随着我们不断污染大气，全球气温将会持续攀升。
Unit2,compete,v. 比赛，与...竞争,We compete against each other to see who's the fastest rider.,我们相互竞争为了看看谁是最快的骑手。
Unit2,disaster,n.灾难，天灾,The entire city is destroyed. What a disaster!,整个城市都被毁了。真是场灾难！
Unit2,react,v.起反应，有影响，对......做出反应,Different people react differently when shown a horror movie.,看恐怖电影时不同的人有不同的反应。
Unit2,millions of,成百万上千万，数以百万计,There are millions of stars in the night sky.,夜空中有几百万颗星星。
Unit2,absolutely,adv.完全地；绝对地,The ad said the product was absolutely guaranteed to work.,广告说这个产品是绝对保证有效的。
Unit2,soar,"n. 高飞;  高涨;  vi. 高飞, 翱翔;  飞腾;  猛增;  vt. 高飞越过;  ",It's wonderful to soar in the sky like a bird. ,像小鸟一样在天空中翱翔真是太棒了。
Unit2,revolution,n. 革命；旋转,The protests started a revolution. ,这些抗议者开始了一场革命。
Unit2,event,n.事件，大事，比赛项目,I have to attend an important fund-raising event this week.,这周我有一个很重要的筹款活动（事件）要参加。
Unit2,disabled,adj.伤残的；有残疾的；丧失能力的,There's no way a disabled person can get up those stairs!,残疾人没办法上楼梯。
Unit1,social,adj.社会的；交际的，社交的,Humans are social animals who need the support of others.,人类是需要别人支持的社会性动物。
Unit1,urgent,adj.急迫的，紧迫的,"He needed urgent attention, so we called an ambulance.",他需要急救，于是我们叫了救护车。
Unit1,cigar,n.雪茄烟,I really don't like the smell of cigars.,我真的很不喜欢香烟的味道。
Unit1,crowded,adj.拥挤的；塞满的,This bus is a bit too crowded.  I think I'll wait for the next one.,这辆公交车有点太挤了，我想我会等下一辆。
Unit1,classical,n. 古典音乐;  adj. 经典的;  古典的;  传统的;  ,I love classical music.,我热爱古典音乐。
Unit1,pressure,n. 压力v.对...施加压力；迫使,The student was under a lot of pressure to do well on the exam. ,为了考好试学生承受了巨大压力。
Unit1,matter,,Money matters a lot to me.,钱对我来说很重要。
Unit1,relaxing,adj. 令人轻松的,I had a relaxing massage and spa treatment.,我享受了按摩和温泉治疗。
Unit1,cycle,n.自行车；周期，循环　　v.（英）骑自行车；循环,I have to make a diagram of the water cycle for class.,我必须做一个图解给班上的同学来讲解水循环。
Unit1,TV series, 电视系列片； 电视剧,Every friday night he watches his favourite TV series.,每个星期五他会看他最喜爱的电视连续剧。
Unit1,crowd,n. 人群;  民众;  一大堆;  观众;  vi. 聚集;  涌向;  急速前进;  vt. 推挤;  塞满;  使拥挤不堪;  ,There was a large crowd of people at the concert. ,音乐会有很多人。
Unit1,solve,v.解答，解释，解决,I will solve this math problem in a minute.,我马上就能解出这道数学题。
Unit1,stressful,adj.产生压力的；使紧迫的,Studying for exams is the most stressful time for students.,对学生来说，考前突击是压力最大的时期。
Unit1,over the years, 多年来,Fashion changes a lot over the years.,多年来，时尚潮流发生了翻天覆地的变化。
Unit1,at the moment, 此时，此刻；现在，目前,At the moment it is 10 minutes before 2 o'clock.,现在是一点五十分。
Unit1,bored,"adj. 无聊的, 无趣的, 烦人的;",How can you be bored by something as interesting as ancient history? ,古代历史这么有趣，你怎么会觉得无聊呢？
Unit1,BBC,abbr. 英国广播公司(=British Broadcasting Corporation),The BBC is a broadcasting company in England that makes TV and radio programs.,BBC是家英国的广播公司，它制作电视和广播节目。
Unit1,distance learning, 远程教育,She completed her degree on-line from home through distance learning.,她通过远程教育在线完成了学位。
Unit1,kong fu,（中国）功夫,Kung fu is the popular name for Chinese martial arts.,功夫是中国武术的流行称呼。
Unit1,mini-skirt,n. 迷你裙,"Mini-skirts are very popular, with both girls and boys!",迷你裙非常流行，男孩女孩都爱！
Unit1,sickness,n.疾病；呕吐；弊病,Her sickness caused frequent nosebleeds. ,她的病导致她频繁地流鼻血。
Unit1,peaceful,adj.和平的；平静的，安宁的,This is such a peaceful spot.,这真是一个宁静的地方。
Unit1,challenge,n. 挑战；怀疑v.挑战,"It was a challenge, but I finally made it up the mountain.",这是个挑战，但我最终还是爬上山了。
Unit1,support,,My father gives me a lot of love and support. ,我的父亲给予我很多爱与支持。
Unit1,alarm clock,n.闹钟,The alarm clock is ringing - time to get up!,闹钟在响了——该起床了！
Unit1,questionnaire,"n. 调查表, 征求意见表;  ",Please fill out this questionnaire so we can improve our service.,请填写这份调查问卷，这样就能帮助我们改善服务。
Unit1,switch on,打开（灯、无线电等）,Your computer doesn't work? Did you switch it on?,你的电脑不能运行？你开电源了吗？
Unit1,survey,"n. 调查;  测量;  审视;  vi. 测量, 勘测, 测绘;  vt. 测量, 勘测;  俯视;  ",The company does a survey to collect users' opinions.,这家公司做了一项调查，去收集用户的意见。
Unit1,lung,n. 肺,We use our lungs to breathe.,我们用肺呼吸。
Unit1,stand,n. 讲台;  看台;  vi. 站立;  起立;  vt. 使站立;  忍耐;  抵御;  ,My dog can stand on two feet and she can even put on her own shoes!,我的狗能双脚站立，它甚至能自己穿鞋！
Unit1,midnight,"n. 午夜, 半夜;  adj. 半夜的;  ",Lights out by midnight! I mean it!,大半夜的把灯关了！我是说真的！
Unit1,graduate,"n. 大学毕业生, 学位获得者;  vi. 毕业;  渐变, 渐渐变为;  取得资格;  adj. 毕业的;  研究生的;  vt. 授予…学位;  ",We finally graduated from the college.,我们终于大学毕业了。
Unit1,alarm,n. 警报;  警报器;  闹钟;  vt. 警告;  使惊慌;  打扰;  ,My alarm wakes me up every day. I hate it so much.,每天都被我的闹钟吵醒，恨死它了。
Unit1,complain,"vi. 抱怨, 诉苦;  申诉, 控诉;  vt. 诉说, 申诉, 控告;  ","""This math problem is so difficult; it makes my head hurt!"" she complained.",“这道数学题太难了，我头都疼了！”她抱怨道。
Unit1,remote,n. 遥控器;  adj. 遥远的;  偏僻的;  关系远的;  ,Have you seen the remote control for the air conditioner?,你看到空调的遥控器了吗？
Unit1,studio,n.工作室；录音室；摄影棚,I record all kinds of music in my recording studio.,我在录音室里录制各种各样的音乐。
Unit1,go off,phr. 爆炸; 进行; 变质;,"The bomb goes off with a ""BOOM!""",炸弹伴随着一声“嘣”爆炸了。
Unit1,remote control,"n.遥控, 遥控装置, 遥控操作",This remote control is very useful for controlling the TV.,这个遥控器对控制电视很有用。
Unit1,portable,adj.轻便的，手提式的,I prefer portable computers - they're more convenient.,我更喜欢手提电脑，它们更方便。
Unit1,personal,adj.个人的，私人的,She hired a personal trainer for better results.,为了更好的训练效果，她雇了一个私人教练。
Unit1,nearby,adj.附近的 adv.在附近 ,My bluetooth phone can exchange information with any similar phone that is nearby.,我的蓝牙手机可以跟附近任何相似的手机交换信息。
Unit1,suffer,v.遭受，忍受，承受，受苦,She would suffer from intense pain every month.,她每个月都要忍受剧痛。
Unit1,suffer from,遭受；患病,The lady suffers from a toothache. ,这个女士正遭受牙疼折磨。
Unit1,talk show, 脱口秀； 谈话节目,The talk show host is interviewing her guests.,脱口秀主持人正在采访来宾。
Unit1,switch over, 切换； 转变,Use the control to switch over to another television channel.,使用遥控器来切换电视频道。
Unit1,document,,This document explains how to manage our project.,这份文件对我们项目的经营做出了说明。
Unit1,partner,,We are all partners here. Let's work together to finish the job.,我们是好搭档，来齐心协力完成工作吧！
Unit1,presentation,n. 介绍；演讲；报告；颁发；提交，出示,"In her presentation, she discussed what we can do to increase sales.",在她的报告中，她讨论了我们应该如何促进销售。
Unit1,switch,"n. 转换, 开关;vi. 鞭打;  改变方向;  转换;  交换;  vt. 鞭打;  挥动;  迅速转动;  转变;  转移;  ",There are so many switches in your home! Which one turns on the lights?,你家有这么多开关，哪一个能把灯打开？
Unit1,couch,"n. 长沙发椅, 长榻;  vi. 躺卧;  vt. 表达;  ",I prefer a red couch in my house.,我喜欢在家里放红色的沙发。
Unit1,reduce,v.减少，减小，降低，精简,I have reduced my weight by a few kilos.,我已经减了几公斤体重。
Unit1,expert,n.专家adj.熟练的,"Don't worry, he's an expert; he'll know how to fix the computer.",不用担心，他是专家，他会知道怎么修电脑。
Unit1,series,n.系列；连续,"For this card trick, please put the cards in series first.",要做这个纸牌戏法，请先把牌按顺序放好。
Unit1,shepherd,n.牧羊人，羊倌v.带领，引导,The little shepherd takes care of his sheep.,小牧羊人在照顾着他的羊。
Unit1,accountant,n.会计人员，会计师,I think I need to hire an accountant to help me with my taxes.,我想我需要雇用一名会计师帮我(计算)我的税费。
Unit1,distance,n.距离；间距；远处,He walked towards the city in the distance.,他朝着远方的城市走去。
Unit1,diet,n. 饮食，病人或减肥者的)特种饮食v. 节食，规定饮食,I'm trying to eat a diet of only fruits and vegetables.,我在尝试吃只有蔬菜水果的节食餐。
Unit1,suppose,v.猜想；假定,I suppose you're not sure.,我猜你并不确定。
Unit1,play,v.玩，游戏；演奏,All the boys loved to play football.,男孩们都喜欢踢足球。
Unit1,advertisement,n. 广告;  公告;  广告活动;  宣传;  ,"I was really interested in the TV show, but now the TV is showing advertisements instead.",我本来对这个电视节目很感兴趣，但是现在电视只放广告。
Unit1,stress,"n. 强调;  节拍;  紧迫;  压力;  vt. 给…加压力, 使紧张;  强调;  ","After working such a long day, she feels a lot of stress.",这样工作一整天让她压力巨大。
Unit1,switch off,关上（点灯、电视等）；断掉（电源）,Sir! Please switch off your phone. The plane is about to take off.,先生！请关闭您的手机。飞机即将起飞了。
Unit1,workaholic,n.工作狂，工作第一的人，专心工作的人,I have five work deadlines in the next ten minutes - do you think I'm a workaholic?,我十分钟后有五个事情必须完成——你觉得我是工作狂吗？
Unit1,cartoon,n. 卡通，漫画,This is a cartoon of Noah's Ark.,这是诺亚方舟的漫画。
Unit1,prefer,v.(to)更喜欢，宁愿,"I'm sorry to say, I prefer cream cake to apples.",我很抱歉地说，比起苹果我更喜欢奶油蛋糕。
