units,words,mean_cn,sentence,sentence_tra
Unit3,as a result,由于，因此,"As a result of eating too much fast food, I got really fat.",吃了太多快餐食品，让我长得非常胖。
Unit3,watch over,看守；监视,The bird is watching over her babies.,这只鸟正在照看她的宝宝们。
Unit3,designer,"n. 设计者, 设计师;  adj. 由设计师专门设计的;  标明设计师姓名的;  赶时髦的, 流行的;  ",When we wanted to create a logo for the company we hired a graphic designer.,当我们想为公司创建一个标志的时候，我们请了一名图形设计师。
Unit3,simplify,v.精简，使单纯,"The character of the left is complicated. Can we simplify it, like on the right?",左边的字很复杂，我们能不能简化它，像右边一样？
Unit3,transistor,n. 晶体管;  半导体收音机;  ,Transistors are necessary to make computers.,晶体管对于制造电脑来说是必要的。
Unit3,intelligent,adj. 聪明的,She can do very difficult math--what an intelligent girl!,她能解出非常难的数学题，真是个聪明的女孩儿！
Unit2,poster,"n. 贴标语;  海报, 张贴的大幅广告;  ",Let's put a poster up outside to advertise our business.,我们在外面贴一张海报给我们的业务做宣传吧。
Unit2,responsibility,n. 责任，负担,We have a responsibility to take care of our parents.,我们有责任照顾父母。
Unit2,magical,adj. 魔术的; 不可思议的; 有魔力的;,"She has magical powers, just like Harry Potter.",她就像哈利·波特一样有魔力。
Unit2,mascot,n. 吉祥的人;  吉祥物[物品、动物等]；福神；吉人;,This is the mascot of Nanjing Youth Olympic Games.,这是南京青奥会的吉祥物。
Unit2,regular,n.常客；正式队员adj.有规律的；匀称的,The sign listed their regular opening hours.,这个标牌列出了他们的常规营业时间。
Unit2,athlete,n 运动员，体育家，强壮的人,He's a championship athlete; basketball is his game.,"他是一个冠军运动员,篮球是他的拿手好戏。"
Unit2,in charge,主管；看管,"I'm in charge, so do what I tell you!",我是这里的主管，我说什么你就做什么！
Unit2,one after another,一个接一个,"One after another, the kids took their turns jumping rope.",孩子们一个接一个地轮流跳绳。
Unit2,gymnastics,n. 体操，体育,You must be flexible if you want to do gymnastics.,如果你想练体操，你一定要有柔韧性。
Unit2,olive,n.橄榄；橄榄树adj.橄榄的，橄榄色的,The best cooking oil is made from olives.,最好的烹饪油是用橄榄制作的。
Unit2,princess,n.公主，王妃,The princess had a pet pony.,公主有一匹宠物马。
Unit2,ancient,adj.远古的，古代的，古老的,"These ancient statues are over 2,000 years old.",这些古代雕像有2000多年的历史。
Unit2,admit,v.承认；准许…进入,We should admit our mistakes and learn from them.,我们应该承认自己的错误并从中吸取教训。
Unit2,swift,adj.快速的；敏捷的；突然地n.雨燕,The cheetah is the swiftest land animal.,猎豹是跑得最快的陆地动物。
Unit2,host,n.东道主，主持人；（古）军队；大量v. 主持，主办,"The hosts cook food for us, so we brought some wine for them.",主人为我们做了饭菜，所以我们为他们带了一些红酒。
Unit2,Greek,adj.希腊的 n.希腊人,Greek history is very interesting and important.,希腊的历史很有趣并且很重要。
Unit2,replace,v.代替，更换；把...放回原处,Let me replace that old light with a new one.,让我换支新灯管。
Unit2,foolish,adj.愚蠢的；鲁莽的,It's very foolish to play around with guns.,这样玩枪是很蠢的！
Unit2,glory,n.光荣，荣誉,Our team felt so much glory after our victory. ,胜利之后我们团队感到非常光荣。
Unit2,stand for,代表，象征,The Statue of Liberty stands for freedom and a better life for immigrants.,自由女神像是自由和移民们想要的好生活的象征。
Unit2,stadium,n. (露天)运动场;  ,The crowd is waiting for the game to start in the stadium. ,大家都在体育场内等待比赛开始。
Unit2,nowadays,adv.现今，现在 ,Nowadays everyone can use computers.,现今，每个人都能用电脑。
Unit2,similarity,"n. 相似, 类似;  ",The similarity in their appearance is striking--I can't tell the difference between them at all!,他们的外表惊人的相似—我根本分不清他们两个人。
Unit2,volunteer,n. 志愿者;  志愿兵;  义务工作者;  vi. 自愿;  adj. 志愿的;  义务的;  自愿者的;  vt. 自愿做…;  自愿献出;  ,"""Will anybody volunteer to clean the park up?"" ""I'll do it!""",“有没有人自愿打扫公园？”“我愿意。”
Unit2,fine,adj.晴朗的；美好的n./v.罚金，罚款adv.巧妙地；精巧地,The police officer gave her a fine for driving too fast.,这个警察给了她一张超速罚单。
Unit2,Greece, n. 希腊,Greece is a beautiful country with a long history.,希腊是个有着悠久历史的美丽国度。
Unit2,athletics,n.运动，体育,Run a marathon?I\u2019ll just watch. I\u2019ve never been good at athletics.,跑马拉松？我还是看看就行了。我从来不擅长运动。
Unit2,hopeless,adj.没有希望的，绝望的,I can't possibly finish all of this work. It's hopeless. ,绝望了，我不可能做完全部的工作。
Unit2,basis,n.基础，根据 ,The alphabet is the basis of written English. ,英文字母是学习书面英语的基础。
Unit2,slave,"n. 奴隶;  苦工;  vi. 奴隶般地工作, 苦干;  ",The Africans were taken to be slaves.,非洲人曾被当作奴隶。
Unit2,physical,adj.自然的；物质的；物理的；身体的n. 体格检查,Physical exercise is good for the body and the mind.,体育锻炼有益身心健康。
Unit2,charge,n.(物)电荷，费用；主管v.索价；控告；充电，充值,I plug my battery in to charge it.,我把我的电池放进去充电。
Unit2,advertise,v.为…做广告，公告，公布,The man advertises his business to potential customers.,这个男人在为自己的公司做广告来赢取潜在客户。
Unit2,homeland,n.祖国；故乡,"Although I may study and work abroad, China will always be my homeland.",即使我在国外学习和生活，中国也将是我永远的家乡。
Unit2,motto,"n. 座右铭, 格言, 箴言;  口号","In 2008, ""Yes we can"" was the Obama campaign's motto.","""是的,我们能！""是奥巴马在2008年的竞选宣言。"
Unit2,goddess,n. 女神;  绝代佳人;  ,That Indian goddess has four arms! ,那个印度女神有四只手！
Unit2,as well,adv.同样地,"Not only does she practice yoga, but her daughter does as well.",不仅她自己练瑜伽，她的女儿也练。
Unit2,prince,n.王子，亲王,"I'm only a prince now, but when I'm a king, I'll show you who's boss!",我现在只是一个王子，等我当上国王，我就让你看看我的厉害！
Unit2,competitor,n.竞争者,"You guys are tough competitors, but I bet I 'll win.",虽然你们是实力很强的对手，但是我敢打赌最后赢的一定是我！
Unit2,wreath,n. 花圈;  花环;  圈状物;  ,Wreaths are placed at war memorials.,花圈放置在战争纪念碑旁。
Unit2,medal,n.奖牌，勋章,"I won first place, and got the gold medal.",我赢得了第一名，得到金牌！
Unit2,deserve,v.应得，应受,The winner deserves the prize--he was really the best.,冠军应得这个奖，他真的很棒！
Unit2,take part in,参加,Thousands of people came to take part in the race.,数千人来参加了跑步比赛。
Unit2,bargain,"n. 合同;  交易;  便宜货;  vi. 讨价还价, 讲价;  成交;  adj. (价格), 低廉的;  vt. 经讨价还价成交;  用…交换;  ",The old lady is trying to bargain with the peddler. ,老婆婆正试图和小贩讲价。
Unit2,pain,n.痛，痛苦；努力，劳苦,I am feeling some pain in my head.  ,我觉得头有点疼。
Unit2,compete,v. 比赛，与...竞争,We compete against each other to see who's the fastest rider.,我们相互竞争为了看看谁是最快的骑手。
Unit1,apart,adj. 分隔的，拆开的，撇开的adv. 分隔，分别；相距,They set one man apart from the rest.,他们把一个人从人群里分离出来了。
Unit1,select,v.选择，挑选adj.精选的，选择的,Which dress do you think I should select?',你觉得我应该选哪条裙子？
Unit1,belong to,属于 ,My teddy bear belongs to me! Hands off!,泰迪熊是我的，你放手！
Unit1,amber,n.琥珀；琥珀色v.使呈琥珀色adj.琥珀色的；琥珀制的,The sky and fields were the color of amber.,天和地都成了琥珀色。
Unit1,jewel,n.宝石；宝石饰物,I wonder how much money I could get from selling all these jewels.,我想知道卖出这些宝石我能赚多少钱。
Unit1,decorate,v.装饰，布置；把(勋章)授给(某人),We decorate the tree to celebrate Christmas.,我们装饰了这棵树来庆祝圣诞。
Unit1,remove,vi. 搬家;  离开;  vt. 搬开;  移动;  除掉;  ,Use the other end of the hammer to remove nails.,用锤子的另一端去拔除钉子。
Unit1,castle,n.城堡；象棋中的车,"One day, I will be king and live in a castle.",将来有一天，我会成为一个住在城堡里的国王。
Unit1,dynasty,n.王朝，朝代,Egyptian history had many dynasties.,埃及历史上有很多王朝。
Unit1,vase,n. 花瓶,Beautiful flowers were kept in the red vase.,红色的花瓶中插着漂亮的花。
Unit1,rare,adj.罕见的；稀薄的；稀有的 ,Pandas are hard to find because they're so rare.,熊猫很难被找到，因为它们太稀有了。
Unit1,local,adj.当地的，本地的，局部的 ,The local people have their own clothing and culture.,当地人有自己的服装和文化。
Unit1,cultural,adj. 文化的；教养的,"Plays, songs, and national dress are part of our cultural heritage.",戏剧，戏曲还有民族服装是我们的文化遗产的一部分。
Unit1,mystery,n.神秘；神秘的事物,The man tries to solve the mystery of the missing question mark.,这个男人试着解答失踪的问号这个神秘事件。
Unit1,doubt,,I really doubt that aliens exist. ,我很怀疑外星人的存在。
Unit1,worth,n. 价值，财产adj. 值钱的,My house is worth two hundred thousand dollars.,我的房子值二十万美元。
Unit1,belong,v.属于，附属；适应 ,You belong in our group - please join us.,你属于我们的团队，请加入我们。
Unit1,painting,n.上油漆，着色；绘画；油画；画法,This is a very famous painting.,这是一幅非常有名的油画。
Unit1,eyewitness,n. 证人；目击者,The eyewitness gave a detailed description of the killer to the police. ,目击者给了警方关于凶手的详细描述。
Unit1,style,n. 风格，作风v. 称呼；设计,She has a very distinctive style; she doesn't dress like anybody else.,她的风格非常独特，她穿着打扮不像其他任何人。
Unit1,honey,n.蜜，蜂蜜,I want to put some honey on my apple. ,我想放一点蜂蜜在我的苹果上。
Unit1,trial,"n. 试验;  检验;  磨炼;  苦难;  企图;  审判;  adj. 试验的, 试验性的;  考验的;  审判的;  ","After the trial, the judge found the prisoner guilty.",审判后，法官判定犯罪嫌疑人有罪。
Unit1,design,vt.设计 n.设计;图样,The design for the house looks great--now let's build it!,这个房子的设计很棒，现在我们来建造它吧！
Unit1,entrance,n.入口，大门口，进入，登场，入学,The entrance is over there--follow the red carpet.,入口在那边，顺着红毯过去吧。
Unit1,less than,少于,I weigh much less than I used to!,我比原来轻多了！
Unit1,reception,n. 前台；接收；欢迎会,The woman at reception said my room is ready now.,在前台的女士说我的房间已经准备好了。
Unit1,rebuild,v.重建；改造，重新组装；复原,They prepared to rebuild the damaged temple.,他们准备重建这座被毁坏的寺庙。
Unit1,survive,"vi. 活下来, 幸存;  vt. 比…活得长;  幸免于;  ",It's hard for plants to survive in the desert.,对植物来说，在沙漠里幸存很困难。
Unit1,explode,v.(使)爆炸；爆发，发怒,The fireworks exploded in the sky.,烟花在空中爆炸。
Unit1,amaze,v.使惊奇,This news really amazes me!,这条消息真的让我感到很吃惊！
Unit1,wooden,adj.木制的；呆笨的,Finally we found a wooden bridge and crossed the river.,我们终于找到了一座木桥并过了河。
Unit1,ivory,n. 象牙，象牙制品adj. 象牙色的,Elephants are often killed for the white ivory in their tusks.,大象经常因它们乳白色的长牙而被猎杀。
Unit1,czar,n. （帝俄的）沙皇，皇帝；独裁者,The Russian czar looked handsome in his military uniform.,这个俄国沙皇穿着制服看起来很帅气。
Unit1,troop,n.部队；群v.群集，集合,There were over 200 troops marching in the parade.,阅兵式里有超过200支行军队伍。
Unit1,former,adj.在前的，以前的 n.前者,These are the faces of former presidents.,这些都是过去的总统的面孔。
Unit1,sailor,n.水手，海员,The sailor has been out to sea for several months. ,水手已经出海几个月了。
Unit1,fancy,n.想象力，设想，爱好adj.昂贵的，花哨的；奇特的；v.想象，希望，迷恋,The wedding was very fancy; there were flowers everywhere.,婚礼很昂贵，到处都摆满了鲜花。
Unit1,dragon,n.龙,2012 is the year of the dragon. ,2012年是龙年。
Unit1,relic,n.遗迹，遗物；废墟；纪念物,We may never know who made these ancient relics.,我们也许永远也不知道是谁建造了这些古代遗迹。
Unit1,maid,n.少女，处女，女仆,Please ask the maid to clean the windows. ,请叫女仆去擦窗户。
Unit1,informal,adj. 非正式的；不拘礼节的；通俗的,Our boss is much more informal after work.,我们的老板在下班后要随意多了。
Unit1,valuable,adj.贵重的，有价值的n.(复)贵重物品,My grandfather left me valuable jewelery.,我的祖父留给我了贵重的珠宝。
Unit1,Czech Republic,捷克共和国(东欧国家),"The Czech Republic used to be Communist, but now it's part of the European Union.",捷克共和国曾是社会主义国家，但现在它是欧盟的成员国。
Unit1,evidence,v. 证明n. 证据，迹,Keep every piece of evidence to help us solve the crime. ,保存每一条证据以帮助我们侦破犯罪案件。
Unit1,artist,n.艺术家，画家,The artist is painting.,这个艺术家正在作画。
Unit1,take apart,拆开,I had to take the mouse apart so I could repair it.,我不得不把鼠标拆开以便修复它。
Unit1,amazing,adj.令人吃惊的，非凡的,The sunrise is so amazing!,日出美得惊人！
Unit1,in search of,寻找,The detective hurried along in search of the criminal.,那个侦探急匆匆地寻找着罪犯。
Unit1,Taj Mahal,泰姬陵,India's Taj Mahal may be the most beautiful building in the world.,印度的泰姬陵可能是世界上最美的建筑。
Unit1,at war,处于交战状态,"When your country is at war, sometimes you have to kill people.",当你的国家处于战争状态，你有时不得不去杀人。
Unit1,in return,作为报答；回报,"When I get a gift, I try to give something in return.",当我得到一个礼物时，我会试图回赠点什么。
Unit1,sink,n.水槽，洗碗池v.（使)下沉，(使)降低,I wash the dishes in the sink.,我在水槽里洗碗。
Unit5,roll,v.滚动，转动；使摇摆n.卷；隆隆声,Where is he rolling that ball?,他要把球推到哪里？
Unit5,brief,"n. 摘要, 概要, 简短声明;  诉讼要点;  adj. 短暂的, 短时间的;  vt. 作…的摘要;  ",She made her wish when the meteor appeared in the brief moment.,流星划过天际的瞬间，她许下了她的愿望。
Unit5,classical,n. 古典音乐;  adj. 经典的;  古典的;  传统的;  ,I love classical music.,我热爱古典音乐。
Unit5,painful,adj.痛苦的，疼痛的，费力的,My shoulder hurts - it's very painful.,我的肩膀受伤了，很痛。
Unit5,invitation,n.请柬，邀请，招待，,I could tell the party was going to be fun from the look of the invitation.,从邀请函看，我敢说这个派对肯定很有意思。
Unit5,tadpole,n.[动]蝌蚪 ,These tadpoles are already growing tiny frogs' legs.,这些蝌蚪已经长出了小的青蛙脚。
Unit5,orchestra,n. 管弦乐队;  ,I love it when the entire orchestra plays music together.,当整个管弦乐队一起演奏音乐的时候，我很享受这一刻。
Unit5,passer-by, n. 过客，过路人,I recognized a passer-by on the street.,我在街上认出了一个路人。
Unit5,fame,"n. 名望, 名声;  vt. 盛传, 使有名;  ",Media is attracted by her fame.    ,媒体被她的名声所吸引。
Unit5,pretend,v.假装，装扮,I took a picture of her pretending to drive the car.,我拍了一张她假装开车的照片。
Unit5,ballad,n.歌谣；小曲,"I'll sing a ballad for you, baby. ",我要为你唱一首歌谣，宝贝儿。
Unit5,excitement,n.刺激，激动,Bungee jumping is a good source of excitement.,蹦极跳是找刺激的好办法。
Unit5,folk,"n. 人们;  adj. 民间的, 民俗的;  ",They are wearing traditional folk clothing.,他们穿着传统的民间服饰。
Unit5,studio,n.工作室；录音室；摄影棚,I record all kinds of music in my recording studio.,我在录音室里录制各种各样的音乐。
Unit5,overnight,adv.整夜，一夜之间，突然,We kept the campfire burning overnight.,我们让营火燃了一整夜。
Unit5,pub,n.酒吧，酒馆,Let's go down to the pub to get some drinks!,我们去酒吧里喝点酒吧！
Unit5,cash,n.现金v.兑现；付(或收)现款,Please pay me with cash. ,请用现金支付。
Unit5,perform,v. 执行；履行，表演,The singer has to perform every night. ,歌手不得不每晚演出。
Unit5,millionaire,"n. 百万富翁, 大富翁;  adj. 100万以上人口的;  ",My successful Internet business made me a millionaire. ,我成功的互联网生意让我成为了一个百万富翁。
Unit5,attach\u2026to,认为有(重要性、意义)；附上；连接,I attached the tiles to the floor with cement.,我把地砖用水泥粘在了地板上。
Unit5,to be honest,说实在地；实话说,"To be honest, I didn't notice what happened.",老实说，我没注意到发生了什么。
Unit5,familiar,"n. 密友, 常客;  高级官吏的家属; adj. 不拘礼节的, 亲密的;  随便的, 熟悉的;",His owner's voice is very familiar to the dog.,狗对它主人的声音很熟悉。
Unit5,be/get familiar with,熟悉；与……熟悉起来,My guide dog is familiar with the path to the shops.,我的导盲犬很熟悉去商店的路线。
Unit5,rely on,依靠,I rely a lot on my daughter's help.,我很依靠女儿的帮助。
Unit5,play jokes on,戏弄,He played a joke on me by pretending to be a shark.,他假装成一只鲨鱼，跟我开了一个玩笑。
Unit5,in cash,用现金；有现钱,I get paid in cash.,我拿到了现金。
Unit5,devotion,n. 奉献;  热爱;  投入; 忠诚, The cat shows devotion in acting cute.   ,这只猫咪专注于卖萌。
Unit5,attractive,"adj. 吸引人的, 妩媚动人的, 引起兴趣的;  ","Oh, my lady! You are so attractive! ",哇哦，我的女神！你简直太妩媚动人了！
Unit5,performance,n.表演；表现；执行；性能,I loved the performance--my favorite part was their costumes.,我喜欢这场表演，我最爱的部分是他们的戏服。
Unit5,sensitive,adj. 敏感的，灵敏的，感官的；易受伤害的,This area here is very sensitive - it hurts when I chew., 这个区域很敏感，当我咀嚼的时候会痛。
Unit5,rely,v.依赖，依靠，信赖,Babies rely on their parents for food and care.,宝宝们靠爸妈提供食物和照顾。
Unit5,extra,adj.额外的adv.非常，特别地n.附加物；[影视]临时演员,Do you think I could type faster with an extra finger?,
Unit5,actor,"n. 演员,男演员;  ",The actor wears a colorful wig and performs in the play.,这个男演员戴着彩色的假发，在戏中演出。
Unit5,confident,"n. 知己, 心腹;  adj. 确信的, 深信的, 自信的;  自以为是的;  ",The girl was confident that she could defeat all the other players.,小女孩儿自信能够打败所有其他选手。
Unit5,earn,v.赚得，挣得，获得,He's trying to earn money for a trip to New York this summer.,他在为这个夏天去纽约的旅行努力挣钱。
Unit5,form,n.形状，表格；形体v.形成,You can walk quicker and easier if your movements have correct form.,如果你的动作正确，你就能走得更快更轻松。
Unit5,addition,n.加法；附加物,Simple addition is the easiest part of math class.,加法是数学里最简单的部分。
Unit5,jazz,n. 爵士乐,Jazz music has become popular all over the world.,爵士乐在全球流行了。
Unit5,karaoke,n. 卡拉0K录音；自动伴奏录音,I and my friends love to sing karaoke together. ,我和朋友们都爱集体唱卡拉OK。
Unit5,briefly,adv. 简要地；短暂地,I can only talk briefly: I have a meeting in five minutes!,我只能简要地说：五分钟后我还要开会。
Unit5,rap,n. 饶舌歌;  vi. 敲;  vt. 敲击;  ,My younger brother really likes to listen to rap music.,我的弟弟真的很喜欢听说唱乐。
Unit5,reunite,vi. 再联合; 再结合; 重聚;  vt. 使再联合; 使重聚; 使再结合;  ,The soldier was reunited with his girlfriend after the war.,战后，士兵和她的女朋友重逢了。
Unit5,afterwards,adv.后来；然后,"The party was very fun, but afterwards we had to clean up.",聚会很有趣，但是结束以后我们得打扫。
Unit5,attach,v.缚，系，贴；附加,You should attach your name to your luggage in case it gets lost.,为了以防万一，你应该把你的名字系在行李上。
Unit5,dip,v.浸，蘸n.倾斜，下降；浸渍,The bird dips its feet into the water.,这只鸟把它的脚浸入水中。
Unit5,beard,n.(下巴上的)胡须,Santa is famous for his big white beard.,圣诞老人因他的白色大胡子而出名。
Unit5,musician,n.音乐家，作曲家,The musician plays beautiful music.,这位音乐家演奏美妙的音乐。
Unit5,choral,adj. 唱诗班的；合唱队的,I love listening to choral music!,我爱听合唱音乐。
Unit5,break up,phr. 分裂; 分手; 解体; 打碎;,"Please don't break up with me - I love you, I can change!",请别和我分手—我爱你，我可以改！
Unit5,broadcast,,I watch the news broadcast every morning. ,我每天早上看新闻广播。
Unit5,humorous,adj.富幽默感的,Do you like my humorous costume?,你喜欢我搞笑的装束吗？
Unit5,dream of,梦见；梦想；设想,"When I dream of sheep, it helps me sleep.",我梦羊时有助睡眠。
Unit5,instrument,n.仪器，工具，乐器 ,We need all the musical instruments to perform in the show.,我们需要所有的乐器来演奏这个节目。
Unit5,lily,n. 百合;  洁白的东西;  娘娘腔的男人;  adj. 百合科的;  洁白的;  娇美的;  ,The lily is my favorite plant.,百合花是我最喜欢的植物。
Unit4,decrease,v.减，减少n.减，减少,"Our sales have decreased for the last two years, and now we're out of money.",这两年我们的销售都在减少，现在我们没钱了。
Unit4,affect,v.影响，感受，假装,Her break-up with her lover has badly affected her.,她与恋人的分手严重地影响了她。
Unit4,distant,adj.遥远的，久远的，疏远的,The destination is still distant; we will not get there for a while.,目的地还很远，我们一时半会儿到不了。
Unit4,zone,n.地区，区域，范围 ,The industrial zone of the city is the source of most of the air pollution.,城市的工业区是空气污染的主要来源。
Unit4,antelope,n. 羚羊；羚羊皮革,African antelopes can run very fast if they have to.,在不得已的情况下，非洲羚羊能跑得非常快。
Unit4,rhino,n. 犀牛,This rhino has unusually good balance!,这只犀牛平衡性奇好！
Unit4,Zimbabwe,n. 津巴布韦(非洲东南部国家),Zimbabwe is a country in southern Africa.,津巴布韦是个非洲南部的国家。
Unit4,hunt,,I like to spend my time hunting wild animals.,我喜欢花时间狩猎野生动物。
Unit4,wild,adj.野性的；野生的；狂热的；荒芜的,Don't get too close to the wild animals--they're hungry!,别靠那些野生动物太近，他们很饿。
Unit4,species,n. 种类; 人类;  adj. 物种上的;  ,There are tens of thousands of different species of birds.,（全球）有成千上万种各不相同的鸟。
Unit4,Indonesia,n. 印度尼西亚(东南亚岛国),"Indonesia, between Asia and Australia, is  a nation of many islands.",印度尼西亚，位于亚洲和澳洲之间，是一个多岛屿国家。
Unit4,Milu deer,麋鹿,"The Milu deer came from China, but now it is only found in zoos.",麋鹿来自中国，但现在只有动物园才有了。
Unit4,loss,n. 遗失; 失败;  失去;  伤亡及被俘人员;  ,She offered him the condolences for his loss.,她对他痛失亲人表示哀悼。
Unit4,mosquito,n.蚊子,Mosquito bites are so annoying!,蚊虫叮咬太恼人了！
Unit4,unexpected,adj.想不到的，意外的,His proposal of marriage was very unexpected.,他的求婚非常突然。
Unit4,burst into laughter,突然笑起来；大声笑了出来,He suddenly burst into laughter for no reason.,他突然毫无缘由地笑了起来。
