Units,words,mean_cn,sentence,sentence_tra
Unit3,push ahead with, 促进； 推动,Most of them were ready to push ahead with the new plan.,他们大多数都准备好了推动新计划。
Unit3,real-life,adj. 真实的；现实的,"This is a real-life child, those are not real-life bears.",这是一个真实的孩童，那些熊不是真实的。
Unit3,public relations,n. 公共关系,My public relations job involves making people think well of our company.,我的公关工作涉及到让人们对我们公司产生好的印象。
Unit3,for sale, 出售； 待售,We decided to put our house up for sale.,我们决定出售我们的房子。
Unit3,judgement,n.审判，判决；判断力，识别力，看法，意见,"In the court's judgement, I was guilty.",依法院判决，我是有罪的。
Unit3,follow in one's footsteps," 效法某人, 以某人为榜样","When it snows, it's easy to follow in someone's footsteps.",
Unit3,be/get burnt out,耗尽体力，累垮,"After a month of working eighteen hours a day, I am completely burned out.",每天八小时地连续工作了一个月之后，我完全累垮了。
Unit3,on the one hand...on the other hand...,一方面……另一方面……,"On the one hand, I should do good: on the other hand, evil is quite tempting.",一方面，我应该做好事，另一方面，坏事也很诱人。
Unit3,reliable,"n. 可靠的人;  adj. 可靠的, 可以信赖的;  ",I hope the guy holding this rope is reliable.,我希望攥着绳子的这家伙是可靠的。
Unit3,pest,n. 讨厌的人(或东西);  害虫;  ,Pests are those irritating and harmful insects. ,害虫就是那些讨厌又有害的昆虫。
Unit3,accurate,"adj. 精确的, 正确的, 符合标准的;  ",I never miss my target because my aim is so accurate.,我从未失手因为我瞄得很准。
Unit3,legal,adj.法律的，合法的,The legal profession is very well-paid.,法律专业工作的工资很高的。
Unit3,original,adj.最初的；新颖的,"He was a very original thinker, always coming up with new ideas.",他是个很有原创性的思想者，总是有很多新点子。
Unit3,Scottish, adj. 苏格兰（人）的 n. 苏格兰人,These Scottish men are playing traditional music and wearing traditional clothes.,这些苏格兰男人正在演奏传统音乐，并且穿着传统服饰。
Unit3,breakthrough,n.突破，突破性进展，重要的新发现,"After working through a lot of problems, he finally had a breakthrough to succeed.",解决了许多问题之后，他终于有了突破性进展。
Unit3,relation,n.关系，联系，家属,These are my relations - we got together over Christmas.,这些是我的家庭成员，我们在一起过圣诞节。
Unit3,conduct,n.行为v.做；指挥；传导（电、热等）,Both of these children need to be taught better conduct.,两个小朋友都需要被纠正行为。
Unit3,adopt,v.过继，收养，吸收，采纳,She adopted her son when he was very young.,她儿子是在他非常小的时候被她收养的。
Unit3,catastrophe,n. 大灾难,We lost our house in the catastrophe.,我们在灾难中失去家园。
Unit3,concept,n. 概念，观念，设想,Let me explain the concept using this diagram.,让我用这个图表来解释这个设想。
Unit3,hunger,n./v.饥饿；渴望　,I hope this sandwich is as big as my hunger!,我希望这个三明治能正好满足我巨大的饥饿感！
Unit3,agriculture,n.农业,We depend on agriculture to give us food.,我们依靠农业给我们提供食物。
Unit3,cell,n. 细胞；牢房；蜂房；电池；小隔间,Can you see the tiny cells?,你能看见微小的细胞吗？
Unit3,tasty,n. 可口的东西;  adj. 好吃的;  极好的;  迷人的;  ,"""Mmm, this pizza is tasty!""",“这个比萨太好吃了！”
Unit3,ordinary,adj.普通的，平常的，平凡的,I'm just an ordinary man.,我只是一个再平常不过的男人。
Unit3,rainforest,n. （热带）雨林,A rainforest has many trees and a lot of rain.,雨林多树又多雨。
Unit3,genetically modified,adj. 转基因的,Genetically modified foods have been changed by science.,转基因食品已经被科学改良了。
Unit3,genetics,n.遗传学 ,Genetics explains how children inherit some of their parents' characteristics.,遗传学解释了孩子如何继承他们父母的特点。
Unit3,channel,n.频道，渠道，海峡v.引导,I spent the whole day changing TV channels.,我一天都在不停地换台。
Unit3,summary,n.摘要，总结adj.扼要的，立即的，快捷的,Could you please give a short summary of your project?,你能给我一个你计划的概括吗？
Unit3,monster,n.怪物；巨兽；极其残酷的人adj.巨大的，庞大的,"He looks like a monster, but he's actually a very nice guy.",他看上去是个怪物，但实际上心地很好。
Unit3,DNA,abbr. 脱氧核糖核酸（deoxyribonucleic acid）；（美国）国防部核子局 （Defense Nuclear Agency）,DNA is a building block found inside of a living cell. ,DNA是活体细胞内的建筑砌块。
Unit3,income,n. 收入,Most doctors earn an excellent income.,大多数医生有可观的收入。
Unit3,tissue,n.（动植物的）组织，纱布，面巾纸 ,The little girl uses a tissue when she sneezes.,小女孩打喷嚏时扯了张纸巾。
Unit3,acre,n.英亩(=6.07亩) ,"As a farmer, I own acres and acres of land.",作为一个农民，我拥有很多亩土地。
Unit3,frighten,v. 使惊恐，使害怕,My brother jumped out of the closet and frightened me.,我的弟弟从衣柜里跳出来，吓到我了。
Unit3,transform,v.将…变形，变化,A convertible car can transform its shape.,敞篷车能改变自己的外形。
Unit3,clone,n. 克隆; 无性繁殖系个体; 复制品;  vi. 无性繁殖;  vt. 克隆 ;  ,Scientists cloned a sheep and named her Dolly.,科学家们克隆了一只羊，给它取了个名字叫多莉。
Unit3,food chain,phr. 食物链;,Sharks are high up the ocean's food chain. ,鲨鱼处于海洋食物链顶端。
Unit3,insert,"n. 插入物;  插页;  vt. 插入, 嵌入;  ",Just insert your credit card into the ATM and you will receive your money shortly.,只要把卡插进取款机你就能很快取到钱了。
Unit3,resource,n.(常用复数)资源，财力，办法 ,The world's oil supply is a limited resource.,世界石油资源是有限的。
Unit3,embryo,n. 【动物学】胚胎; 萌芽; 初期;  adj. 胚胎的; 初期的;  ,Embryos take shape in the womb of a woman.,胚胎在女性的子宫里成形。
Unit3,nutrition,n.营养，营养学,I try to eat healthy foods that have good nutrition.,我尽量食用富含营养的健康食品。
Unit3,harvest,n. 收获v.收割 ,The farmer is ready to harvest his crop for market.,农民准备把庄稼收割去卖。
Unit2,conservation,n.保护，保存，维持,Conservation of our environment is very important.,保护环境很重要。
Unit2,carbon,n. 碳;  复写纸;  adj. 碳的;  ,Coal burns so easily because it contains lots of carbon.,煤炭很容易燃烧，因为它含有很多碳元素。
Unit2,operate,v.操作，运转，施行手术,The doctors will have to operate to fix the problem.,医生将不得不动手术来修复病症。
Unit2,petrol,n. 石油 ;  vt. 加汽油;  ,There is no convenience stores at this petrol station.,这家加油站里没有便利店。
Unit2,satellite,n.卫星；人造卫星,This space satellite transmits TV signals to earth.,这颗人造卫星把电视信号传输到地球。
Unit2,decrease,v.减，减少n.减，减少,"Our sales have decreased for the last two years, and now we're out of money.",这两年我们的销售都在减少，现在我们没钱了。
Unit2,responsibility,n. 责任，负担,We have a responsibility to take care of our parents.,我们有责任照顾父母。
Unit2,conflict,n.战斗，斗争；(意见)分歧v.抵触，冲突,We have a big conflict over who gets the shell.,
Unit2,climate,n. 气候;  （社会思想等）趋势;,What kind of climate do you prefer in China?,你比较喜欢中国的什么气候？
Unit2,engine,n.引擎，发动机,There was a problem with the engine of my car. ,我车里的引擎出了点问题。
Unit2,desertification,n.沙漠化,The organization put a lot of effort into preventing desertification in Africa. ,那个组织做了很多努力来防止非洲的沙漠化。
Unit2,administration,n.政府，管理，管理部门；(药的)配给，服用,He's the top man in the administration of the organization.,他是管理这个组织的一把手。
Unit2,spokeswoman,n. 女发言人,Our spokeswoman explained our point of view at the meeting.,我们的女发言人在会上解释了我们的观点。
Unit2,willing,adj.情愿的，乐意的n.愿意，情愿,We're willing and able to help the earthquake victims.,我们有意愿并且有能力去帮助地震灾民。
Unit2,production,n.生产，产量，生产过程；上演的戏,Car production is a difficult and complicated process.,汽车生产是个困难复杂的过程。
Unit2,pipe,n.管子，导管，烟斗，笛,"These pipes are made of plastic, so they are very light.",这些管子是塑料做的，所以它们非常轻。
Unit2,goods,n.货物，商品,The goods are sent to us every day.,这些货物每天都寄送给我们。
Unit2,arrival,n.到来，到达，到达者 ,"After my arrival, I called my boyfriend and asked him to pick me up.",我到了之后给男朋友打了电话叫他来接我。
Unit2,flow,,I love to sit by the river and watch the water flow by.,我喜欢坐在河边，看着水流淌过。
Unit2,duty,n.义务，责任；职务；税　,This guard's duty is to protect the Queen.,这些守卫的职责是保护女王。
Unit2,tax,n.税(款)，负担　v.对...征税，使负重担,We have to pay a tax on all of our sales. ,我们必须全额上缴营业税。
Unit2,bush,n.灌木，灌木丛，矮树,Pick fruit from the bushes.,从灌木中摘下水果。
Unit2,illegally,adv. 非法地,They were arrested for trading illegally.,他们因非法贸易被捕了。
Unit2,use up,用完,Oh no! Someone used up all the toilet paper.,哦不！有人用光了厕纸。
Unit2,drill,n. 钻头;  操练;  vi. 钻孔;  vt. 在…上钻孔;  ,The worker drills into the wall.,工人在墙上钻孔。
Unit2,carbon dioxide,二氧化碳,The froth on the beer is carbon dioxide bubbles.,啤酒上的泡沫是二氧化碳泡泡。
Unit2,arrest,v.逮捕，拘留；吸引n.逮捕，拘留,The police officer arrested the man for drunk driving.,警察以酒后驾车为由逮捕这个人。
Unit2,crop,n.作物，庄稼；(谷类等的)一熟收成；一批，大量,We'll have a good crop this year--look at how big the plants are already.,今年我们将会有一个好收成--看这些作物已经这么大了。
Unit2,queue,,At school we have to queue to get lunch.,在学校我们得排队打饭。
Unit2,plant,n. 植物；工厂；设备；发电厂v. 种植；安置,Each young plant needs about three centimeters of space when it first starts to grow.,在第一次开始生长时，每一株幼苗都需要大约3厘米的空间。
Unit2,absorb,"vt: 吸收, 吸引…的注意, 理解, 承受;  ",Sponges can absorb a lot of water.,海绵可以吸收很多水分。
Unit2,illegal,adj.不合法的，非法的,Hacking is an illegal activity which must be punished.,黑客是不合法的活动，必须被惩罚。
Unit2,range,n. 排;  变动范围;  山脉;  放牧场;  vi. 排成一排;  adj. 牧场的;  vt. 排列;  ,Try to keep your speed in the 40 to 80 kilometers per hour range.,尽量把你的速度保持在每小时40—80公里的范围内。
Unit2,environmental,,Air pollution from factories has caused many bad environmental problems.,工厂带来的空气污染造成了很多严重的环境问题。
Unit2,electrical,adj. 有关电的；电气科学的,The kettle is heated by electrical power.,这个水壶是用电力加热的。
Unit2,credit,n. 信用;  荣誉;  学分;  信贷;  债权;  vt. 信赖;  归因于;  记学分;  ,It's better to use a credit card than to carry cash.,刷信用卡比付现金要好。
Unit2,madam,n. 夫人；女士；鸨母,"Madam, is there anything I can get for you?",女士，有什么可以帮您么？
Unit2,appreciate,vi. 增值;  vt. 赏识;  为…表示感激;  领会;  使增值;  ," He appreciated a spoof painting, but he didn't realize that.       ",他没有意识到这是一幅恶搞图，还很欣赏它。
Unit2,raw,adj.生的，未煮过的，未加工的，（因皮肤开裂）疼痛的,The raw dough needs to be baked before we can eat it.,这个未经加工的生面团在吃之前要先烘焙。
Unit2,raw material,n. 原料，原材料,"To make a good cup of coffee, you need good coffee beans as raw material.",为了确定每一杯咖啡的品质，你需要好的咖啡豆做原料。
Unit2,quantity,n.量，总数，大量,The balls are higher in quantity but much smaller.,那些球数量占优，但是体积小多了。
Unit2,blanket,n. 毛毯; 毯子; 覆盖层;  adj. 总括的; 全面的; 不加区别的;  vt. 用毯子盖; 掩盖;  ,Is that your baby underneath this blanket? ,在毛毯下面那个是你的小宝贝吗？ 
Unit2,businessman,n. 商人 ,"When I grow up I want to be a businessman, for the money.",等我长大我想成为商人，因为可以赚很多钱。
Unit2,pick out,选出，找出，挑选,I went to the store to pick out a smart jacket for my interview.,我去商店为我的采访挑选了一件时髦的外套。
Unit2,billion,num./n.[美]十亿，[英]万亿,I don't know why anyone would need a billion dollars.,我不明白有谁会需要十亿美元。
Unit2,low-carbon,n. 低碳的,Low-carbon ideas like wind power use less fuel as a way to fight global climate change.,低碳观念如风电使用更少的燃料，以对抗全球气候变化。
Unit2,customs,n.海关；风俗；关税,I had to speak with a customs agent at the airport.,我不得不回答机场的海关检查员的问题。
Unit2,fuel,n.燃料v.给…加燃料 ,No vehicle can run without fuel.,没有汽车是不需要燃料就能发动的。
Unit2,vehicle,n.交通工具，机动车，传播媒介，工具，手段,The vehicle drives off while carrying a container.,那辆车载着一个集装箱开走了。
Unit2,tortoise,n.龟,The tortoise is slowly crossing the field.,乌龟慢慢地在地上爬。
Unit2,greedy,adj.贪婪的,I think she's greedy--all she cares about is money.,我觉得她很贪婪，她只在乎钱。
Unit2,soil,,The plants emerge from the soil.,植物破土而出。
Unit2,debate,v. 辩论，争论，议论n. 讨论，辩论,We had a debate about who was the smartest.,我们有过一个关于谁最聪明的争论。
Unit2,seafood,n.海产食品，海味,I like all kinds of seafood.,我喜欢所有的海鲜食物。
Unit2,pump,v. 抽水n. 泵,"Do I really have to pump the water myself, by hand?",我真的需要靠自己手动抽水吗？
Unit2,consume,"vt. 消耗, 耗尽;  吃光, 喝光;  毁灭;  ",This girl consumes a lot of fruit. ,小妹妹吃了很多水果。
Unit2,impress,v. 使有印象，使铭记,The magician impressed the audience with his amazing tricks. ,这位魔术师用他惊人的伎俩给观众留下了深刻的印象。
Unit2,clap,,My coworkers clapped their hands to congratulate me.,我的同事们拍手祝贺我。
Unit2,in particular,尤其；特别,I like eating fruit - bananas in particular.,我喜欢吃水果——尤其是香蕉。
Unit2,economy,n. 经济,The economy is improving and people have more money.,经济正在改善，人们也有了更多的钱。
Unit2,queue up, 排队,You should queue up and wait your turn.,你应该排队等候。
Unit2,under way, 在进行中,The boat started and we were soon under way.,船开起了来，我们很快就上路了。
Unit2,particular,adj.特殊的；特定的；特别的；不寻常的；挑剔的 n.详细情况,I chose five particular people out of the crowd.,我从人群中选出了五个与众不同的人。
Unit2,dioxide,n.二氧化物,Carbon dioxide is making our planet warmer.,二氧化碳正在使地球升温。
Unit2,dolphin,n. 海豚;  ,That dolphin family deem the feeder as one of them. ,这个海豚家族把饲养员看做成他们的一份子。
Unit2,flood,n.洪水v.淹灭,My house was damaged in the flood.,我的房子在洪水中被破坏了。
Unit2,run out (of),单词原型：run out of  用完； 耗尽； 从 ... 跑出,We will run out of food if we don't buy more.,不买食物我们就没吃的了。
Unit2,fence,n.篱笆，围栏　v.击剑,The school is surrounded by a large fence. ,学校被很大的围栏围住。
Unit2,belief,n. 相信;  信仰;  信任;  被信仰之物;  看法;  ,My belief in God gives me confidence.,信仰赋予我自信。
Unit2,cut back on, 减少,We need to spend less and cut back on costs.,我们需要减少花费控制成本。
Unit2,economic,adj.经济学的，经济上的，合算的,The people of China and India have worked hard for their economic success.,中国和印度的人民为了他们经济上的成功一直努力奋斗。
Unit2,consultant,n.会诊医师，顾问医生；顾问,The consultant will explain how we should run our business.,顾问将会解释我们应该如何经营我们的事业。
Unit2,recycle,v.回收利用；改建,Make sure to recycle all your plastic bottles.,要确保你回收了所有的塑料瓶。
Unit2,oxygen,n. 氧气 ,We must breathe oxygen to live.,我们必须吸进氧气来生存。
Unit2,feather,n. 羽毛,"The bird's feather is very light, and only falls very slowly.",鸟的羽毛非常轻，下落得非常慢。
Unit2,typhoon,n.台风，强热带风暴,We had to stay inside for the entirety of the typhoon.,在台风完全过境前我们都要待在室内。
Unit2,measure,,Every week I measure my waist to see how much weight I've lost.,每周我都量一下腰围来看我掉了多少斤肉。
Unit1,childhood,n.童年，幼年,My childhood was a happy and innocent time - I was lucky.,我的童年是一段快乐天真的时光，我很幸运。
Unit1,security,n.安全，防护措施；债券，抵押,There's no security software on this computer - no wonder you've been hacked!,这台电脑没有防护软件，难怪你被黑了。
Unit1,apartment,n.(美)一套公寓房间,We have rented an apartment - now to buy some furniture.,我们租了一套公寓，现在该去买些家具了。
Unit1,disagreement,n.分歧；意见不合；争执，争论；不同，差异,"A small disagreement turned into a big argument, then we broke up.",一个小分歧酿成一场争吵，最后我们分手了。
Unit1,horrible,adj.可怕的，恐怖的；讨厌的,Ugh - this food tastes horrible!,啊，这东西的味道太可怕了！
Unit1,mercy,n. 仁慈；宽恕,"I know I've been bad, but please have mercy on me!",我知道是我不好，但请宽恕我！
Unit1,focus,,Make sure your subject is in focus before taking the photo.,拍照前要确保你的物体对焦。
Unit1,apologize,v.道歉，认错,I want to apologize for going to dinner with my ex-girlfriend. I'm so sorry!,和前女友出去吃饭的事情，我感到非常抱歉。
Unit1,respond,"n. 壁联;  vi. 作答;  响应, 做出反应;  vt. 以…作答;  ",The little boy responds to the customers.,这个小男孩儿接了客人的来电。
Unit1,arithmetic,n.算术，运算,The girl is able to solve the arithmetic problem quickly.,这个小女孩能很快解出算术题。
Unit1,betray,v.背叛，出卖；失信于，辜负；泄露(秘密等)；(非故意地)暴露，显露,How could she betray my trust?,她怎能背叛我的信任。
Unit1,overcome,"vi. 得胜, 征服;  vt. 战胜;  克服;  压倒;  ",He can overcome the challenge if he tries hard enough.,如果他努力尝试，就能战胜困难。
Unit1,online,n. 在线；联机,I put my family photos online to share with my friends. ,我把我的全家福放在网上来和我的朋友们分享。
Unit1,truly,adv.真实地；真心地,He must truly love you if he gave you flowers.,如果他送你花就证明他一定真的爱上你了。
Unit1,before long,不久以后,"It's 2012 right now, but before long it'll be 2013.",现在是2012，不久以后将是2013.
Unit1,absurd,"n. 荒诞;  荒谬作品;  adj. 荒唐的, 滑稽可笑的;  ",It's absurd for a grown man to ride so small a bike.,成年人骑这么个小自行车是很可笑。
Unit1,awkward,adj. 笨拙的;  不雅观的;  难操纵的;  不便的;  尴尬的;  棘手的;  ,It feels awkward to work like this.,这个样子工作好窘哪。
Unit1,anchor,,The ship dropped the anchor down for the night.,船抛下锚过夜。
Unit1,end up,phr. 以…告终;,"If you commit fraud, you will end up in jail.",如果你犯了诈骗罪，你最后的结局就是坐牢。
Unit1,identity,"n. 身份;  个性, 特性;  ",The passport is used to verify your identity.,护照是用来验明正身的。
Unit1,quiz,n.小型考试，测验，问答比赛v.考查，盘问,I'm very knowledgeable. I'd be good on a quiz show. ,我学识渊博，我会在智力竞赛上有很好的表现。
Unit1,envy,n.妒忌，妒忌的对象v.嫉妒，羡慕,The single woman feels envy when she sees happy couples.,单身女人看到幸福的一对儿的时候很羡慕。
Unit1,topic,n.话题，题目，主题,Can you suggest a topic for the Business Studies paper I have to finish this week?,你能给我这周就要完成的商业研究报告建议一个话题吗？
Unit1,blame,v/n.责备，归咎于,"I always get all the blame, but I never do anything wrong.",我总是受到所有的责备，但我从没做错任何事。
Unit1,cheerful,adj.愉快的；高兴的,You look so relaxed and cheerful lying there! ,你躺在那儿看起来好悠闲好开心。
Unit1,waiting room, n. 候诊室，候车室,We sat in the waiting room for many hours.,我们在候车室等了好几个小时了。
Unit1,sincerely,"adv. 真诚地, 诚挚地;  忠实地;  ","He apologized sincerely to me, but I still didn't want to forgive him.",他很真诚地向我道歉，但我还是不想原谅他。
Unit1,superb,adj.壮丽的，极好的,Her performance was superb.,她的表演很出色。
Unit1,pretend,v.假装，装扮,I took a picture of her pretending to drive the car.,我拍了一张她假装开车的照片。
Unit1,circus,n.马戏团，杂技团；环形广场,We saw many animals at the circus.,我们在马戏团看到了许多动物。
Unit1,pace,n.步，步伐v.踱步　　,The horse walked at a fast pace.,马以很快的步速走着。
Unit1,argue,v.争论，争辩，辩论,The workers argue about whose fault the mistake was.,员工们在争论错误是谁犯的。
Unit1,algebra,n.代数,I don't know how to solve this algebra problem.,我不知道怎么解这个代数题。
Unit1,Easter,n.复活节,"On Easter, Christians like to decorate eggs.",在复活节的时候，基督教徒喜欢做彩蛋。
Unit1,trolleybus,n. 无轨电车 ,We can take the trolleybus downtown.,我们可以乘坐无轨电车去市中心。
Unit1,dislike,,He really dislikes vegetables. Give him something sweet. ,他真的不喜欢蔬菜。给他点甜食。
Unit1,cautious,adj.(of)小心的，谨慎的,It's good to be cautious and use your seat belt.,系好安全带，小心谨慎是好事。
Unit1,beg,v.乞求；请求,Please forgive me! I beg you! ,对不起，求你原谅我。
Unit1,gifted,adj.有天赋的；有才华的,"She was a gifted musician, even as a little girl.",她是个有天赋的音乐家，即使她是个小女孩。
Unit1,committed,adj.效忠的；忠于…的；；坚信的,The engaged couple had agreed to stay committed to each other.,这对已订婚的情侣已经达成协议会忠于对方。
Unit1,admit,v.承认；准许…进入,We should admit our mistakes and learn from them.,我们应该承认自己的错误并从中吸取教训。
Unit1,eager,"adj. 热切的, 渴望的, 急不可耐的;  ",The kids are eager to eat the ice cream before it melts.,孩子们迫不及待地想在冰激凌化之前吃掉它。
Unit1,mailbox,n. 邮筒； 邮箱,The postman happily delivered mail to every mailbox every day.,邮递员每天愉快的把信件投到每个邮箱中。
Unit1,spy,,You can use a camera to spy on other people.,你可以用摄像头监视别人。
Unit1,remark,"n. 评论, 谈论;  vi. 议论;  vt. 评论;  ",I read the remark and got the hint.,我看了评论并且得到了提示。
Unit1,thanks to,幸亏；由于；因为,It's only thanks to my rescuer that I am still alive.,多亏了我的救命恩人，我才能活下来。
Unit1,cruel,adj.残忍的，残酷的；伤人的,It's cruel to take things from younger kids.,从比自己小的孩子那里拿走东西是很残忍的。
Unit1,amusement,n. 娱乐,Going on amusement park rides terrifies me.,还要再玩这种游乐设施，我受不了啊！
Unit1,athletic,adj.运动的，体育的，强壮的,The athletic man runs for long distances without needing to rest.,运动员可以跑很长距离并且不用休息。
Unit1,guilty,adj.内疚的；有罪的,"Ok, we're guilty - just please don't kill us!",好吧，我们有罪。请不要杀我们。
Unit1,twin,,My twin brother and I get along very well.,我的双胞胎兄弟和我处的很好。
Unit1,attitude,n. 姿势;  态度;  意见;  ,The waiter has such a bad attitude!,这个服务生态度真够差的！
Unit1,adolescent,n.青少年 ，少女 adj.青春期的，青少年的,I hate arguing with my adolescent daughter.,我讨厌和处在青春期的女儿争论。
Unit1,acquaintance,n. 认识;  了解;  熟人;  ,"We're not close friends, just acquaintances. ",我们并不是亲密朋友，只是熟人而已。
Unit1,worldwide,adj. 全世界的adv. 在世界各地,Our parcel service has offices worldwide.,我们的快递服务在全世界都有办事处。
Unit1,revision,n.修订，修改；修订本；复习,Stop making so many revisions to my book--you're ruining it!,不要再在我的书上做那么多修改了！你在摧残它！
Unit1,regardless of,"phr. 不论, 不管;",She loved to play outside regardless of the weather.,她喜欢在外面玩，不管天气如何。
Unit1,swear,,I swear that I'm telling the truth.,我发誓我讲的是实话。
Unit1,manner,"n. 方式;  举止;  风俗, 习惯;   规矩, 风度;  ",The doctor spoke in a manner that made children calm.,这个医生用一种能使孩子安心的方式说话。
Unit1,get through,v.完成；穿过；（成功）渡过（困难时期）；打通（电话）,Once you get through the maze I'll give you a treat.,只要你穿过了这个迷宫，我就请你吃饭。
Unit1,forgive,v.原谅，饶恕，宽恕,"""Please forgive me!"" plead the little girl after her mother punished her.",“请你原谅我！”小女孩儿在她妈妈惩罚她之后求饶。
Unit1,rely on,依靠,I rely a lot on my daughter's help.,我很依靠女儿的帮助。
Unit1,amusement park,n. 游乐场,Make sure that you try the new ride at the amusement park!   ,一定要试试游乐场的新过山车！
Unit1,be based on, 根据； 以 ... 为基准,Their research was based on previous analyses.,他们的研究是基于先前的分析。
Unit1,regardless,adj.不注意的，不顾的adv.不顾一切地，无论如何,The couple kissed regardless of the fact that the kid was watching.,这对情侣亲吻的时候，完全不顾有个孩子正在看着（他们）。
Unit1,keep pace with, 跟上； 与 ... 齐步前进,She likes to keep pace with him when they are running.,跑步的时候她喜欢跟上他的步伐。
Unit1,spy on,暗中监视；侦查,I like to spy on the family next door.,我喜欢暗中监视隔壁那家人。
Unit1,quarrel,,I could hear the couple's quarrel from the other room.,我能听到从别的屋子传来的那对情侣的争吵声。
Unit1,sensitive,adj. 敏感的，灵敏的，感官的；易受伤害的,This area here is very sensitive - it hurts when I chew., 这个区域很敏感，当我咀嚼的时候会痛。
Unit1,hopeless,adj.没有希望的，绝望的,I can't possibly finish all of this work. It's hopeless. ,绝望了，我不可能做完全部的工作。
Unit1,pause,"n. 中止, 暂停;  踌躇;  vi. 暂停, 中止, 停顿;  ",You should pause for water and rest in exercise.,运动的时候你应该停下来喝点水休息一下。
Unit1,washroom, n. 盥洗室,"Excuse me, I have to go to the washroom, I'll be out in a minute.",不好意思我想用一下洗手间，马上就好！
Unit1,rely,v.依赖，依靠，信赖,Babies rely on their parents for food and care.,宝宝们靠爸妈提供食物和照顾。
